时间,地区,当月值(万千瓦时),同比增长(%),累计值(万千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10,全国,1900000.00,24.70,19682000.00,16.70,576,2022-10-31 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,新疆区,142714.00,-11.90,1337821.00,0.10,577,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,宁夏区,155413.00,17.30,1412935.00,16.20,578,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,青海省,142784.00,31.80,1390487.00,7.90,579,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,甘肃省,123522.00,15.90,1067204.00,17.40,580,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,陕西省,90073.00,41.20,811142.00,13.90,581,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,西藏区,5026.00,-31.40,66709.00,1.40,582,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,云南省,25864.00,-14.30,280194.00,-0.80,583,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,贵州省,73384.00,-20.10,743944.00,25.00,584,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,四川省,16409.00,-25.50,199313.00,-8.20,585,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,重庆市,3292.00,-28.20,35302.00,4.30,586,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,海南省,11241.00,58.60,83324.00,24.50,587,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,广西区,30271.00,29.00,214484.00,33.70,588,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,广东省,63796.00,21.80,437717.00,9.30,589,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,湖南省,29866.00,15.70,171257.00,24.70,590,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,湖北省,64472.00,7.20,534841.00,25.90,591,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,河南省,70223.00,14.40,574476.00,1.20,592,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,山东省,99048.00,45.80,797681.00,18.00,593,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,江西省,62382.00,17.80,413614.00,27.00,594,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,福建省,3965.00,-4.20,26927.00,-12.00,595,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,安徽省,91187.00,18.00,741116.00,18.70,596,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,浙江省,64668.00,19.70,519269.00,30.60,597,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,江苏省,73855.00,-3.10,742485.00,12.80,598,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,上海市,2908.00,12.60,28558.00,21.40,599,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,黑龙江省,36036.00,16.90,328020.00,15.80,600,2022-09-30 00:00:00,1,0,2024-07-02 18:59:55,0,2024-07-02 18:59:55,,,
2022-09,吉林省,50738.00,73.60,424953.00,48.30,601,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,辽宁省,27235.00,26.80,238919.00,9.60,602,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,内蒙古区,150849.00,26.00,1271215.00,11.40,603,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,山西省,130342.00,33.20,1179153.00,10.50,604,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,河北省,160939.00,74.40,1301410.00,25.60,605,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,天津市,13266.00,43.50,110098.00,8.00,606,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,北京市,1798.00,65.20,14210.00,22.50,607,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-09,全国,2018000.00,18.90,17499000.00,14.40,608,2022-09-30 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,新疆区,147787.00,-10.60,1185211.00,1.40,609,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,宁夏区,136007.00,-12.00,1234565.00,13.80,610,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,青海省,153925.00,1.50,1249132.00,5.80,611,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,甘肃省,107992.00,-3.00,943682.00,17.60,612,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,陕西省,82628.00,-1.60,711008.00,12.30,613,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,西藏区,6600.00,1.90,59200.00,5.30,614,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,云南省,31325.00,9.90,250808.00,-0.60,615,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,贵州省,112987.00,28.40,684645.00,36.10,616,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,四川省,22809.00,-3.20,182904.00,-6.20,617,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,重庆市,5042.00,43.00,32011.00,9.40,618,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,海南省,11006.00,40.40,65668.00,9.70,619,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,广西区,30079.00,20.90,183925.00,34.30,620,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,广东省,60576.00,23.00,375246.00,7.80,621,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,湖南省,31815.00,55.60,141391.00,26.80,622,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,湖北省,73708.00,48.70,453099.00,26.80,623,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,河南省,65967.00,-0.40,503966.00,0.30,624,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,山东省,89751.00,7.30,697243.00,14.90,625,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,江西省,66587.00,58.20,351231.00,29.00,626,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,福建省,4256.00,11.70,22929.00,-13.30,627,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,安徽省,93332.00,26.90,611058.00,11.70,628,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,浙江省,82810.00,59.60,453233.00,32.30,629,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,江苏省,92560.00,20.90,668624.00,14.90,630,2022-08-31 00:00:00,1,0,2024-07-02 19:00:00,0,2024-07-02 19:00:00,,,
2022-08,上海市,4090.00,31.10,25649.00,22.50,631,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,黑龙江省,37686.00,27.40,291984.00,15.70,632,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,吉林省,45520.00,58.20,374215.00,45.40,633,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,辽宁省,27071.00,11.60,211685.00,7.70,634,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,内蒙古区,135129.00,2.60,1120156.00,9.60,635,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,山西省,154030.00,6.20,1038537.00,7.20,636,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,河北省,136508.00,16.30,1124737.00,19.10,637,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,天津市,12329.00,0.60,96828.00,4.50,638,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,北京市,1669.00,22.50,12412.00,18.10,639,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-08,全国,2064000.00,10.90,15357000.00,13.20,640,2022-08-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,新疆区,166372.00,2.90,1037423.00,4.30,641,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,宁夏区,165595.00,-2.00,1098083.00,18.00,642,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,青海省,168061.00,1.90,1095207.00,6.40,643,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,甘肃省,131764.00,20.00,836283.00,21.40,644,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,陕西省,95485.00,7.80,628380.00,16.50,645,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,西藏区,7104.00,5.90,54762.00,14.80,646,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,云南省,31386.00,13.50,219484.00,-2.00,647,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,贵州省,112515.00,35.70,562431.00,37.50,648,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,四川省,21333.00,-6.10,160096.00,-6.60,649,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,重庆市,5294.00,21.50,26969.00,4.80,650,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,海南省,9942.00,26.80,54753.00,5.30,651,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,广西区,32483.00,37.00,153847.00,37.30,652,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,广东省,58650.00,9.70,301003.00,0.80,653,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,湖南省,26992.00,34.60,109576.00,20.30,654,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,湖北省,65605.00,20.90,364680.00,18.40,655,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,河南省,66623.00,-4.80,436511.00,0.30,656,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,山东省,88335.00,11.10,602917.00,15.70,657,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,江西省,61938.00,42.90,284491.00,23.10,658,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,福建省,3961.00,-3.90,18371.00,-18.90,659,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,安徽省,87120.00,20.60,510961.00,7.90,660,2022-07-31 00:00:00,1,0,2024-07-02 19:00:05,0,2024-07-02 19:00:05,,,
2022-07,浙江省,68850.00,37.80,327013.00,12.70,661,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,江苏省,87404.00,18.30,574607.00,13.70,662,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,上海市,4183.00,37.00,21577.00,21.00,663,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,黑龙江省,34336.00,-7.90,254298.00,14.10,664,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,吉林省,42504.00,32.80,328694.00,43.80,665,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,辽宁省,23986.00,7.80,184115.00,6.90,666,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,内蒙古区,144262.00,9.00,981849.00,10.30,667,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,山西省,126387.00,5.10,884507.00,7.50,668,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,河北省,155205.00,35.70,986792.00,19.40,669,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,天津市,12564.00,9.60,80036.00,-0.50,670,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,北京市,1784.00,29.60,10686.00,16.80,671,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-07,全国,2108000.00,13.00,13190000.00,13.00,672,2022-07-31 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,新疆区,168180.00,-0.90,871732.00,4.60,673,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,宁夏区,176451.00,14.20,931870.00,22.40,674,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,青海省,145038.00,-3.80,927146.00,7.30,675,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,甘肃省,131525.00,31.00,703380.00,21.70,676,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,陕西省,114460.00,25.40,532895.00,18.20,677,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,西藏区,7890.00,-8.50,47658.00,7.40,678,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,云南省,23678.00,-13.20,188097.00,-4.20,679,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,贵州省,81975.00,11.20,451011.00,37.80,680,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,四川省,21839.00,-5.00,138763.00,-6.70,681,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,重庆市,4901.00,21.70,21675.00,1.40,682,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,海南省,9833.00,20.70,44721.00,1.20,683,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,广西区,23194.00,7.00,121364.00,24.90,684,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,广东省,45084.00,-1.30,242652.00,-1.10,685,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,湖南省,22043.00,14.10,81723.00,20.60,686,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,湖北省,62429.00,11.90,299074.00,17.90,687,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,河南省,73341.00,21.00,369843.00,14.10,688,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,山东省,101614.00,22.30,509955.00,19.00,689,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,江西省,46979.00,27.00,222552.00,18.60,690,2022-06-30 00:00:00,1,0,2024-07-02 19:00:10,0,2024-07-02 19:00:10,,,
2022-06,福建省,2423.00,-21.10,14410.00,-22.20,691,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,安徽省,90726.00,15.20,423718.00,6.70,692,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,浙江省,51928.00,12.50,248662.00,4.40,693,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,江苏省,95767.00,19.90,487203.00,13.90,694,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,上海市,3872.00,41.70,16298.00,11.60,695,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,黑龙江省,36449.00,-26.40,219946.00,18.80,696,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,吉林省,46639.00,28.70,286214.00,45.70,697,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,辽宁省,21612.00,-12.70,160128.00,6.70,698,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,内蒙古区,141657.00,2.20,837778.00,10.50,699,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,山西省,140453.00,8.00,758260.00,8.10,700,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,河北省,147538.00,12.40,831937.00,16.90,701,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,天津市,14769.00,16.30,71719.00,4.00,702,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,北京市,1593.00,1.20,8888.00,14.50,703,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-06,全国,2056000.00,9.90,11071000.00,13.50,704,2022-06-30 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,新疆区,171752.00,5.30,704206.00,7.10,705,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,宁夏区,181067.00,12.60,722947.00,19.10,706,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,青海省,132041.00,-18.40,782108.00,9.60,707,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,甘肃省,132051.00,17.10,567778.00,18.90,708,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,陕西省,99162.00,6.60,418437.00,16.40,709,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,西藏区,8181.00,14.50,39768.00,11.20,710,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,云南省,26053.00,-23.20,156466.00,-8.50,711,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,贵州省,72024.00,-1.00,353740.00,42.50,712,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,四川省,22722.00,-8.30,116923.00,-7.00,713,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,重庆市,4337.00,7.10,16774.00,-3.30,714,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,海南省,7777.00,-16.40,34888.00,-3.10,715,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,广西区,23390.00,16.20,98170.00,32.50,716,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,广东省,41930.00,-14.30,186960.00,-6.30,717,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,湖南省,16083.00,29.30,59678.00,23.30,718,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,湖北省,58890.00,23.80,227775.00,17.80,719,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,河南省,70578.00,12.40,296502.00,12.50,720,2022-05-31 00:00:00,1,0,2024-07-02 19:00:14,0,2024-07-02 19:00:14,,,
2022-05,山东省,95463.00,8.40,371085.00,8.30,721,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,江西省,44443.00,31.90,175573.00,16.50,722,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,福建省,2708.00,-11.80,11988.00,-22.40,723,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,安徽省,88226.00,14.60,332991.00,4.60,724,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,浙江省,49016.00,8.20,196186.00,2.40,725,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,江苏省,100350.00,24.50,387854.00,12.60,726,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,上海市,3071.00,-2.50,12404.00,4.70,727,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,黑龙江省,41699.00,28.10,183496.00,35.20,728,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,吉林省,61497.00,59.80,239576.00,49.50,729,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,辽宁省,31649.00,17.30,138516.00,10.60,730,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,内蒙古区,163899.00,14.00,695881.00,12.30,731,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,山西省,141161.00,-2.00,606099.00,5.90,732,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,河北省,160344.00,14.40,672915.00,16.20,733,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,天津市,13432.00,-10.50,56950.00,1.20,734,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,北京市,1931.00,27.10,7295.00,17.80,735,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-05,全国,2067000.00,8.30,8872000.00,12.90,736,2022-05-31 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,新疆区,162204.00,7.70,532963.00,7.80,737,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,宁夏区,156426.00,37.50,541900.00,26.50,738,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,青海省,173811.00,26.40,649903.00,17.80,739,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,甘肃省,117204.00,17.50,434291.00,20.00,740,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,陕西省,95076.00,35.20,319226.00,20.40,741,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,西藏区,8046.00,9.30,31588.00,10.40,742,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,云南省,30866.00,-11.00,130413.00,-3.40,743,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,贵州省,88159.00,60.90,281717.00,60.50,744,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,四川省,21319.00,-20.80,94089.00,-6.90,745,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,重庆市,4560.00,41.10,12437.00,-6.40,746,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,海南省,8707.00,24.60,27111.00,1.50,747,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,广西区,25447.00,106.60,74780.00,38.50,748,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,广东省,47505.00,21.80,144906.00,-3.70,749,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,湖南省,16815.00,82.90,43595.00,21.20,750,2022-04-30 00:00:00,1,0,2024-07-02 19:00:20,0,2024-07-02 19:00:20,,,
2022-04,湖北省,56155.00,38.20,168925.00,15.90,751,2022-04-30 00:00:00,1,0,2024-07-02 19:00:25,0,2024-07-02 19:00:25,,,
2022-04,河南省,78781.00,26.90,253797.00,10.30,752,2022-04-30 00:00:00,1,0,2024-07-02 19:00:25,0,2024-07-02 19:00:25,,,
