date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,邵武_邵武#3_发电量,邵武_邵武#4_发电量
20250625.0,2501.31,283.286247,20.0,5.05,7101.079692,133.32,10473.0,100.0,5.253409,138.69,10473.0,83.333333,1298.43,20.772727,5.076586,3685.983084,69.6,100.0,5.293217,72.57,86.55303,24.0,1202.88,19.227273,5.021277,3415.096608,63.72,100.0,5.210402,66.12,80.113636,24.0,35.0,23.0,3.0,3.0,2.0,1371.0,1269.0
20250626.0,2071.38,285.301933,16.666667,5.62,5923.89522,123.64,8499.0,100.0,5.846364,128.62,8499.0,69.444444,1065.64,17.136364,5.580902,3043.254712,63.12,100.0,5.778957,65.36,71.401515,24.0,1005.74,16.19697,5.661366,2880.640508,60.52,100.0,5.91768,63.26,67.487374,24.0,36.0,23.0,1.0,1.0,2.0,1131.0,1069.0
20250627.0,2669.44,282.120671,21.393939,5.249292,7548.872073,148.24,11700.0,100.0,5.473088,154.56,11700.0,89.141414,1365.77,21.909091,5.327801,3858.573404,77.04,100.0,5.548409,80.23,91.287879,24.0,1303.67,20.878788,5.166909,3690.298669,71.2,100.0,5.394049,74.33,86.994949,24.0,35.0,24.0,6.0,6.0,2.0,1446.0,1378.0
20250628.0,2665.84,281.90269,21.363636,5.212766,7535.258901,147.0,12559.0,100.0,5.467021,154.17,12559.0,89.015152,1383.49,22.166667,5.159262,3907.390807,75.48,100.0,5.434723,79.51,92.361111,24.0,1282.34,20.560606,5.27045,3627.868094,71.52,100.0,5.501842,74.66,85.669192,24.0,34.0,23.0,7.0,7.0,3.0,1463.0,1357.0
20250629.0,2611.1,282.764256,20.909091,5.185507,7399.601258,143.12,11936.0,100.0,5.394928,148.9,11936.0,87.121212,1352.14,21.651515,5.158852,3826.420986,73.72,100.0,5.378586,76.86,90.214646,24.0,1258.96,20.166667,5.214125,3573.180272,69.4,100.0,5.412472,72.04,84.027778,24.0,32.0,22.0,6.0,6.0,2.0,1429.0,1331.0
20250630.0,2517.438,282.721671,20.204545,5.375328,7134.877167,143.36,10962.0,100.0,5.608174,149.57,10962.0,84.185606,1266.583244,20.333333,5.418778,3586.077139,72.72,100.0,5.619728,75.416756,84.722222,24.0,1250.854756,20.075758,5.331321,3548.800028,70.64,100.0,5.595867,74.145244,83.64899,24.0,34.0,24.0,3.0,3.0,3.0,1342.0,1325.0
20250701.0,2484.5,282.776018,19.924242,5.339924,7039.878644,140.44,12928.0,100.0,5.532319,145.5,12928.0,83.017677,1221.62,19.606061,5.391036,3463.781348,69.76,100.0,5.593509,72.38,81.691919,24.0,1262.88,20.242424,5.290419,3576.097296,70.68,100.0,5.473054,73.12,84.343434,24.0,37.0,24.0,1.0,1.0,2.0,1294.0,1336.0
20250702.0,2548.85,282.583045,20.454545,5.388519,7218.61215,145.49,11777.0,100.0,5.597778,151.14,11777.0,85.227273,1286.31,20.666667,5.480938,3642.186765,74.76,100.0,5.695748,77.69,86.111111,24.0,1262.55,20.242424,5.287425,3576.425385,70.64,100.0,5.497754,73.45,84.343434,24.0,37.0,25.0,0.0,0.0,2.0,1364.0,1336.0
20250703.0,2420.08,282.758707,19.424242,5.332293,6863.345538,136.72,11821.0,100.0,5.613105,143.92,11821.0,80.934343,1216.75,19.545455,5.410853,3450.581325,69.8,100.0,5.678295,73.25,81.439394,24.0,1203.33,19.30303,5.252747,3412.764213,66.92,100.0,5.547096,70.67,80.429293,24.0,37.0,25.0,0.0,0.0,1.0,1290.0,1274.0
20250704.0,2346.47,283.197148,18.840909,5.463611,6658.304779,135.88,10297.0,100.0,5.650985,140.54,10297.0,78.503788,1220.43,19.606061,5.493045,3461.505609,71.08,100.0,5.685471,73.57,81.691919,24.0,1126.03,18.075758,5.431685,3196.79917,64.8,100.0,5.613579,66.97,75.315657,24.0,36.0,24.0,0.0,0.0,2.0,1294.0,1193.0
20250705.0,2567.86,282.15456,20.598485,5.387275,7258.482476,146.48,12317.0,100.0,5.558661,151.14,12317.0,85.82702,1317.54,21.136364,5.376344,3722.577516,75.0,100.0,5.552688,77.46,88.068182,24.0,1250.32,20.060606,5.398792,3535.90496,71.48,100.0,5.564955,73.68,83.585859,24.0,35.0,24.0,1.0,1.0,2.0,1395.0,1324.0
20250706.0,1754.94,284.581994,14.189394,5.994661,5010.692076,112.28,9216.0,100.0,6.303257,118.06,9216.0,59.122475,807.46,13.075758,6.099652,2300.615032,52.64,100.0,6.435689,55.54,54.482323,24.0,947.48,15.30303,5.90495,2710.077044,59.64,100.0,6.190099,62.52,63.762626,24.0,37.0,25.0,6.0,6.0,3.0,863.0,1010.0
20250707.0,2309.01,284.00607,18.530303,5.411284,6570.878031,132.36,9871.0,100.0,5.600572,136.99,9871.0,77.209596,1223.99,19.621212,5.312741,3480.415565,68.8,100.0,5.483398,71.01,81.755051,24.0,1085.02,17.439394,5.522155,3090.462466,63.56,100.0,5.732407,65.98,72.664141,24.0,37.0,24.0,1.0,1.0,4.0,1295.0,1151.0
20250708.0,2478.168,282.411058,19.848485,5.154198,7017.801822,135.04,10544.0,100.0,5.413359,141.83,10544.0,82.70202,1303.221971,20.863636,5.092229,3685.772378,70.12,100.0,5.357882,73.778029,86.931818,24.0,1174.946029,18.833333,5.222848,3332.029444,64.92,100.0,5.474978,68.053971,78.472222,24.0,38.0,24.0,1.0,1.0,3.0,1377.0,1243.0
20250709.0,1892.58,286.324192,15.128788,5.003505,5431.798974,99.92,7907.0,100.0,5.228843,104.42,7907.0,63.036616,945.44,15.121212,5.046092,2713.601888,50.36,100.0,5.266533,52.56,63.005051,24.0,947.14,15.136364,4.960961,2718.197086,49.56,100.0,5.191191,51.86,63.068182,24.0,30.0,24.0,6.0,6.0,3.0,998.0,999.0
20250710.0,1260.5,287.007522,10.204545,6.313289,3621.92012,85.04,5355.0,100.0,6.421678,86.5,5355.0,42.518939,629.67,10.19697,6.317979,1809.608613,42.52,100.0,6.438336,43.33,42.487374,24.0,630.83,10.212121,6.308605,1812.311507,42.52,100.0,6.405045,43.17,42.550505,24.0,30.0,25.0,6.0,6.0,3.0,673.0,674.0
20250711.0,1942.97,284.989758,15.5,4.840665,5548.636594,99.04,8166.0,100.0,5.035679,103.03,8166.0,64.583333,971.54,15.5,4.840665,2774.621086,49.52,100.0,5.030303,51.46,64.583333,24.0,971.43,15.5,4.840665,2774.015508,49.52,100.0,5.041056,51.57,64.583333,24.0,30.0,24.0,1.0,1.0,3.0,1023.0,1023.0
20250712.0,1850.84,286.538102,14.825758,5.197752,5316.084094,101.72,7860.0,100.0,5.42463,106.16,7860.0,61.77399,974.38,15.636364,5.387597,2788.285808,55.6,100.0,5.583333,57.62,65.151515,24.0,876.46,14.015152,4.985946,2527.798286,46.12,100.0,5.247568,48.54,58.396465,24.0,28.0,24.0,6.0,6.0,1.0,1032.0,925.0
20250713.0,1389.17,289.204806,11.19697,5.769959,4027.813176,85.28,5562.0,100.0,6.010149,88.83,5562.0,46.65404,704.98,11.363636,5.738667,2041.199092,43.04,100.0,6.002667,45.02,47.348485,24.0,684.19,11.030303,5.802198,1986.614084,42.24,100.0,6.017857,43.81,45.959596,24.0,29.0,25.0,7.0,7.0,1.0,750.0,728.0
20250714.0,1771.41,286.910608,14.174242,5.143773,5091.974713,96.24,7263.0,100.0,5.322822,99.59,7263.0,59.059343,881.19,14.136364,5.414791,2533.333131,50.52,100.0,5.553055,51.81,58.901515,24.0,890.21,14.212121,4.8742,2558.641582,45.72,100.0,5.094883,47.79,59.217172,24.0,35.0,24.0,1.0,1.0,2.0,933.0,938.0
20250715.0,2141.07,285.138261,17.128788,5.13755,6115.759482,116.16,8492.0,100.0,5.30429,119.93,8492.0,71.369949,1037.91,16.636364,5.26776,2962.817886,57.84,100.0,5.472678,60.09,69.318182,24.0,1103.16,17.621212,5.014617,3152.941596,58.32,100.0,5.145314,59.84,73.421717,24.0,35.0,24.0,1.0,1.0,2.0,1098.0,1163.0
20250716.0,2396.856,283.339384,19.143939,4.938662,6806.378681,124.8,10440.0,100.0,5.150376,130.15,10440.0,79.766414,1269.98497,20.348485,5.244974,3597.613423,70.44,100.0,5.436711,73.01503,84.785354,24.0,1126.87103,17.939394,4.591216,3208.765258,54.36,100.0,4.825082,57.12897,74.747475,24.0,34.0,26.0,6.0,6.0,2.0,1343.0,1184.0
20250717.0,2485.197,283.253755,19.856061,4.941625,7057.210648,129.52,10952.0,100.0,5.181229,135.8,10952.0,82.733586,1241.635906,19.878788,5.125,3527.984263,67.24,100.0,5.363117,70.364094,82.828283,24.0,1243.561094,19.833333,4.75783,3529.226385,62.28,100.0,4.999152,65.438906,82.638889,24.0,33.0,26.0,6.0,6.0,2.0,1312.0,1309.0
20250718.0,2257.29,284.143362,18.045455,5.002519,6429.709643,119.16,9128.0,100.0,5.235516,124.71,9128.0,75.189394,1046.75,16.772727,5.181572,2986.691775,57.36,100.0,5.442638,60.25,69.886364,24.0,1210.54,19.318182,4.847059,3443.017868,61.8,100.0,5.055686,64.46,80.492424,24.0,33.0,25.0,3.0,3.0,2.0,1107.0,1275.0
20250719.0,1717.51,286.555918,13.75,5.218733,4929.564139,94.72,7535.0,100.0,5.37135,97.49,7535.0,57.291667,793.83,12.712121,5.244338,2280.911739,44.0,100.0,5.38379,45.17,52.967172,24.0,923.68,14.787879,5.196721,2648.6524,50.72,100.0,5.360656,52.32,61.616162,24.0,33.0,25.0,3.0,3.0,3.0,839.0,976.0
20250720.0,1791.31,285.476862,14.325758,5.015336,5127.621203,94.84,7415.0,100.0,5.271814,99.69,7415.0,59.690657,822.04,13.166667,5.164557,2361.227696,44.88,100.0,5.403913,46.96,54.861111,24.0,969.27,15.484848,4.888454,2766.393507,49.96,100.0,5.159491,52.73,64.520202,24.0,32.0,26.0,3.0,3.0,3.0,869.0,1022.0
20250721.0,1567.76,286.897806,12.575758,5.346988,4507.853081,88.76,6226.0,100.0,5.556627,92.24,6226.0,52.39899,781.43,12.530303,5.315599,2247.783395,43.96,100.0,5.510278,45.57,52.209596,24.0,786.33,12.621212,5.378151,2260.069686,44.8,100.0,5.602641,46.67,52.588384,24.0,30.0,25.0,6.0,6.0,2.0,827.0,833.0
20250722.0,1120.02,292.142772,9.098485,6.571191,3278.075614,78.92,4427.0,100.0,6.742714,80.98,4427.0,37.910354,560.78,9.090909,6.406667,1641.68345,38.44,100.0,6.536667,39.22,37.878788,24.0,559.24,9.106061,6.735441,1636.392164,40.48,100.0,6.948419,41.76,37.941919,24.0,27.0,24.0,6.0,6.0,2.0,600.0,601.0
20250723.0,1170.38,290.302752,9.484848,6.399361,3401.999887,80.12,4874.0,100.0,6.519169,81.62,4874.0,39.520202,587.17,9.5,6.258373,1706.433454,39.24,100.0,6.352472,39.83,39.583333,24.0,583.21,9.469697,6.5408,1695.566433,40.88,100.0,6.6864,41.79,39.457071,24.0,32.0,25.0,1.0,1.0,3.0,627.0,625.0
20250724.0,1576.74,286.434786,12.643939,5.298981,4527.273648,88.44,5871.0,100.0,5.527861,92.26,5871.0,52.683081,723.51,11.636364,5.510417,2080.380654,42.32,100.0,5.792969,44.49,48.484848,24.0,853.23,13.651515,5.118757,2446.892994,46.12,100.0,5.301887,47.77,56.881313,24.0,34.0,24.0,6.0,6.0,3.0,768.0,901.0
20250725.0,1912.12,285.359515,15.287879,5.054509,5467.488306,102.0,7232.0,100.0,5.246779,105.88,7232.0,63.699495,1053.69,16.818182,4.879279,3010.919175,54.16,100.0,5.072973,56.31,70.075758,24.0,858.43,13.757576,5.268722,2456.569131,47.84,100.0,5.459251,49.57,57.323232,24.0,28.0,24.0,6.0,6.0,2.0,1110.0,908.0
20250726.0,1999.305,285.262164,15.931818,4.715169,5716.197352,99.16,7518.0,100.0,4.931051,103.7,7518.0,66.382576,1006.142679,16.030303,4.68431,2875.455162,49.56,100.0,4.901448,51.857321,66.792929,24.0,993.162322,15.833333,4.746411,2840.74219,49.6,100.0,4.960543,51.837678,65.972222,24.0,30.0,25.0,6.0,6.0,2.0,1058.0,1045.0
20250727.0,1932.315,286.278062,15.393939,4.755906,5540.511091,96.64,7206.0,100.0,4.906004,99.69,7206.0,64.141414,972.702686,15.484848,4.72407,2787.863168,48.28,100.0,4.823612,49.297314,64.520202,24.0,959.612314,15.30303,4.788119,2752.647923,48.36,100.0,4.98888,50.387686,63.762626,24.0,31.0,25.0,6.0,6.0,2.0,1022.0,1010.0
20250728.0,1710.59,288.777382,13.689394,5.10238,4951.954549,92.2,6681.0,100.0,5.335362,96.41,6681.0,57.039141,970.74,15.484848,4.72407,2781.752544,48.28,100.0,5.015656,51.26,64.520202,24.0,739.85,11.893939,5.594904,2170.202005,43.92,100.0,5.751592,45.15,49.558081,24.0,32.0,25.0,6.0,6.0,2.0,1022.0,785.0
20250729.0,1860.9,287.314235,14.878788,5.059063,5357.37615,99.36,8144.0,100.0,5.249491,103.1,8144.0,61.994949,1019.28,16.287879,5.030698,2915.752368,54.08,100.0,5.183256,55.72,67.866162,24.0,841.62,13.469697,5.093363,2441.623782,45.28,100.0,5.329584,47.38,56.123737,24.0,32.0,26.0,6.0,6.0,2.0,1075.0,889.0
20250730.0,2022.11,285.118852,16.212121,5.272897,5779.815323,112.84,8220.0,100.0,5.508879,117.89,8220.0,67.550505,980.39,15.757576,5.519231,2803.621283,57.4,100.0,5.731731,59.61,65.656566,24.0,1041.72,16.666667,5.04,2976.19404,55.44,100.0,5.298182,58.28,69.444444,24.0,34.0,26.0,0.0,0.0,3.0,1040.0,1100.0
20250731.0,1932.12,285.564665,15.44697,5.059343,5528.075007,103.16,7377.0,100.0,5.241785,106.88,7377.0,64.362374,956.85,15.318182,5.179031,2738.217645,52.36,100.0,5.356083,54.15,63.825758,24.0,975.27,15.575758,4.941634,2789.857362,50.8,100.0,5.129377,52.73,64.89899,24.0,36.0,25.0,0.0,0.0,1.0,1011.0,1028.0
20250801.0,2098.54,284.179822,16.787879,5.050542,5979.3708,111.92,8250.0,100.0,5.300542,117.46,8250.0,69.949495,1137.49,18.212121,5.088186,3229.902855,61.16,100.0,5.366889,64.51,75.883838,24.0,961.05,15.363636,5.005917,2749.467945,50.76,100.0,5.221893,52.95,64.015152,24.0,36.0,25.0,1.0,1.0,2.0,1202.0,1014.0
20250802.0,1731.54,289.590393,13.871212,5.282359,5022.308276,96.72,6989.0,100.0,5.432004,99.46,6989.0,57.796717,925.04,14.818182,5.263804,2679.748376,51.48,100.0,5.415133,52.96,61.742424,24.0,806.5,12.924242,5.303634,2342.5599,45.24,100.0,5.451348,46.5,53.85101,24.0,35.0,25.0,6.0,6.0,2.0,978.0,853.0
20250803.0,1501.863,291.73693,12.068182,5.536723,4390.057327,88.2,6237.0,100.0,5.721092,91.137,6237.0,50.284091,770.35,12.363636,5.431373,2249.190895,44.32,100.0,5.594363,45.65,51.515152,24.0,731.52,11.772727,5.647362,2140.866432,43.88,100.0,5.853282,45.48,49.05303,24.0,33.0,26.0,6.0,6.0,2.0,816.0,777.0
20250804.0,1784.28,287.95805,14.287879,5.196182,5148.689935,98.0,7339.0,100.0,5.393425,101.72,7339.0,59.532828,970.57,15.530303,5.108293,2791.941662,52.36,100.0,5.310244,54.43,64.709596,24.0,813.71,13.045455,5.300813,2356.748273,45.64,100.0,5.492451,47.29,54.356061,24.0,33.0,26.0,6.0,6.0,2.0,1025.0,861.0
20250805.0,1674.354,289.989233,13.416667,5.221909,4867.527268,92.48,6762.0,100.0,5.456804,96.64,6762.0,55.902778,888.54835,14.212121,5.044776,2579.811279,47.32,100.0,5.272031,49.45165,59.217172,24.0,785.80565,12.621212,5.421369,2287.715989,45.16,100.0,5.665588,47.19435,52.588384,24.0,32.0,26.0,6.0,6.0,2.0,938.0,833.0
20250806.0,1801.24,290.021552,14.416667,5.214924,5231.292753,99.24,6833.0,100.0,5.347346,101.76,6833.0,60.069444,860.27,13.772727,5.205721,2502.009268,47.32,100.0,5.360836,48.73,57.386364,24.0,940.97,15.060606,5.22334,2729.283485,51.92,100.0,5.33501,53.03,62.752525,24.0,30.0,25.0,7.0,7.0,3.0,909.0,994.0
20250807.0,2004.222,284.481072,16.05303,5.181689,5715.793692,109.8,7680.0,100.0,5.416612,114.778,7680.0,66.887626,937.06,15.030303,5.278226,2679.616776,52.36,100.0,5.538306,54.94,62.626263,24.0,1067.16,17.075758,5.096717,3036.176916,57.44,100.0,5.309672,59.84,71.14899,24.0,30.0,25.0,6.0,6.0,2.0,992.0,1127.0
20250808.0,2283.67,284.286945,18.295455,5.20911,6507.896743,125.8,9228.0,100.0,5.438095,131.33,9228.0,76.231061,1191.01,19.060606,5.138315,3390.209965,64.64,100.0,5.325119,66.99,79.419192,24.0,1092.66,17.530303,5.286085,3117.686778,61.16,100.0,5.560933,64.34,73.042929,24.0,35.0,24.0,3.0,3.0,2.0,1258.0,1157.0
20250809.0,2061.939,284.837693,16.492424,5.128158,5882.923777,111.64,7940.0,100.0,5.285255,115.06,7940.0,68.718434,1004.623235,16.075758,5.146089,2868.199336,54.6,100.0,5.31355,56.376765,66.982323,24.0,1057.315765,16.909091,5.111111,3014.724441,57.04,100.0,5.258444,58.684235,70.454545,24.0,37.0,25.0,3.0,3.0,2.0,1061.0,1116.0
20250810.0,1808.99,288.47168,14.484848,5.202929,5228.606893,99.48,7345.0,100.0,5.387029,103.0,7345.0,60.353535,1010.51,16.151515,5.009381,2913.704534,53.4,100.0,5.205441,55.49,67.29798,24.0,798.49,12.818182,5.446809,2314.902359,46.08,100.0,5.615839,47.51,53.409091,24.0,37.0,25.0,3.0,3.0,2.0,1066.0,846.0
20250811.0,2088.08,284.472852,16.712121,5.087942,5956.178785,112.24,8220.0,100.0,5.345875,117.93,8220.0,69.633838,1197.0,19.151515,5.056962,3384.9963,63.92,100.0,5.300633,67.0,79.79798,24.0,891.07,14.272727,5.129512,2571.182485,48.32,100.0,5.406582,50.93,59.469697,24.0,34.0,25.0,6.0,6.0,2.0,1264.0,942.0
20250812.0,2267.83,283.895114,18.136364,5.079365,6451.232571,121.6,8618.0,100.0,5.270259,126.17,8618.0,75.568182,1177.39,18.833333,5.081255,3341.079603,63.16,100.0,5.278359,65.61,78.472222,24.0,1090.44,17.439394,5.077324,3110.152968,58.44,100.0,5.261512,60.56,72.664141,24.0,34.0,26.0,7.0,7.0,2.0,1243.0,1151.0
20250813.0,1555.49,289.643862,12.522727,5.69389,4515.200231,94.12,6642.0,100.0,5.898972,97.51,6642.0,52.17803,776.26,12.515152,5.772397,2252.861772,47.68,100.0,6.021792,49.74,52.146465,24.0,779.23,12.530303,5.615478,2262.338459,46.44,100.0,5.7763,47.77,52.209596,24.0,36.0,25.0,6.0,6.0,3.0,826.0,827.0
20250814.0,2558.23,281.798625,20.409091,4.794358,7227.683844,129.16,9934.0,100.0,5.039718,135.77,9934.0,85.037879,1297.24,20.742424,5.019722,3662.10852,68.72,100.0,5.241782,71.76,86.426768,24.0,1260.99,20.075758,4.561509,3565.575324,60.44,100.0,4.830943,64.01,83.64899,24.0,33.0,26.0,3.0,3.0,4.0,1369.0,1325.0
20250815.0,2194.038,284.361088,17.507576,4.881004,6250.825444,112.8,8814.0,100.0,5.061013,116.96,8814.0,72.948232,1099.961544,17.590909,5.105943,3135.880366,59.28,100.0,5.257404,61.038456,73.295455,24.0,1094.076456,17.424242,4.653913,3114.945078,53.52,100.0,4.862917,55.923544,72.60101,24.0,34.0,24.0,1.0,1.0,2.0,1161.0,1150.0
20250816.0,1879.218,284.989555,15.05303,5.157524,5370.68517,102.48,7490.0,100.0,5.424258,107.78,7490.0,62.72096,672.229409,10.893939,6.164117,1948.389719,44.32,100.0,6.50495,46.770591,45.391414,24.0,1206.988591,19.212121,4.586751,3422.295451,58.16,100.0,4.811625,61.011409,80.050505,24.0,35.0,24.0,1.0,1.0,3.0,719.0,1268.0
20250817.0,2157.58,284.696276,17.234848,4.956484,6155.816764,112.76,8550.0,100.0,5.161319,117.42,8550.0,71.811869,876.15,14.090909,5.595699,2521.296855,52.04,100.0,5.790323,53.85,58.712121,24.0,1281.43,20.378788,4.514498,3634.519909,60.72,100.0,4.726394,63.57,84.911616,24.0,35.0,24.0,0.0,0.0,3.0,930.0,1345.0
20250818.0,2322.57,283.37782,18.55303,4.921192,6598.395867,120.52,9261.0,100.0,5.162515,126.43,9261.0,77.304293,1066.77,17.106061,5.29318,3041.467947,59.76,100.0,5.511957,62.23,71.275253,24.0,1255.8,20.0,4.60303,3556.92792,60.76,100.0,4.863636,64.2,83.333333,24.0,36.0,25.0,1.0,1.0,2.0,1129.0,1320.0
20250819.0,2421.11,283.355371,19.333333,4.9279,6874.881347,125.76,9457.0,100.0,5.128918,130.89,9457.0,80.555556,1045.77,16.742424,5.20905,2984.732157,57.56,100.0,5.360181,59.23,69.760101,24.0,1375.34,21.924242,4.7132,3890.14919,68.2,100.0,4.952315,71.66,91.35101,24.0,36.0,25.0,1.0,1.0,2.0,1105.0,1447.0
20250820.0,135.56,281.567649,20.674242,4.608281,7329.881678,125.76,10545.0,100.0,5.171858,141.14,10545.0,86.142677,1266.26,20.287879,5.212845,3588.960718,69.8,100.0,5.432412,72.74,84.532828,24.0,1321.6,21.060606,4.730935,3740.92096,65.76,100.0,4.920863,68.4,87.752525,24.0,34.0,25.0,1.0,1.0,2.0,1339.0,1390.0
20250821.0,2517.87,283.11488,20.090909,4.811463,7146.952032,127.6,10392.0,100.0,5.057692,134.13,10392.0,83.712121,1195.82,19.136364,5.08947,3405.814942,64.28,100.0,5.319082,67.18,79.734848,24.0,1322.05,21.045455,4.558675,3741.13709,63.32,100.0,4.820014,66.95,87.689394,24.0,34.0,25.0,7.0,7.0,3.0,1263.0,1389.0
20250822.0,2642.81,281.350978,21.068182,4.736426,7453.775178,131.72,10369.0,100.0,4.969435,138.2,10369.0,87.784091,1370.74,21.893939,4.90519,3853.972584,70.88,100.0,5.1391,74.26,91.224747,24.0,1272.06,20.242424,4.553892,3599.802594,60.84,100.0,4.785928,63.94,84.343434,24.0,33.0,24.0,6.0,6.0,1.0,1445.0,1336.0
20250823.0,2780.18,280.514585,22.189394,4.854899,7817.380465,142.2,11118.0,100.0,5.080915,148.82,11118.0,92.455808,1461.65,23.378788,5.031756,4098.4666,77.64,100.0,5.272197,81.35,97.411616,24.0,1318.53,21.0,4.658009,3718.913865,64.56,100.0,4.867965,67.47,87.5,24.0,35.0,25.0,7.0,7.0,2.0,1543.0,1386.0
20250824.0,2627.39,281.677157,20.94697,4.758047,7417.798932,131.56,10161.0,100.0,4.976854,137.61,10161.0,87.27904,1304.68,20.848485,4.991279,3684.024916,68.68,100.0,5.18314,71.32,86.868687,24.0,1322.72,21.045455,4.526998,3733.774016,62.88,100.0,4.771778,66.28,87.689394,24.0,36.0,25.0,6.0,6.0,2.0,1376.0,1389.0
20250825.0,2780.217,280.3249,22.151515,4.636115,7816.691632,135.56,10645.0,100.0,4.917339,143.783,10645.0,92.29798,1454.682843,23.227273,4.819309,4076.166794,73.88,100.0,5.108751,78.317157,96.780303,24.0,1325.534157,21.075758,4.43422,3740.524838,61.68,100.0,4.706387,65.465843,87.815657,24.0,35.0,24.0,1.0,1.0,2.0,1533.0,1391.0
20250826.0,2768.271,280.711558,22.075758,4.771448,7789.633455,139.04,10454.0,100.0,5.000995,145.729,10454.0,91.982323,1446.123209,23.106061,4.91541,4058.400174,74.96,100.0,5.172249,78.876791,96.275253,24.0,1322.147791,21.045455,4.613391,3731.233281,64.08,100.0,4.812974,66.852209,87.689394,24.0,36.0,24.0,6.0,6.0,3.0,1525.0,1389.0
20250827.0,2679.66,282.123294,21.386364,4.847326,7578.283086,136.84,10091.0,100.0,5.077577,143.34,10091.0,89.109848,1357.43,21.681818,4.944794,3836.504409,70.76,100.0,5.14116,73.57,90.340909,24.0,1322.23,21.090909,4.747126,3741.778677,66.08,100.0,5.012213,69.77,87.878788,24.0,35.0,24.0,1.0,1.0,2.0,1431.0,1392.0
20250828.0,2774.07,281.871035,22.128788,4.780555,7839.848223,139.64,10855.0,100.0,5.030127,146.93,10855.0,92.203283,1453.59,23.242424,5.001304,4102.757775,76.72,100.0,5.241851,80.41,96.843434,24.0,1320.48,21.015152,4.519827,3737.090448,62.69,100.0,4.795963,66.52,87.563131,24.0,35.0,24.0,1.0,1.0,2.0,1534.0,1387.0
20250829.0,2672.97,282.284496,21.333333,4.893466,7560.143361,137.8,10437.0,100.0,5.07919,143.03,10437.0,88.888889,1358.85,21.757576,5.130919,3840.789525,73.68,100.0,5.372563,77.15,90.656566,24.0,1314.12,20.909091,4.646377,3719.353836,64.12,100.0,4.773913,65.88,87.121212,24.0,35.0,25.0,1.0,1.0,2.0,1436.0,1380.0
20250830.0,2792.23,281.480561,22.272727,4.795918,7878.640902,141.0,11061.0,100.0,5.02619,147.77,11061.0,92.80303,1470.75,23.5,4.980013,4138.98465,77.24,100.0,5.174081,80.25,97.916667,24.0,1321.48,21.045455,4.590353,3739.656252,63.76,100.0,4.861051,67.52,87.689394,24.0,36.0,25.0,6.0,6.0,2.0,1551.0,1389.0
20250831.0,2389.07,285.449915,19.090909,4.887302,6841.777736,123.16,9731.0,89.75,5.196032,130.94,9731.0,88.630033,1073.82,17.181818,4.994709,3120.306156,56.64,79.5,5.306878,60.18,90.051458,19.08,1315.24,21.0,4.799423,3721.47158,66.52,100.0,5.105339,70.76,87.5,24.0,35.0,25.0,6.0,6.0,3.0,1134.0,1386.0
20250901.0,1466.19,276.769525,11.901515,5.110121,4125.85866,80.28,5669.0,50.0,6.671547,104.81,5669.0,99.179293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.19,23.80303,5.110121,4125.85866,80.28,100.0,6.671547,104.81,99.179293,24.0,33.0,24.0,6.0,6.0,2.0,0.0,1571.0
20250902.0,1468.24,277.553133,11.893939,5.161783,4132.655128,81.04,5752.0,50.0,6.481529,101.76,5752.0,99.116162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.24,23.787879,5.161783,4132.655128,81.04,100.0,6.481529,101.76,99.116162,24.0,33.0,24.0,6.0,6.0,2.0,0.0,1570.0
20250903.0,1465.0,276.637417,11.901515,5.189052,4120.459,81.52,5757.0,50.0,6.747167,105.998,5757.0,99.179293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.0,23.80303,5.189052,4120.459,81.52,100.0,6.747295,106.0,99.179293,24.0,35.0,24.0,1.0,1.0,2.0,0.0,1571.0
20250904.0,1476.057,278.712358,11.901515,5.161044,4152.591158,81.08,5808.0,50.0,6.043285,94.94,5808.0,99.179293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.057,23.80303,5.161044,4152.591158,81.08,100.0,6.043475,94.943,99.179293,24.0,35.0,24.0,6.0,6.0,2.0,0.0,1571.0
