时间,始发地,到达地,本期(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-06-26,太仓,宿迁,21.00,21.00,0.00,0.%,24183,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-26,江阴,宿迁,20.00,20.00,0.00,0.%,24184,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-26,太仓,徐州,28.00,28.00,0.00,0.%,24185,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-26,江阴,徐州,27.00,27.00,0.00,0.%,24186,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-26,太仓,济宁,35.00,35.00,0.00,0.%,24187,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-26,江阴,济宁,34.00,34.00,0.00,0.%,24188,2025-06-26 00:00:00,1,0,2025-06-26 23:14:26,0,2025-06-26 23:14:26,,,
2025-06-27,太仓,淮安,11.00,11.00,0.00,0.%,24189,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,江阴,淮安,10.00,10.00,0.00,0.%,24190,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,太仓,宿迁,21.00,21.00,0.00,0.%,24191,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,江阴,宿迁,20.00,20.00,0.00,0.%,24192,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,太仓,徐州,28.00,28.00,0.00,0.%,24193,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,江阴,徐州,27.00,27.00,0.00,0.%,24194,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,太仓,济宁,35.00,35.00,0.00,0.%,24195,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-27,江阴,济宁,34.00,34.00,0.00,0.%,24196,2025-06-27 00:00:00,1,0,2025-06-27 23:14:58,0,2025-06-27 23:14:58,,,
2025-06-30,太仓,淮安,11.00,11.00,0.00,0.%,24197,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,江阴,淮安,10.00,10.00,0.00,0.%,24198,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,太仓,宿迁,21.00,21.00,0.00,0.%,24199,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,江阴,宿迁,20.00,20.00,0.00,0.%,24200,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,太仓,徐州,28.00,28.00,0.00,0.%,24201,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,江阴,徐州,27.00,27.00,0.00,0.%,24202,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,太仓,济宁,35.00,35.00,0.00,0.%,24203,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-06-30,江阴,济宁,34.00,34.00,0.00,0.%,24204,2025-06-30 00:00:00,1,0,2025-06-30 23:15:15,0,2025-06-30 23:15:15,,,
2025-07-01,太仓,淮安,11.00,11.00,0.00,0.%,24205,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,江阴,淮安,10.00,10.00,0.00,0.%,24206,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,太仓,宿迁,21.00,21.00,0.00,0.%,24207,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,江阴,宿迁,20.00,20.00,0.00,0.%,24208,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,太仓,徐州,28.00,28.00,0.00,0.%,24209,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,江阴,徐州,27.00,27.00,0.00,0.%,24210,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,太仓,济宁,35.00,35.00,0.00,0.%,24211,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-01,江阴,济宁,34.00,34.00,0.00,0.%,24212,2025-07-01 00:00:00,1,0,2025-07-01 23:14:36,0,2025-07-01 23:14:36,,,
2025-07-02,太仓,淮安,11.00,11.00,0.00,0.%,24213,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,江阴,淮安,10.00,10.00,0.00,0.%,24214,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,太仓,宿迁,21.00,21.00,0.00,0.%,24215,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,江阴,宿迁,20.00,20.00,0.00,0.%,24216,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,太仓,徐州,28.00,28.00,0.00,0.%,24217,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,江阴,徐州,27.00,27.00,0.00,0.%,24218,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,太仓,济宁,35.00,35.00,0.00,0.%,24219,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-02,江阴,济宁,34.00,34.00,0.00,0.%,24220,2025-07-02 00:00:00,1,0,2025-07-02 23:14:33,0,2025-07-02 23:14:33,,,
2025-07-03,太仓,淮安,11.00,11.00,0.00,0.%,24221,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,江阴,淮安,10.00,10.00,0.00,0.%,24222,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,太仓,宿迁,21.00,21.00,0.00,0.%,24223,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,江阴,宿迁,20.00,20.00,0.00,0.%,24224,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,太仓,徐州,28.00,28.00,0.00,0.%,24225,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,江阴,徐州,27.00,27.00,0.00,0.%,24226,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,太仓,济宁,35.00,35.00,0.00,0.%,24227,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-03,江阴,济宁,34.00,34.00,0.00,0.%,24228,2025-07-03 00:00:00,1,0,2025-07-03 23:14:20,0,2025-07-03 23:14:20,,,
2025-07-04,太仓,淮安,11.00,11.00,0.00,0.%,24229,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,江阴,淮安,10.00,10.00,0.00,0.%,24230,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,太仓,宿迁,21.00,21.00,0.00,0.%,24231,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,江阴,宿迁,20.00,20.00,0.00,0.%,24232,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,太仓,徐州,28.00,28.00,0.00,0.%,24233,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,江阴,徐州,27.00,27.00,0.00,0.%,24234,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,太仓,济宁,35.00,35.00,0.00,0.%,24235,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-04,江阴,济宁,34.00,34.00,0.00,0.%,24236,2025-07-04 00:00:00,1,0,2025-07-04 23:15:12,0,2025-07-04 23:15:12,,,
2025-07-07,太仓,淮安,11.00,11.00,0.00,0.%,24237,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,江阴,淮安,10.00,10.00,0.00,0.%,24238,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,太仓,宿迁,22.00,21.00,1.00,4.76%,24239,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,江阴,宿迁,21.00,20.00,1.00,5.%,24240,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,太仓,徐州,29.00,28.00,1.00,3.57%,24241,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,江阴,徐州,28.00,27.00,1.00,3.7%,24242,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,太仓,济宁,36.00,35.00,1.00,2.86%,24243,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-07,江阴,济宁,35.00,34.00,1.00,2.94%,24244,2025-07-07 00:00:00,1,0,2025-07-07 23:15:41,0,2025-07-07 23:15:41,,,
2025-07-08,太仓,淮安,11.00,11.00,0.00,0.%,24245,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,江阴,淮安,10.00,10.00,0.00,0.%,24246,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,太仓,宿迁,22.00,22.00,0.00,0.%,24247,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,江阴,宿迁,21.00,21.00,0.00,0.%,24248,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,太仓,徐州,29.00,29.00,0.00,0.%,24249,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,江阴,徐州,28.00,28.00,0.00,0.%,24250,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,太仓,济宁,36.00,36.00,0.00,0.%,24251,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-08,江阴,济宁,35.00,35.00,0.00,0.%,24252,2025-07-08 00:00:00,1,0,2025-07-08 23:14:18,0,2025-07-08 23:14:18,,,
2025-07-09,太仓,淮安,11.00,11.00,0.00,0.%,24253,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,江阴,淮安,10.00,10.00,0.00,0.%,24254,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,太仓,宿迁,22.00,22.00,0.00,0.%,24255,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,江阴,宿迁,21.00,21.00,0.00,0.%,24256,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,太仓,徐州,29.00,29.00,0.00,0.%,24257,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,江阴,徐州,28.00,28.00,0.00,0.%,24258,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,太仓,济宁,36.00,36.00,0.00,0.%,24259,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-09,江阴,济宁,35.00,35.00,0.00,0.%,24260,2025-07-09 00:00:00,1,0,2025-07-09 23:14:28,0,2025-07-09 23:14:28,,,
2025-07-10,太仓,淮安,11.00,11.00,0.00,0.%,24261,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,江阴,淮安,10.00,10.00,0.00,0.%,24262,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,太仓,宿迁,22.00,22.00,0.00,0.%,24263,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,江阴,宿迁,21.00,21.00,0.00,0.%,24264,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,太仓,徐州,29.00,29.00,0.00,0.%,24265,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,江阴,徐州,28.00,28.00,0.00,0.%,24266,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,太仓,济宁,36.00,36.00,0.00,0.%,24267,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-10,江阴,济宁,35.00,35.00,0.00,0.%,24268,2025-07-10 00:00:00,1,0,2025-07-10 23:14:08,0,2025-07-10 23:14:08,,,
2025-07-11,太仓,淮安,11.00,11.00,0.00,0.%,24269,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,江阴,淮安,10.00,10.00,0.00,0.%,24270,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,太仓,宿迁,22.00,22.00,0.00,0.%,24271,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,江阴,宿迁,21.00,21.00,0.00,0.%,24272,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,太仓,徐州,29.00,29.00,0.00,0.%,24273,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,江阴,徐州,28.00,28.00,0.00,0.%,24274,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,太仓,济宁,36.00,36.00,0.00,0.%,24275,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-11,江阴,济宁,35.00,35.00,0.00,0.%,24276,2025-07-11 00:00:00,1,0,2025-07-11 23:15:06,0,2025-07-11 23:15:06,,,
2025-07-14,太仓,淮安,11.00,11.00,0.00,0.%,24277,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,江阴,淮安,10.00,10.00,0.00,0.%,24278,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,太仓,宿迁,22.00,22.00,0.00,0.%,24279,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,江阴,宿迁,21.00,21.00,0.00,0.%,24280,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,太仓,徐州,29.00,29.00,0.00,0.%,24281,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,江阴,徐州,28.00,28.00,0.00,0.%,24282,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,太仓,济宁,36.00,36.00,0.00,0.%,24283,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-14,江阴,济宁,35.00,35.00,0.00,0.%,24284,2025-07-14 00:00:00,1,0,2025-07-14 23:15:02,0,2025-07-14 23:15:02,,,
2025-07-15,太仓,淮安,11.00,11.00,0.00,0.%,24285,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,江阴,淮安,10.00,10.00,0.00,0.%,24286,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,太仓,宿迁,22.00,22.00,0.00,0.%,24287,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,江阴,宿迁,21.00,21.00,0.00,0.%,24288,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,太仓,徐州,29.00,29.00,0.00,0.%,24289,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,江阴,徐州,28.00,28.00,0.00,0.%,24290,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,太仓,济宁,36.00,36.00,0.00,0.%,24291,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-15,江阴,济宁,35.00,35.00,0.00,0.%,24292,2025-07-15 00:00:00,1,0,2025-07-15 23:14:20,0,2025-07-15 23:14:20,,,
2025-07-16,太仓,淮安,11.00,11.00,0.00,0.%,24293,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,江阴,淮安,10.00,10.00,0.00,0.%,24294,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,太仓,宿迁,22.00,22.00,0.00,0.%,24295,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,江阴,宿迁,21.00,21.00,0.00,0.%,24296,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,太仓,徐州,29.00,29.00,0.00,0.%,24297,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,江阴,徐州,28.00,28.00,0.00,0.%,24298,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,太仓,济宁,36.00,36.00,0.00,0.%,24299,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-16,江阴,济宁,35.00,35.00,0.00,0.%,24300,2025-07-16 00:00:00,1,0,2025-07-16 23:14:35,0,2025-07-16 23:14:35,,,
2025-07-17,太仓,淮安,11.00,11.00,0.00,0.%,24301,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,江阴,淮安,10.00,10.00,0.00,0.%,24302,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,太仓,宿迁,22.00,22.00,0.00,0.%,24303,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,江阴,宿迁,21.00,21.00,0.00,0.%,24304,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,太仓,徐州,29.00,29.00,0.00,0.%,24305,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,江阴,徐州,28.00,28.00,0.00,0.%,24306,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,太仓,济宁,36.00,36.00,0.00,0.%,24307,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-17,江阴,济宁,35.00,35.00,0.00,0.%,24308,2025-07-17 00:00:00,1,0,2025-07-17 23:14:44,0,2025-07-17 23:14:44,,,
2025-07-18,太仓,淮安,11.00,11.00,0.00,0.%,24309,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,江阴,淮安,10.00,10.00,0.00,0.%,24310,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,太仓,宿迁,22.00,22.00,0.00,0.%,24311,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,江阴,宿迁,21.00,21.00,0.00,0.%,24312,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,太仓,徐州,29.00,29.00,0.00,0.%,24313,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,江阴,徐州,28.00,28.00,0.00,0.%,24314,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,太仓,济宁,36.00,36.00,0.00,0.%,24315,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-18,江阴,济宁,35.00,35.00,0.00,0.%,24316,2025-07-18 00:00:00,1,0,2025-07-18 23:14:59,0,2025-07-18 23:14:59,,,
2025-07-21,太仓,淮安,11.00,11.00,0.00,0.%,24317,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,江阴,淮安,10.00,10.00,0.00,0.%,24318,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,太仓,宿迁,22.00,22.00,0.00,0.%,24319,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,江阴,宿迁,21.00,21.00,0.00,0.%,24320,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,太仓,徐州,28.00,29.00,-1.00,-3.45%,24321,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,江阴,徐州,27.00,28.00,-1.00,-3.57%,24322,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,太仓,济宁,35.00,36.00,-1.00,-2.78%,24323,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-21,江阴,济宁,34.00,35.00,-1.00,-2.86%,24324,2025-07-21 00:00:00,1,0,2025-07-21 23:15:42,0,2025-07-21 23:15:42,,,
2025-07-22,太仓,淮安,11.00,11.00,0.00,0.%,24325,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,江阴,淮安,10.00,10.00,0.00,0.%,24326,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,太仓,宿迁,22.00,22.00,0.00,0.%,24327,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,江阴,宿迁,21.00,21.00,0.00,0.%,24328,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,太仓,徐州,28.00,28.00,0.00,0.%,24329,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,江阴,徐州,27.00,27.00,0.00,0.%,24330,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,太仓,济宁,35.00,35.00,0.00,0.%,24331,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-22,江阴,济宁,34.00,34.00,0.00,0.%,24332,2025-07-22 00:00:00,1,0,2025-07-22 23:14:19,0,2025-07-22 23:14:19,,,
2025-07-23,太仓,淮安,11.00,11.00,0.00,0.%,24333,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,江阴,淮安,10.00,10.00,0.00,0.%,24334,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,太仓,宿迁,22.00,22.00,0.00,0.%,24335,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,江阴,宿迁,21.00,21.00,0.00,0.%,24336,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,太仓,徐州,28.00,28.00,0.00,0.%,24337,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,江阴,徐州,27.00,27.00,0.00,0.%,24338,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,太仓,济宁,35.00,35.00,0.00,0.%,24339,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-23,江阴,济宁,34.00,34.00,0.00,0.%,24340,2025-07-23 00:00:00,1,0,2025-07-23 23:14:16,0,2025-07-23 23:14:16,,,
2025-07-24,太仓,淮安,11.00,11.00,0.00,0.%,24341,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,江阴,淮安,10.00,10.00,0.00,0.%,24342,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,太仓,宿迁,22.00,22.00,0.00,0.%,24343,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,江阴,宿迁,21.00,21.00,0.00,0.%,24344,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,太仓,徐州,28.00,28.00,0.00,0.%,24345,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,江阴,徐州,27.00,27.00,0.00,0.%,24346,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,太仓,济宁,35.00,35.00,0.00,0.%,24347,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-24,江阴,济宁,34.00,34.00,0.00,0.%,24348,2025-07-24 00:00:00,1,0,2025-07-24 23:13:59,0,2025-07-24 23:13:59,,,
2025-07-25,太仓,淮安,11.00,11.00,0.00,0.%,24349,2025-07-25 00:00:00,1,0,2025-07-25 23:14:50,0,2025-07-25 23:14:50,,,
2025-07-25,江阴,淮安,10.00,10.00,0.00,0.%,24350,2025-07-25 00:00:00,1,0,2025-07-25 23:14:50,0,2025-07-25 23:14:50,,,
