时间,库存合计(万吨),新沙港库存(万吨),潮州亚太(万吨),新港库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-10-09,254.80,152.00,42.80,60.00,191,2023-10-09 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-10-08,259.70,156.00,43.70,60.00,192,2023-10-08 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-10-07,270.00,160.00,45.00,65.00,193,2023-10-07 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-28,273.80,170.00,49.80,54.00,194,2023-09-28 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-27,274.20,168.00,50.20,56.00,195,2023-09-27 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-26,273.00,165.00,51.00,57.00,196,2023-09-26 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-25,269.20,168.00,46.20,55.00,197,2023-09-25 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-22,277.00,167.00,43.00,67.00,198,2023-09-22 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-21,281.90,170.00,43.90,68.00,199,2023-09-21 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-20,269.60,168.00,35.60,66.00,200,2023-09-20 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-19,270.10,172.00,36.10,62.00,201,2023-09-19 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-18,266.60,170.00,36.60,60.00,202,2023-09-18 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-15,263.80,162.00,39.80,62.00,203,2023-09-15 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-13,272.50,166.00,41.50,65.00,204,2023-09-13 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-12,271.10,170.00,37.10,64.00,205,2023-09-12 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-11,263.80,166.00,37.80,60.00,206,2023-09-11 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-08,258.00,160.00,40.00,58.00,207,2023-09-08 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-07,256.10,160.00,39.10,57.00,208,2023-09-07 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-06,260.50,168.00,39.50,53.00,209,2023-09-06 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-05,254.70,165.00,39.70,50.00,210,2023-09-05 00:00:00,1,0,2024-07-20 10:39:57,0,2024-07-20 10:39:57,,,
2023-09-04,245.40,160.00,40.40,45.00,211,2023-09-04 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-09-01,256.80,166.00,42.80,48.00,212,2023-09-01 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-31,261.00,169.00,43.00,49.00,213,2023-08-31 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-30,271.00,172.00,45.00,54.00,214,2023-08-30 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-29,276.40,175.00,46.40,55.00,215,2023-08-29 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-28,268.00,178.00,35.00,55.00,216,2023-08-28 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-25,278.00,181.00,38.00,59.00,217,2023-08-25 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-24,285.10,185.00,39.10,61.00,218,2023-08-24 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-23,293.00,189.00,40.00,64.00,219,2023-08-23 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-22,287.10,189.00,35.10,63.00,220,2023-08-22 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-21,287.20,187.00,36.20,64.00,221,2023-08-21 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-18,292.90,185.00,38.90,69.00,222,2023-08-18 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-17,289.70,178.00,39.70,72.00,223,2023-08-17 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-16,288.00,180.00,41.00,67.00,224,2023-08-16 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-15,288.20,178.00,42.20,68.00,225,2023-08-15 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-14,291.00,182.00,43.00,66.00,226,2023-08-14 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-11,279.90,175.00,39.90,65.00,227,2023-08-11 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-10,272.00,170.00,38.00,64.00,228,2023-08-10 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-09,278.10,177.00,39.10,62.00,229,2023-08-09 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-04,299.30,186.00,45.30,68.00,230,2023-08-04 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-03,296.50,180.00,47.50,69.00,231,2023-08-03 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-02,303.80,185.00,49.80,69.00,232,2023-08-02 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-08-01,299.80,182.00,51.80,66.00,233,2023-08-01 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-31,309.00,189.00,54.00,66.00,234,2023-07-31 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-28,298.70,185.00,50.70,63.00,235,2023-07-28 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-27,302.30,189.00,52.30,61.00,236,2023-07-27 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-26,308.50,192.00,52.50,64.00,237,2023-07-26 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-25,317.00,194.00,55.00,68.00,238,2023-07-25 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-24,310.00,192.00,52.00,66.00,239,2023-07-24 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-21,308.30,189.00,52.30,67.00,240,2023-07-21 00:00:00,1,0,2024-07-20 10:40:00,0,2024-07-20 10:40:00,,,
2023-07-20,308.10,187.00,54.10,67.00,241,2023-07-20 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-19,311.20,190.00,55.20,66.00,242,2023-07-19 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-18,316.40,193.00,57.40,66.00,243,2023-07-18 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-17,314.60,189.00,57.60,68.00,244,2023-07-17 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-14,320.50,194.00,59.50,67.00,245,2023-07-14 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-13,322.70,193.00,64.70,65.00,246,2023-07-13 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-12,323.30,191.00,66.30,66.00,247,2023-07-12 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-11,325.00,190.00,68.00,67.00,248,2023-07-11 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-10,318.60,185.00,69.60,64.00,249,2023-07-10 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-07,328.50,192.00,68.50,68.00,250,2023-07-07 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-06,328.70,190.00,69.70,69.00,251,2023-07-06 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-05,331.90,192.00,70.90,69.00,252,2023-07-05 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-07-03,318.00,190.00,67.00,61.00,253,2023-07-03 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-30,317.40,187.00,65.40,65.00,254,2023-06-30 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-29,323.50,190.00,66.50,67.00,255,2023-06-29 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-28,327.00,193.00,68.00,66.00,256,2023-06-28 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-27,328.70,190.00,68.70,70.00,257,2023-06-27 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-26,321.20,187.00,63.20,71.00,258,2023-06-26 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-21,298.00,181.00,63.00,54.00,259,2023-06-21 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-20,297.50,180.00,63.50,54.00,260,2023-06-20 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-16,301.40,187.00,57.40,57.00,261,2023-06-16 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-15,294.60,180.00,58.60,56.00,262,2023-06-15 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-14,302.00,183.00,60.00,59.00,263,2023-06-14 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-13,316.80,188.00,65.80,63.00,264,2023-06-13 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-12,313.30,191.00,62.30,60.00,265,2023-06-12 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-09,324.20,190.00,65.20,69.00,266,2023-06-09 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-08,330.30,193.00,66.30,71.00,267,2023-06-08 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-07,329.40,191.00,67.40,71.00,268,2023-06-07 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-06,327.60,188.00,68.60,71.00,269,2023-06-06 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-05,334.50,194.00,70.50,70.00,270,2023-06-05 00:00:00,1,0,2024-07-20 10:40:02,0,2024-07-20 10:40:02,,,
2023-06-02,339.80,195.00,72.80,72.00,271,2023-06-02 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-06-01,339.00,190.00,74.00,75.00,272,2023-06-01 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-31,343.50,194.00,74.50,75.00,273,2023-05-31 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-30,346.00,198.00,75.00,73.00,274,2023-05-30 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-29,343.40,198.00,75.40,70.00,275,2023-05-29 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-26,337.80,197.00,69.80,71.00,276,2023-05-26 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-25,335.00,194.00,71.00,70.00,277,2023-05-25 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-24,337.30,195.00,72.30,70.00,278,2023-05-24 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-23,339.50,197.00,73.50,69.00,279,2023-05-23 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-22,336.00,199.00,69.00,68.00,280,2023-05-22 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-19,344.00,201.00,72.00,71.00,281,2023-05-19 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-18,337.80,199.00,67.80,71.00,282,2023-05-18 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-17,335.50,196.00,69.50,70.00,283,2023-05-17 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-16,332.20,195.00,71.20,66.00,284,2023-05-16 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-15,337.00,198.00,72.00,67.00,285,2023-05-15 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-12,332.20,193.00,71.20,68.00,286,2023-05-12 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-11,339.80,200.00,72.80,67.00,287,2023-05-11 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-10,323.20,187.00,69.20,67.00,288,2023-05-10 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-09,325.50,187.00,70.50,68.00,289,2023-05-09 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-08,318.50,186.00,65.50,67.00,290,2023-05-08 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-06,310.40,177.00,68.40,65.00,291,2023-05-06 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-05,313.00,182.00,66.00,65.00,292,2023-05-05 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-05-04,306.00,180.00,58.00,68.00,293,2023-05-04 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-28,304.40,174.00,61.40,69.00,294,2023-04-28 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-27,291.20,170.00,57.20,64.00,295,2023-04-27 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-26,286.30,165.00,58.30,63.00,296,2023-04-26 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-24,289.00,161.00,63.00,65.00,297,2023-04-24 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-23,293.80,168.00,63.80,62.00,298,2023-04-23 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-21,290.20,172.00,62.20,56.00,299,2023-04-21 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-20,288.20,170.00,63.20,55.00,300,2023-04-20 00:00:00,1,0,2024-07-20 10:40:05,0,2024-07-20 10:40:05,,,
2023-04-19,282.10,170.00,64.10,48.00,301,2023-04-19 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-18,277.10,168.00,65.10,44.00,302,2023-04-18 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-17,275.10,164.00,66.10,45.00,303,2023-04-17 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-14,270.30,160.00,56.30,54.00,304,2023-04-14 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-13,264.00,156.00,57.00,51.00,305,2023-04-13 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-12,262.70,156.00,57.70,49.00,306,2023-04-12 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-11,256.00,150.00,53.00,53.00,307,2023-04-11 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-10,249.70,143.00,53.70,53.00,308,2023-04-10 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-07,252.60,143.00,55.60,54.00,309,2023-04-07 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-06,249.30,140.00,56.30,53.00,310,2023-04-06 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-04,241.50,146.00,45.50,50.00,311,2023-04-04 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-04-03,239.60,150.00,46.60,43.00,312,2023-04-03 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-31,231.00,148.00,32.00,51.00,313,2023-03-31 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-30,235.00,149.00,33.00,53.00,314,2023-03-30 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-29,235.00,145.00,34.00,56.00,315,2023-03-29 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-28,233.00,145.00,35.00,53.00,316,2023-03-28 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-27,221.00,140.00,31.00,50.00,317,2023-03-27 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-24,234.00,143.00,32.00,59.00,318,2023-03-24 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-23,232.00,147.00,28.00,57.00,319,2023-03-23 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-22,237.00,151.00,29.00,57.00,320,2023-03-22 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-21,223.00,145.00,26.00,52.00,321,2023-03-21 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-20,213.00,140.00,28.00,45.00,322,2023-03-20 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-17,222.00,148.00,31.00,43.00,323,2023-03-17 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-16,229.00,155.00,33.00,41.00,324,2023-03-16 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-15,228.00,152.00,35.00,41.00,325,2023-03-15 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-14,219.80,145.00,36.80,38.00,326,2023-03-14 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-13,215.40,140.00,41.40,34.00,327,2023-03-13 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-10,206.50,143.00,24.50,39.00,328,2023-03-10 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-09,205.20,140.00,26.20,39.00,329,2023-03-09 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-08,209.00,144.00,24.00,41.00,330,2023-03-08 00:00:00,1,0,2024-07-20 10:40:07,0,2024-07-20 10:40:07,,,
2023-03-07,213.00,148.00,19.00,46.00,331,2023-03-07 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-03-06,207.00,150.00,20.00,37.00,332,2023-03-06 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-03-03,226.00,154.00,26.00,46.00,333,2023-03-03 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-03-02,233.00,158.00,28.00,47.00,334,2023-03-02 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-03-01,230.60,164.00,22.60,44.00,335,2023-03-01 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-28,229.60,160.00,24.60,45.00,336,2023-02-28 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-27,223.50,154.00,26.50,43.00,337,2023-02-27 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-24,233.70,156.00,29.70,48.00,338,2023-02-24 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-23,240.00,160.00,31.00,49.00,339,2023-02-23 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-22,239.70,162.00,26.70,51.00,340,2023-02-22 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-20,243.00,165.00,30.00,48.00,341,2023-02-20 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-17,236.40,155.00,25.40,56.00,342,2023-02-17 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-15,237.70,156.00,27.70,54.00,343,2023-02-15 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-14,245.00,160.00,29.00,56.00,344,2023-02-14 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-13,244.50,160.00,31.50,53.00,345,2023-02-13 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-10,236.20,155.00,32.20,49.00,346,2023-02-10 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-08,235.80,152.00,32.80,51.00,347,2023-02-08 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-07,240.00,154.00,33.00,53.00,348,2023-02-07 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-06,236.80,150.00,33.80,53.00,349,2023-02-06 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-03,236.70,150.00,34.70,52.00,350,2023-02-03 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-02,226.00,146.00,30.00,50.00,351,2023-02-02 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-02-01,214.50,143.00,24.50,47.00,352,2023-02-01 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-31,205.80,140.00,24.80,41.00,353,2023-01-31 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-30,209.00,136.00,25.00,48.00,354,2023-01-30 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-29,194.00,127.00,20.00,47.00,355,2023-01-29 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-28,197.30,130.00,20.30,47.00,356,2023-01-28 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-17,184.00,128.00,13.00,43.00,357,2023-01-17 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-16,186.00,130.00,13.00,43.00,358,2023-01-16 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-13,196.50,136.00,13.50,47.00,359,2023-01-13 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-12,202.00,140.00,14.00,48.00,360,2023-01-12 00:00:00,1,0,2024-07-20 10:40:10,0,2024-07-20 10:40:10,,,
2023-01-11,206.20,144.00,14.20,48.00,361,2023-01-11 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2023-01-10,212.90,150.00,14.90,48.00,362,2023-01-10 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2023-01-09,224.60,155.00,15.60,54.00,363,2023-01-09 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2023-01-05,225.00,161.00,19.00,45.00,364,2023-01-05 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2023-01-04,224.80,158.00,19.80,47.00,365,2023-01-04 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2023-01-03,227.70,160.00,20.70,47.00,366,2023-01-03 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-21,243.70,165.00,37.70,41.00,367,2022-12-21 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-19,237.00,173.00,21.00,43.00,368,2022-12-19 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-16,238.30,172.00,25.30,41.00,369,2022-12-16 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-15,234.40,168.00,26.40,40.00,370,2022-12-15 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-14,240.20,170.00,28.20,42.00,371,2022-12-14 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-13,248.60,174.00,28.60,46.00,372,2022-12-13 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-12,252.00,176.00,24.80,51.20,373,2022-12-12 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-09,250.00,182.00,26.00,42.00,374,2022-12-09 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-08,254.30,185.00,27.30,42.00,375,2022-12-08 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-07,247.80,180.00,28.60,39.00,376,2022-12-07 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-06,246.80,180.00,28.80,38.00,377,2022-12-06 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-05,250.40,185.00,24.40,41.00,378,2022-12-05 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-02,241.00,184.00,22.00,35.00,379,2022-12-02 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
2022-12-01,243.30,183.00,24.30,36.00,380,2022-12-01 00:00:00,1,0,2024-07-20 10:40:14,0,2024-07-20 10:40:14,,,
