时间,数据项目,航线名称,载重,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-08-27,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1330.71,1318.93,11.78,0.89%,1740,2021-08-27 00:00:00,1,0,2024-07-20 09:10:41,0,2024-07-20 09:10:41,,,
2021-08-20,散货运价综合指数,,,1259.21,1246.28,12.93,1.04%,1741,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭货种运价指数,,,1316.99,1299.57,17.42,1.34%,1742,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1194.74,1180.96,13.78,1.17%,1743,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),917.66,909.62,8.04,0.88%,1744,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1371.87,1340.73,31.14,2.32%,1745,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1344.26,1323.28,20.98,1.59%,1746,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1276.69,1257.83,18.86,1.5%,1747,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1333.99,1319.25,14.74,1.12%,1748,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,天津-上海,(2-3万DWT),1403.69,1388.07,15.62,1.13%,1749,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1412.85,1397.50,15.35,1.1%,1750,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),983.15,967.39,15.76,1.63%,1751,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-20,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1318.93,1302.93,16.00,1.23%,1752,2021-08-20 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,散货运价综合指数,,,1246.28,1239.03,7.25,0.59%,1753,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭货种运价指数,,,1299.57,1288.85,10.72,0.83%,1754,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1180.96,1168.21,12.75,1.09%,1755,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),909.62,908.17,1.45,0.16%,1756,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1340.73,1347.36,-6.63,-0.49%,1757,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1323.28,1306.92,16.36,1.25%,1758,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1257.83,1249.56,8.27,0.66%,1759,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1319.25,1309.54,9.71,0.74%,1760,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,天津-上海,(2-3万DWT),1388.07,1380.19,7.88,0.57%,1761,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1397.50,1391.37,6.13,0.44%,1762,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),967.39,956.90,10.49,1.1%,1763,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-13,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1302.93,1287.47,15.46,1.2%,1764,2021-08-13 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,散货运价综合指数,,,1239.03,1229.26,9.77,0.79%,1765,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭货种运价指数,,,1288.85,1277.32,11.53,0.9%,1766,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1168.21,1152.84,15.37,1.33%,1767,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),908.17,897.23,10.94,1.22%,1768,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1347.36,1362.00,-14.64,-1.07%,1769,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1306.92,1286.05,20.87,1.62%,1770,2021-08-06 00:00:00,1,0,2024-07-20 09:10:44,0,2024-07-20 09:10:44,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1249.56,1233.69,15.87,1.29%,1771,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-08-06,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1309.54,1289.77,19.77,1.53%,1772,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-08-06,煤炭运价分航线指数,天津-上海,(2-3万DWT),1380.19,1381.21,-1.02,-0.07%,1773,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-08-06,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1391.37,1417.04,-25.67,-1.81%,1774,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-08-06,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),956.90,944.32,12.58,1.33%,1775,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-08-06,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1287.47,1264.81,22.66,1.79%,1776,2021-08-06 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,散货运价综合指数,,,1229.26,1199.98,29.28,2.44%,1777,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭货种运价指数,,,1277.32,1234.70,42.62,3.45%,1778,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1152.84,1124.03,28.81,2.56%,1779,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),897.23,870.08,27.15,3.12%,1780,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1362.00,1329.88,32.12,2.42%,1781,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1286.05,1234.34,51.71,4.19%,1782,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1233.69,1192.92,40.77,3.42%,1783,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1289.77,1244.41,45.36,3.65%,1784,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,天津-上海,(2-3万DWT),1381.21,1333.13,48.08,3.61%,1785,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1417.04,1374.24,42.80,3.11%,1786,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),944.32,904.36,39.96,4.42%,1787,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-30,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1264.81,1215.31,49.50,4.07%,1788,2021-07-30 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,散货运价综合指数,,,1199.98,1157.63,42.35,3.66%,1789,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭货种运价指数,,,1234.70,1165.84,68.86,5.91%,1790,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1124.03,1087.27,36.76,3.38%,1791,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),870.08,826.72,43.36,5.24%,1792,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1329.88,1259.78,70.10,5.56%,1793,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1234.34,1145.94,88.40,7.71%,1794,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1192.92,1129.31,63.61,5.63%,1795,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1244.41,1166.15,78.26,6.71%,1796,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,天津-上海,(2-3万DWT),1333.13,1266.58,66.55,5.25%,1797,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1374.24,1315.65,58.59,4.45%,1798,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),904.36,830.97,73.39,8.83%,1799,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-23,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1215.31,1132.57,82.74,7.31%,1800,2021-07-23 00:00:00,1,0,2024-07-20 09:10:47,0,2024-07-20 09:10:47,,,
2021-07-16,散货运价综合指数,,,1157.63,1145.66,11.97,1.04%,1801,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭货种运价指数,,,1165.84,1141.84,24.00,2.1%,1802,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1087.27,1056.51,30.76,2.91%,1803,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),826.72,821.32,5.40,0.66%,1804,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1259.78,1236.80,22.98,1.86%,1805,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1145.94,1120.86,25.08,2.24%,1806,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1129.31,1112.82,16.49,1.48%,1807,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1166.15,1138.61,27.54,2.42%,1808,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,天津-上海,(2-3万DWT),1266.58,1245.80,20.78,1.67%,1809,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1315.65,1292.10,23.55,1.82%,1810,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),830.97,814.07,16.90,2.08%,1811,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-16,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1132.57,1108.29,24.28,2.19%,1812,2021-07-16 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,散货运价综合指数,,,1145.66,1135.01,10.65,0.94%,1813,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭货种运价指数,,,1141.84,1119.96,21.88,1.95%,1814,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1056.51,1022.79,33.72,3.3%,1815,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),821.32,803.79,17.53,2.18%,1816,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1236.80,1218.90,17.90,1.47%,1817,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1120.86,1093.90,26.96,2.46%,1818,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1112.82,1101.43,11.39,1.03%,1819,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1138.61,1123.76,14.85,1.32%,1820,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,天津-上海,(2-3万DWT),1245.80,1242.95,2.85,0.23%,1821,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1292.10,1279.97,12.13,0.95%,1822,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),814.07,794.33,19.74,2.49%,1823,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-09,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1108.29,1093.10,15.19,1.39%,1824,2021-07-09 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,散货运价综合指数,,,1135.01,1223.46,-88.45,-7.23%,1825,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭货种运价指数,,,1119.96,1248.85,-128.89,-10.32%,1826,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1022.79,1118.45,-95.66,-8.55%,1827,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),803.79,860.07,-56.28,-6.54%,1828,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1218.90,1394.25,-175.35,-12.58%,1829,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1093.90,1221.51,-127.61,-10.45%,1830,2021-07-02 00:00:00,1,0,2024-07-20 09:10:49,0,2024-07-20 09:10:49,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1101.43,1211.56,-110.13,-9.09%,1831,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-07-02,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1123.76,1236.30,-112.54,-9.1%,1832,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-07-02,煤炭运价分航线指数,天津-上海,(2-3万DWT),1242.95,1424.88,-181.93,-12.77%,1833,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-07-02,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1279.97,1460.69,-180.72,-12.37%,1834,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-07-02,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),794.33,899.79,-105.46,-11.72%,1835,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-07-02,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1093.10,1211.49,-118.39,-9.77%,1836,2021-07-02 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,散货运价综合指数,,,1223.46,1231.61,-8.15,-0.66%,1837,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭货种运价指数,,,1248.85,1263.05,-14.20,-1.12%,1838,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1118.45,1142.06,-23.61,-2.07%,1839,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),860.07,865.04,-4.97,-0.57%,1840,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1394.25,1404.06,-9.81,-0.7%,1841,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1221.51,1238.03,-16.52,-1.33%,1842,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1211.56,1220.92,-9.36,-0.77%,1843,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1236.30,1246.07,-9.77,-0.78%,1844,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,天津-上海,(2-3万DWT),1424.88,1433.84,-8.96,-0.62%,1845,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1460.69,1467.28,-6.59,-0.45%,1846,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),899.79,908.24,-8.45,-0.93%,1847,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-25,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1211.49,1227.04,-15.55,-1.27%,1848,2021-06-25 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,散货运价综合指数,,,1231.61,1241.73,-10.12,-0.81%,1849,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭货种运价指数,,,1263.05,1276.61,-13.56,-1.06%,1850,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1142.06,1177.71,-35.65,-3.03%,1851,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),865.04,871.80,-6.76,-0.78%,1852,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1404.06,1417.69,-13.63,-0.96%,1853,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1238.03,1242.76,-4.73,-0.38%,1854,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1220.92,1229.11,-8.19,-0.67%,1855,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1246.07,1251.95,-5.88,-0.47%,1856,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,天津-上海,(2-3万DWT),1433.84,1439.55,-5.71,-0.4%,1857,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1467.28,1477.35,-10.07,-0.68%,1858,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),908.24,912.01,-3.77,-0.41%,1859,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-18,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1227.04,1236.06,-9.02,-0.73%,1860,2021-06-18 00:00:00,1,0,2024-07-20 09:10:53,0,2024-07-20 09:10:53,,,
2021-06-11,散货运价综合指数,,,1241.73,1287.48,-45.75,-3.55%,1861,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭货种运价指数,,,1276.61,1341.57,-64.96,-4.84%,1862,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1177.71,1234.36,-56.65,-4.59%,1863,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),871.80,915.02,-43.22,-4.72%,1864,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1417.69,1474.08,-56.39,-3.83%,1865,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1242.76,1321.97,-79.21,-5.99%,1866,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1229.11,1285.41,-56.30,-4.38%,1867,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1251.95,1315.14,-63.19,-4.8%,1868,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,天津-上海,(2-3万DWT),1439.55,1506.37,-66.82,-4.44%,1869,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1477.35,1534.58,-57.23,-3.73%,1870,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
2021-06-11,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),912.01,969.81,-57.80,-5.96%,1871,2021-06-11 00:00:00,1,0,2024-07-20 09:10:57,0,2024-07-20 09:10:57,,,
