时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-08-06,现货5500,1072.00,7.00,0.66,148,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-06,现货5000,952.00,7.00,0.74,149,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-06,现货4500,765.00,4.00,0.53,150,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-07-30,长协5500,790.00,10.00,1.28,151,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-30,长协5000,693.00,0.00,0.00,152,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-30,长协4500,646.00,0.00,0.00,153,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-30,现货5500,1065.00,2.00,0.19,154,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-30,现货5000,945.00,15.00,1.61,155,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-30,现货4500,761.00,5.00,0.66,156,2021-07-30 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,长协5500,780.00,0.00,0.00,157,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,长协5000,693.00,0.00,0.00,158,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,长协4500,646.00,0.00,0.00,159,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,现货5500,1063.00,4.00,0.38,160,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,现货5000,930.00,1.00,0.11,161,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-23,现货4500,756.00,6.00,0.80,162,2021-07-23 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,长协5500,780.00,9.00,1.17,163,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,长协5000,693.00,0.00,0.00,164,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,长协4500,646.00,0.00,0.00,165,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,现货5500,1059.00,-2.00,-0.19,166,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,现货5000,929.00,7.00,0.76,167,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-16,现货4500,750.00,0.00,0.00,168,2021-07-16 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,长协5500,771.00,12.00,1.58,169,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,长协5000,693.00,9.00,1.32,170,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,长协4500,646.00,15.00,2.38,171,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,现货5500,1061.00,9.00,0.86,172,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,现货5000,922.00,1.00,0.11,173,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-09,现货4500,750.00,6.00,0.81,174,2021-07-09 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
2021-07-02,长协5500,759.00,0.00,0.00,175,2021-07-02 00:00:00,1,0,2024-07-20 06:23:51,0,2024-07-20 06:23:51,,,
