时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-08,浙江省,76893.00,35835654.00,536400.00,232523043.00,618,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,江苏省,32907.00,16537645.00,58132.00,26026010.00,619,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,上海市,21700.00,5859000.00,357087.00,178505865.00,620,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,辽宁省,302.00,167966.00,3694.00,1676287.00,621,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,内蒙古区,0.00,0.00,0.00,0.00,622,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,山西省,3741.00,2140101.00,193983.00,66655841.00,623,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,河北省,165.00,56544.00,29669.00,16266502.00,624,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,天津市,158681.00,71114177.00,1510424.00,752995690.00,625,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,北京市,288923.00,161045404.00,948129.00,508937712.00,626,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,新疆区,3326.00,1513597.00,17281.00,8111855.00,627,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,宁夏区,0.00,0.00,1214.00,1414243.00,628,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,青海省,0.00,0.00,20398.00,10655662.00,629,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,甘肃省,10445.00,2715768.00,37589.00,14438833.00,630,2022-08-31 00:00:00,1,0,2024-07-21 00:36:08,0,2024-07-21 00:36:08,,,
2022-08,陕西省,17419.00,5595437.00,186471.00,63832683.00,631,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,云南省,2895.00,1097856.00,63055.00,31586132.00,632,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,贵州省,0.00,0.00,0.00,0.00,633,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,四川省,0.00,0.00,0.00,0.00,634,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,海南省,33866.00,18198346.00,370459.00,180352801.00,635,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,广西区,15990.00,6296287.00,33885.00,16531224.00,636,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,广东省,28832.00,11564812.00,207610.00,84801769.00,637,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-08,全国,1005213.00,487315808.00,6043426.00,2977039768.00,638,2022-08-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,湖南省,1585.00,665582.00,12263.00,5644898.00,639,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,湖北省,0.00,0.00,0.00,0.00,640,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,河南省,0.00,0.00,0.00,0.00,641,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,山东省,113826.00,63532086.00,806571.00,445084862.00,642,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,江西省,0.00,0.00,0.00,0.00,643,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,福建省,21935.00,12067690.00,323486.00,175261392.00,644,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,安徽省,16500.00,8159250.00,16500.00,8159250.00,645,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,浙江省,47978.00,16917957.00,459507.00,196687389.00,646,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,江苏省,88.00,26430.00,25225.00,9488365.00,647,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,上海市,64488.00,29271820.00,335387.00,172646865.00,648,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,辽宁省,198.00,135145.00,3392.00,1508321.00,649,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,内蒙古区,0.00,0.00,0.00,0.00,650,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,山西省,53500.00,15637441.00,190242.00,64515740.00,651,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,河北省,29105.00,16007750.00,29504.00,16209958.00,652,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,天津市,228399.00,121146502.00,1351742.00,681881513.00,653,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,北京市,210783.00,120768808.00,659206.00,347892308.00,654,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,新疆区,4623.00,2149305.00,13954.00,6598258.00,655,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,宁夏区,0.00,0.00,1214.00,1414243.00,656,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,青海省,0.00,0.00,20398.00,10655662.00,657,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,甘肃省,0.00,0.00,27144.00,11723065.00,658,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,陕西省,434.00,174809.00,169052.00,58237246.00,659,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,云南省,14197.00,6685314.00,60161.00,30488276.00,660,2022-07-31 00:00:00,1,0,2024-07-21 00:36:10,0,2024-07-21 00:36:10,,,
2022-07,贵州省,0.00,0.00,0.00,0.00,661,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-07,四川省,0.00,0.00,0.00,0.00,662,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-07,海南省,67519.00,33192103.00,336593.00,162154455.00,663,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-07,广西区,8351.00,4926842.00,17894.00,10234937.00,664,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-07,广东省,25862.00,11159049.00,178778.00,73236957.00,665,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-07,全国,909371.00,462623883.00,5038213.00,2489723960.00,666,2022-07-31 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,湖南省,3685.00,1527145.00,10678.00,4979316.00,667,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,湖北省,0.00,0.00,0.00,0.00,668,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,河南省,0.00,0.00,0.00,0.00,669,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,山东省,210364.00,122530237.00,692745.00,381552776.00,670,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,江西省,0.00,0.00,0.00,0.00,671,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,福建省,70910.00,38560742.00,301551.00,163193702.00,672,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,安徽省,0.00,0.00,0.00,0.00,673,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,浙江省,155157.00,75420111.00,411528.00,179769432.00,674,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,江苏省,20173.00,7039126.00,25137.00,9461935.00,675,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,上海市,18467.00,2881062.00,270899.00,143375045.00,676,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,辽宁省,0.00,0.00,3194.00,1373176.00,677,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,内蒙古区,0.00,0.00,0.00,0.00,678,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,山西省,9033.00,4346205.00,136743.00,48878299.00,679,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,河北省,165.00,63838.00,399.00,202208.00,680,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,天津市,277785.00,143971547.00,1123343.00,560735011.00,681,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,北京市,20183.00,8958872.00,448423.00,227123500.00,682,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,新疆区,538.00,313800.00,9331.00,4448953.00,683,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,宁夏区,264.00,307100.00,1214.00,1414243.00,684,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,青海省,0.00,0.00,20398.00,10655662.00,685,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,甘肃省,16.00,5600.00,27144.00,11723065.00,686,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,陕西省,58189.00,19728979.00,168618.00,58062437.00,687,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,云南省,12828.00,6410584.00,45964.00,23802962.00,688,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,贵州省,0.00,0.00,0.00,0.00,689,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,四川省,0.00,0.00,0.00,0.00,690,2022-06-30 00:00:00,1,0,2024-07-21 00:36:13,0,2024-07-21 00:36:13,,,
2022-06,海南省,19211.00,11071571.00,269074.00,128962352.00,691,2022-06-30 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-06,广西区,4916.00,2947128.00,9544.00,5308095.00,692,2022-06-30 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-06,广东省,47761.00,17807985.00,152916.00,62077908.00,693,2022-06-30 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-06,全国,929645.00,463891632.00,4128842.00,2027100077.00,694,2022-06-30 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,湖南省,6994.00,3452171.00,6994.00,3452171.00,695,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,湖北省,0.00,0.00,0.00,0.00,696,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,河南省,0.00,0.00,0.00,0.00,697,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,山东省,117096.00,78273900.00,482381.00,259022539.00,698,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,江西省,0.00,0.00,0.00,0.00,699,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,福建省,140573.00,78235754.00,230641.00,124632960.00,700,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,安徽省,0.00,0.00,0.00,0.00,701,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,浙江省,103679.00,46268651.00,256371.00,104349321.00,702,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,江苏省,0.00,0.00,4963.00,2422809.00,703,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,上海市,181105.00,101425612.00,252432.00,140493983.00,704,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,辽宁省,0.00,0.00,3194.00,1373176.00,705,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,内蒙古区,0.00,0.00,0.00,0.00,706,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,山西省,43830.00,12575079.00,127710.00,44532094.00,707,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,河北省,0.00,0.00,234.00,138370.00,708,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,天津市,133450.00,71706372.00,845558.00,416763464.00,709,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,北京市,113277.00,67334479.00,428240.00,218164628.00,710,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,新疆区,2241.00,1085200.00,8793.00,4135153.00,711,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,宁夏区,264.00,305600.00,950.00,1107143.00,712,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,青海省,9744.00,5390316.00,20398.00,10655662.00,713,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,甘肃省,0.00,0.00,27128.00,11717465.00,714,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,陕西省,0.00,0.00,110429.00,38333458.00,715,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,云南省,11630.00,5851456.00,33135.00,17392378.00,716,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,贵州省,0.00,0.00,0.00,0.00,717,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,四川省,0.00,0.00,0.00,0.00,718,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,海南省,59740.00,37706872.00,249863.00,117890781.00,719,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,广西区,0.00,0.00,4628.00,2360967.00,720,2022-05-31 00:00:00,1,0,2024-07-21 00:36:16,0,2024-07-21 00:36:16,,,
2022-05,广东省,28348.00,10649998.00,105155.00,44269923.00,721,2022-05-31 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-05,全国,951971.00,520261460.00,3199197.00,1563208445.00,722,2022-05-31 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,湖南省,0.00,0.00,0.00,0.00,723,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,湖北省,0.00,0.00,0.00,0.00,724,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,河南省,0.00,0.00,0.00,0.00,725,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,山东省,159676.00,80273256.00,365285.00,180748639.00,726,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,江西省,0.00,0.00,0.00,0.00,727,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,福建省,33582.00,18754936.00,90068.00,46397206.00,728,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,安徽省,0.00,0.00,0.00,0.00,729,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,浙江省,35510.00,10926373.00,152693.00,58080670.00,730,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,江苏省,4963.00,2422809.00,4963.00,2422809.00,731,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,上海市,27500.00,16042464.00,71327.00,39068371.00,732,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,辽宁省,0.00,0.00,3194.00,1373176.00,733,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,内蒙古区,0.00,0.00,0.00,0.00,734,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,山西省,6512.00,3582122.00,83880.00,31957015.00,735,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,河北省,0.00,0.00,234.00,138370.00,736,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,天津市,185188.00,86803453.00,712108.00,345057092.00,737,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,北京市,85549.00,44313375.00,314963.00,150830149.00,738,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,新疆区,0.00,0.00,6552.00,3049953.00,739,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,宁夏区,370.00,439053.00,686.00,801543.00,740,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,青海省,0.00,0.00,10654.00,5265346.00,741,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,甘肃省,0.00,0.00,27128.00,11717465.00,742,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,陕西省,36024.00,11458761.00,110429.00,38333458.00,743,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,云南省,8890.00,5022207.00,21505.00,11540922.00,744,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,贵州省,0.00,0.00,0.00,0.00,745,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,四川省,0.00,0.00,0.00,0.00,746,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,海南省,23744.00,9309529.00,190123.00,80183909.00,747,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,广西区,2400.00,1236201.00,4628.00,2360967.00,748,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,广东省,27934.00,12577150.00,76807.00,33619925.00,749,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-04,全国,637842.00,303161689.00,2247226.00,1042946985.00,750,2022-04-30 00:00:00,1,0,2024-07-21 00:36:20,0,2024-07-21 00:36:20,,,
2022-03,湖南省,0.00,0.00,0.00,0.00,751,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,湖北省,0.00,0.00,0.00,0.00,752,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,河南省,0.00,0.00,0.00,0.00,753,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,山东省,84998.00,43866313.00,205608.00,100475383.00,754,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,江西省,0.00,0.00,0.00,0.00,755,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,福建省,41661.00,20407688.00,56486.00,27642270.00,756,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,安徽省,0.00,0.00,0.00,0.00,757,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,浙江省,58498.00,25357481.00,117182.00,47154297.00,758,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,江苏省,0.00,0.00,0.00,0.00,759,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,上海市,0.00,0.00,43827.00,23025907.00,760,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,辽宁省,1019.00,399373.00,3194.00,1373176.00,761,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,内蒙古区,0.00,0.00,0.00,0.00,762,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,山西省,6726.00,3863910.00,77368.00,28374893.00,763,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,河北省,0.00,0.00,234.00,138370.00,764,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,天津市,205119.00,100456677.00,526920.00,258253639.00,765,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,北京市,54900.00,22088940.00,229414.00,106516774.00,766,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,新疆区,0.00,0.00,6552.00,3049953.00,767,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,宁夏区,0.00,0.00,317.00,362490.00,768,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,青海省,10654.00,5265346.00,10654.00,5265346.00,769,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,甘肃省,14412.00,5379068.00,27128.00,11717465.00,770,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,陕西省,24536.00,7909539.00,74405.00,26874697.00,771,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,云南省,4725.00,2677346.00,12615.00,6518715.00,772,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,贵州省,0.00,0.00,0.00,0.00,773,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,四川省,0.00,0.00,0.00,0.00,774,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,海南省,145794.00,61886290.00,166380.00,70874380.00,775,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,广西区,0.00,0.00,2227.00,1124766.00,776,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,广东省,19813.00,8352254.00,48873.00,21042775.00,777,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-03,全国,672856.00,307910225.00,1609384.00,739785296.00,778,2022-03-31 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-02,湖南省,0.00,0.00,0.00,0.00,779,2022-02-28 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-02,湖北省,0.00,0.00,0.00,0.00,780,2022-02-28 00:00:00,1,0,2024-07-21 00:36:23,0,2024-07-21 00:36:23,,,
2022-02,河南省,0.00,0.00,0.00,0.00,781,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,山东省,83382.00,37456748.00,120610.00,56609070.00,782,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,江西省,0.00,0.00,0.00,0.00,783,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,福建省,10075.00,4458489.00,14825.00,7234582.00,784,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,安徽省,0.00,0.00,0.00,0.00,785,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,浙江省,18845.00,7052868.00,58685.00,21796816.00,786,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,江苏省,0.00,0.00,0.00,0.00,787,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,上海市,43714.00,22940723.00,43827.00,23025907.00,788,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,辽宁省,0.00,0.00,2174.00,973803.00,789,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,内蒙古区,0.00,0.00,0.00,0.00,790,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
2022-02,山西省,38901.00,13684007.00,70642.00,24510983.00,791,2022-02-28 00:00:00,1,0,2024-07-21 00:36:26,0,2024-07-21 00:36:26,,,
