时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01,山西省,18.02,91552.00,18.02,91552.00,139,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,河北省,877.96,1890500.00,877.96,1890500.00,140,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,天津市,16992.12,26454872.00,16992.12,26454872.00,141,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,北京市,6863.09,43904391.00,6863.09,43904391.00,142,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,新疆区,231.27,207936.00,231.27,207936.00,143,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,宁夏区,2.53,125664.00,2.53,125664.00,144,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,青海省,0.01,8232.00,0.01,8232.00,145,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,甘肃省,0.22,32370.00,0.22,32370.00,146,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,陕西省,958.34,10717741.00,958.34,10717741.00,147,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,云南省,49.30,164204.00,49.30,164204.00,148,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,贵州省,57.65,1540528.00,57.65,1540528.00,149,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,四川省,1914.63,17815098.00,1914.63,17815098.00,150,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,重庆市,1046.31,1473314.00,1046.31,1473314.00,151,2024-01-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2024-01,海南省,3.38,101255.00,3.38,101255.00,152,2024-01-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2024-01,广西区,819.37,1906632.00,819.37,1906632.00,153,2024-01-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2024-01,广东省,108464.76,152163489.00,108464.76,152163489.00,154,2024-01-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2024-01,全国,456116.36,861671671.00,456116.36,861671671.00,155,2024-01-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,湖南省,340.45,1160704.00,4228.31,14959185.00,156,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,湖北省,5555.60,15214188.00,101899.94,174029321.00,157,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,河南省,200.44,300726.00,3219.93,10399850.00,158,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,山东省,53747.85,74890058.00,767087.26,1040574671.00,159,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,江西省,13.39,87625.00,513.33,2573928.00,160,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,福建省,13022.22,17194135.00,448890.83,733803646.00,161,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,安徽省,1797.92,4927985.00,23297.72,69988335.00,162,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,浙江省,72702.66,128157561.00,862388.85,1545217792.00,163,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
2023-12,江苏省,98023.44,166856419.00,1161714.84,2174745820.00,164,2023-12-31 00:00:00,1,0,2024-07-21 00:34:53,0,2024-07-21 00:34:53,,,
