时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-05-16,福州港,20.00,126,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,罗泾港,0.00,127,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,厦门港,30.00,128,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,深圳港,0.00,129,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,防城港,268.00,130,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,可门港,160.00,131,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,泰州港,15.00,132,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,江阴港,512.00,133,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,如皋港,45.00,134,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,湛江港,348.00,135,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,舟山武港,138.00,136,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,美锦港,5.00,137,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,广州港,0.00,138,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,扬州港,0.00,139,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,福州港,20.00,140,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,张家港,28.00,141,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,大连港,112.00,142,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,北仑港,425.00,143,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,泉州港,3.00,144,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,南京港,3.00,145,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,南通港,0.00,146,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,太仓武港,315.00,147,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,镇江港,282.00,148,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,钦州港,0.00,149,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,常州港,0.00,150,2025-05-09 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-09,马迹山港,140.00,151,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,营口港,216.00,152,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,可门港,160.00,153,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,青岛港,2767.00,154,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,罗泾港,0.00,155,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,深圳港,0.00,156,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,常州港,0.00,157,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,日照港,1655.00,158,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,钦州港,0.00,159,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,大连港,112.00,160,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,湛江港,348.00,161,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,泉州港,3.00,162,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,泰州港,15.00,163,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,天津港,1005.00,164,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,江阴港,512.00,165,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,京唐港,1250.00,166,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,岚山港,748.00,167,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-05-09,黄骅港,385.00,168,2025-05-09 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,福州港,20.00,169,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,莆田港,0.00,170,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,广州港,0.00,171,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,舟山武港,150.00,172,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,钦州港,0.00,173,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,深圳港,0.00,174,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,防城港,265.00,175,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,可门港,172.00,176,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,泉州港,3.00,177,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,厦门港,35.00,178,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,湛江港,360.00,179,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,北仑港,430.00,180,2025-04-30 00:00:00,1,0,2025-06-06 23:32:20,0,2025-06-06 23:32:20,,,
2025-04-30,湛江港,360.00,181,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,日照港,1750.00,182,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,罗泾港,0.00,183,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,福州港,20.00,184,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,丹东港,120.00,185,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,舟山武港,150.00,186,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,岚桥港,585.00,187,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,镇江港,295.00,188,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,防城港,265.00,189,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,广州港,0.00,190,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,可门港,172.00,191,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,深圳港,0.00,192,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,莆田港,0.00,193,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,莱州港,0.00,194,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,大连港,130.00,195,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,南京港,3.00,196,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,美锦港,5.00,197,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,连云港,825.00,198,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,泉州港,3.00,199,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,营口港,213.00,200,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,钦州港,0.00,201,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,如皋港,50.00,202,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
2025-04-30,常州港,0.00,203,2025-04-30 00:00:00,1,0,2025-06-06 23:32:24,0,2025-06-06 23:32:24,,,
