时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05-08,黄骅港,神冶2号,,,,,,897.00,平仓价,164,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神优3号,,,,,,887.00,平仓价,165,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,特低灰,,,,,,944.00,平仓价,166,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,疆煤5号,,,,,,790.00,平仓价,167,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,特低灰,,,,,,944.00,平仓价,168,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神块3号,,,,,,904.00,平仓价,169,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神优2号,,,,,,894.00,平仓价,170,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,建优1号,,,,,,842.00,平仓价,171,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神块1号,,,,,,914.00,平仓价,172,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神块2号,,,,,,894.00,平仓价,173,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,神冶2号,,,,,,897.00,平仓价,174,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-08,黄骅港,建优1号,,,,,,842.00,平仓价,175,2024-05-08 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-07,巴图塔,神优2号,,,,,,704.00,车板价,176,2024-05-07 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-07,巴图塔,神优3号,,,,,,692.00,车板价,177,2024-05-07 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-07,巴图塔,神优3号,,,,,,692.00,车板价,178,2024-05-07 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-07,巴图塔,神优2号,,,,,,704.00,车板价,179,2024-05-07 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-01,黄骅港,建优1号,,,,,,836.00,平仓价,180,2024-05-01 00:00:00,1,0,2024-07-17 09:04:32,0,2024-07-17 09:04:32,,,
2024-05-01,黄骅港,神块1号,,,,,,908.00,平仓价,181,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神块3号,,,,,,898.00,平仓价,182,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,建优1号,,,,,,836.00,平仓价,183,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,特低灰,,,,,,938.00,平仓价,184,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,疆煤5号,,,,,,780.00,平仓价,185,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神优2号,,,,,,888.00,平仓价,186,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神优2号,,,,,,888.00,平仓价,187,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神优1号,,,,,,912.00,平仓价,188,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,建优1号,,,,,,836.00,平仓价,189,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神块2号,,,,,,888.00,平仓价,190,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神冶2号,,,,,,891.00,平仓价,191,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,特低灰,,,,,,938.00,平仓价,192,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,疆煤5号,,,,,,780.00,平仓价,193,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神优3号,,,,,,871.00,平仓价,194,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神优1号,,,,,,912.00,平仓价,195,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神块3号,,,,,,898.00,平仓价,196,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神块1号,,,,,,908.00,平仓价,197,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神块2号,,,,,,888.00,平仓价,198,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-05-01,黄骅港,神冶2号,,,,,,891.00,平仓价,199,2024-05-01 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-30,巴图塔,神优2号,,,,,,678.00,车板价,200,2024-04-30 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-30,巴图塔,神优2号,,,,,,678.00,车板价,201,2024-04-30 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-30,巴图塔,神优3号,,,,,,656.00,车板价,202,2024-04-30 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-30,巴图塔,神优3号,,,,,,656.00,车板价,203,2024-04-30 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-25,黄骅港,神块1号,,,,,,1858.00,平仓价,204,2024-04-25 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-25,黄骅港,神冶2号,,,,,,1865.00,平仓价,205,2024-04-25 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-25,黄骅港,神块1号,,,,,,1858.00,平仓价,206,2024-04-25 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-25,黄骅港,神冶2号,,,,,,1865.00,平仓价,207,2024-04-25 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-24,黄骅港,特低灰,,,,,,934.00,平仓价,208,2024-04-24 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-24,黄骅港,神优1号,,,,,,908.00,平仓价,209,2024-04-24 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-24,黄骅港,建优1号,,,,,,833.00,平仓价,210,2024-04-24 00:00:00,1,0,2024-07-17 09:04:35,0,2024-07-17 09:04:35,,,
2024-04-24,黄骅港,特低灰,,,,,,934.00,平仓价,211,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神冶2号,,,,,,888.00,平仓价,212,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神优2号,,,,,,885.00,平仓价,213,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,建优1号,,,,,,833.00,平仓价,214,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,建优1号,,,,,,833.00,平仓价,215,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,疆煤5号,,,,,,800.00,平仓价,216,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神块3号,,,,,,894.00,平仓价,217,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神优3号,,,,,,868.00,平仓价,218,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神块1号,,,,,,904.00,平仓价,219,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神优1号,,,,,,908.00,平仓价,220,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神优2号,,,,,,885.00,平仓价,221,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神优1号,,,,,,908.00,平仓价,222,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,疆煤5号,,,,,,800.00,平仓价,223,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神块3号,,,,,,894.00,平仓价,224,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神块2号,,,,,,885.00,平仓价,225,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神块1号,,,,,,904.00,平仓价,226,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-24,黄骅港,神冶2号,,,,,,888.00,平仓价,227,2024-04-24 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-23,巴图塔,神优3号,,,,,,653.00,车板价,228,2024-04-23 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-23,巴图塔,神优2号,,,,,,675.00,车板价,229,2024-04-23 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-23,巴图塔,神优3号,,,,,,653.00,车板价,230,2024-04-23 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-23,巴图塔,神优2号,,,,,,675.00,车板价,231,2024-04-23 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-18,黄骅港,神冶2号,,,,,,1797.00,平仓价,232,2024-04-18 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-18,黄骅港,神块1号,,,,,,1815.00,平仓价,233,2024-04-18 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-18,黄骅港,神块1号,,,,,,1815.00,平仓价,234,2024-04-18 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-18,黄骅港,神冶2号,,,,,,1797.00,平仓价,235,2024-04-18 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-11,黄骅港,神块1号,,,,,,1643.00,平仓价,236,2024-04-11 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-11,黄骅港,神冶2号,,,,,,1800.00,平仓价,237,2024-04-11 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-11,黄骅港,神块1号,,,,,,1643.00,平仓价,238,2024-04-11 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-11,黄骅港,神冶2号,,,,,,1800.00,平仓价,239,2024-04-11 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-03,黄骅港,神优3号,,,,,,868.00,平仓价,240,2024-04-03 00:00:00,1,0,2024-07-17 09:04:37,0,2024-07-17 09:04:37,,,
2024-04-03,黄骅港,神块1号,,,,,,904.00,平仓价,241,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,疆煤5号,,,,,,800.00,平仓价,242,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,建优1号,,,,,,833.00,平仓价,243,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神块3号,,,,,,894.00,平仓价,244,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,建优1号,,,,,,833.00,平仓价,245,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神优1号,,,,,,908.00,平仓价,246,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神优2号,,,,,,885.00,平仓价,247,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,特低灰,,,,,,934.00,平仓价,248,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神优2号,,,,,,885.00,平仓价,249,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神块2号,,,,,,885.00,平仓价,250,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神优3号,,,,,,868.00,平仓价,251,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神冶2号,,,,,,888.00,平仓价,252,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神优1号,,,,,,908.00,平仓价,253,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,特低灰,,,,,,934.00,平仓价,254,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,疆煤5号,,,,,,800.00,平仓价,255,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神块3号,,,,,,894.00,平仓价,256,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神块2号,,,,,,885.00,平仓价,257,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神块1号,,,,,,904.00,平仓价,258,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-03,黄骅港,神冶2号,,,,,,888.00,平仓价,259,2024-04-03 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-02,巴图塔,神优3号,,,,,,653.00,车板价,260,2024-04-02 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-02,巴图塔,神优2号,,,,,,675.00,车板价,261,2024-04-02 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-02,巴图塔,神优2号,,,,,,675.00,车板价,262,2024-04-02 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-04-02,巴图塔,神优3号,,,,,,653.00,车板价,263,2024-04-02 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,神优1号,,,,,,939.00,平仓价,264,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,特低灰,,,,,,939.00,平仓价,265,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,神块1号,,,,,,935.00,平仓价,266,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,神优2号,,,,,,915.00,平仓价,267,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,疆煤5号,,,,,,840.00,平仓价,268,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,神块2号,,,,,,915.00,平仓价,269,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,神块3号,,,,,,925.00,平仓价,270,2024-03-23 00:00:00,1,0,2024-07-17 09:04:40,0,2024-07-17 09:04:40,,,
2024-03-23,黄骅港,特低灰,,,,,,939.00,平仓价,271,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神优1号,,,,,,939.00,平仓价,272,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,疆煤5号,,,,,,840.00,平仓价,273,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神块1号,,,,,,935.00,平仓价,274,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神优3号,,,,,,898.00,平仓价,275,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,特低灰,,,,,,939.00,平仓价,276,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,疆煤5号,,,,,,840.00,平仓价,277,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神块2号,,,,,,915.00,平仓价,278,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神块3号,,,,,,925.00,平仓价,279,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,建优1号,,,,,,858.00,平仓价,280,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神块1号,,,,,,935.00,平仓价,281,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神冶2号,,,,,,918.00,平仓价,282,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-23,黄骅港,神优3号,,,,,,898.00,平仓价,283,2024-03-23 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优3号,,,,,,683.00,车板价,284,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优3号,,,,,,683.00,车板价,285,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优4号,,,,,,645.00,车板价,286,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优2号,,,,,,705.00,车板价,287,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优2号,,,,,,705.00,车板价,288,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-22,巴图塔,神优4号,,,,,,645.00,车板价,289,2024-03-22 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神优2号,,,,,,934.00,平仓价,290,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神冶2号,,,,,,937.00,平仓价,291,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神块3号,,,,,,945.00,平仓价,292,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,疆煤5号,,,,,,840.00,平仓价,293,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神优1号,,,,,,959.00,平仓价,294,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神优1号,,,,,,959.00,平仓价,295,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,建优1号,,,,,,877.00,平仓价,296,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神优2号,,,,,,934.00,平仓价,297,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神块1号,,,,,,955.00,平仓价,298,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,建优1号,,,,,,877.00,平仓价,299,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,疆煤5号,,,,,,840.00,平仓价,300,2024-03-19 00:00:00,1,0,2024-07-17 09:04:44,0,2024-07-17 09:04:44,,,
2024-03-19,黄骅港,神块2号,,,,,,934.00,平仓价,301,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神冶2号,,,,,,937.00,平仓价,302,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神块3号,,,,,,945.00,平仓价,303,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,疆煤5号,,,,,,840.00,平仓价,304,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,特低灰,,,,,,985.00,平仓价,305,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神块3号,,,,,,945.00,平仓价,306,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神块2号,,,,,,934.00,平仓价,307,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神冶2号,,,,,,937.00,平仓价,308,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-19,黄骅港,神块1号,,,,,,955.00,平仓价,309,2024-03-19 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优4号,,,,,,664.00,车板价,310,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优3号,,,,,,702.00,车板价,311,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优4号,,,,,,664.00,车板价,312,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优3号,,,,,,702.00,车板价,313,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优2号,,,,,,724.00,车板价,314,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-18,巴图塔,神优2号,,,,,,724.00,车板价,315,2024-03-18 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,疆煤5号,,,,,,840.00,平仓价,316,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,特低灰,,,,,,1019.00,平仓价,317,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神优3号,,,,,,949.00,平仓价,318,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神块2号,,,,,,966.00,平仓价,319,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,建优1号,,,,,,909.00,平仓价,320,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,特低灰,,,,,,1019.00,平仓价,321,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神块3号,,,,,,979.00,平仓价,322,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神优1号,,,,,,992.00,平仓价,323,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神优1号,,,,,,992.00,平仓价,324,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神冶2号,,,,,,969.00,平仓价,325,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神优2号,,,,,,966.00,平仓价,326,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,建优1号,,,,,,909.00,平仓价,327,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神块3号,,,,,,979.00,平仓价,328,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神块2号,,,,,,966.00,平仓价,329,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,神块1号,,,,,,989.00,平仓价,330,2024-03-14 00:00:00,1,0,2024-07-17 09:04:48,0,2024-07-17 09:04:48,,,
2024-03-14,黄骅港,疆煤5号,,,,,,840.00,平仓价,331,2024-03-14 00:00:00,1,0,2024-07-17 09:04:51,0,2024-07-17 09:04:51,,,
