时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),预到船舶(艘),铁路到车(车),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-05-01,497.00,50.20,46.20,51.00,11.00,5985.00,6286.00,811,2022-05-01 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-30,501.00,58.30,32.30,50.00,10.00,7117.00,7306.00,812,2022-04-30 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-29,475.00,56.70,46.70,54.00,6.00,6924.00,7092.00,813,2022-04-29 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-28,465.00,61.20,45.20,57.00,5.00,7769.00,7660.00,814,2022-04-28 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-27,449.00,52.60,51.60,53.00,5.00,6612.00,6575.00,815,2022-04-27 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-26,448.00,49.50,51.50,53.00,10.00,6709.00,6197.00,816,2022-04-26 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-25,450.00,43.60,43.60,50.00,7.00,5463.00,5463.00,817,2022-04-25 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-24,450.00,49.00,51.00,55.00,5.00,6013.00,6130.00,818,2022-04-24 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-23,452.00,62.60,50.60,52.00,13.00,7553.00,7849.00,819,2022-04-23 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-22,440.00,64.30,54.30,49.00,11.00,8010.00,8062.00,820,2022-04-22 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-21,430.00,62.80,50.80,52.00,9.00,8286.00,7869.00,821,2022-04-21 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-20,418.00,58.90,50.90,50.00,12.00,7435.00,7387.00,822,2022-04-20 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-19,410.00,34.30,39.30,47.00,11.00,4296.00,4296.00,823,2022-04-19 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-18,415.00,7.10,17.10,37.00,10.00,877.00,892.00,824,2022-04-18 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-17,425.00,23.40,28.40,31.00,9.00,2934.00,2919.00,825,2022-04-17 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-16,430.00,0.20,50.20,30.00,7.00,27.00,27.00,826,2022-04-16 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-15,480.00,29.90,54.90,30.00,3.00,3675.00,3744.00,827,2022-04-15 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-14,505.00,53.60,53.60,29.00,11.00,6717.00,6708.00,828,2022-04-14 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-13,505.00,42.90,41.90,24.00,9.00,5233.00,5382.00,829,2022-04-13 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-12,504.00,50.20,50.20,25.00,13.00,6499.00,6290.00,830,2022-04-12 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-11,504.00,55.20,54.20,22.00,9.00,6912.00,6912.00,831,2022-04-11 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-10,503.00,56.10,56.10,22.00,8.00,7016.00,7016.00,832,2022-04-10 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-09,503.00,57.60,57.60,27.00,6.00,7129.00,7198.00,833,2022-04-09 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-08,503.00,49.00,49.00,29.00,11.00,6190.00,6139.00,834,2022-04-08 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-07,503.00,41.20,42.20,34.00,6.00,5145.00,5145.00,835,2022-04-07 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-06,504.00,44.30,46.30,32.00,8.00,5478.00,5546.00,836,2022-04-06 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-05,506.00,56.30,55.30,39.00,6.00,7132.00,7046.00,837,2022-04-05 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-04,505.00,51.20,51.20,43.00,5.00,6294.00,6418.00,838,2022-04-04 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-03,505.00,50.60,51.60,38.00,9.00,6405.00,6321.00,839,2022-04-03 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-02,506.00,51.30,52.30,36.00,9.00,6286.00,6423.00,840,2022-04-02 00:00:00,1,0,2024-07-20 10:08:16,0,2024-07-20 10:08:16,,,
2022-04-01,507.00,58.50,57.50,45.00,6.00,7134.00,7306.00,841,2022-04-01 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-31,506.00,49.70,49.70,52.00,6.00,6507.00,6209.00,842,2022-03-31 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-30,506.00,44.20,42.70,49.00,2.00,5538.00,5529.00,843,2022-03-30 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-29,504.50,44.50,46.50,52.00,6.00,5458.00,5562.00,844,2022-03-29 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-28,506.50,52.30,52.30,51.00,11.00,6497.00,6545.00,845,2022-03-28 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-27,506.50,51.10,50.60,56.00,7.00,6219.00,6402.00,846,2022-03-27 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-26,506.00,53.90,52.90,55.00,5.00,6699.00,6743.00,847,2022-03-26 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-25,505.00,52.60,53.10,54.00,13.00,6243.00,6596.00,848,2022-03-25 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-24,505.50,51.00,50.00,62.00,11.00,6500.00,6396.00,849,2022-03-24 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-23,504.50,43.80,44.30,53.00,11.00,5621.00,5488.00,850,2022-03-23 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-22,505.00,60.60,60.60,54.00,10.00,7447.00,7595.00,851,2022-03-22 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-21,505.00,51.90,57.90,56.00,10.00,6628.00,6499.00,852,2022-03-21 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-20,511.00,57.90,60.90,52.00,9.00,6974.00,7255.00,853,2022-03-20 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-19,514.00,49.00,49.00,61.00,7.00,6295.00,6150.00,854,2022-03-19 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-18,514.00,55.40,50.40,61.00,10.00,6405.00,6948.00,855,2022-03-18 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-17,509.00,55.00,51.00,70.00,8.00,7230.00,6904.00,856,2022-03-17 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-16,505.00,41.30,43.30,64.00,8.00,5219.00,5168.00,857,2022-03-16 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-15,507.00,60.20,58.20,65.00,5.00,7669.00,7554.00,858,2022-03-15 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-14,505.00,55.20,54.20,67.00,4.00,7170.00,6908.00,859,2022-03-14 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-13,504.00,47.60,46.60,67.00,13.00,5855.00,5966.00,860,2022-03-13 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-12,503.00,59.60,58.60,56.00,5.00,7563.00,7469.00,861,2022-03-12 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-11,502.00,55.30,55.30,57.00,12.00,6844.00,6940.00,862,2022-03-11 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-10,502.00,56.70,55.70,56.00,7.00,7191.00,7120.00,863,2022-03-10 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-09,501.00,46.00,46.00,59.00,8.00,5800.00,5767.00,864,2022-03-09 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-08,501.00,59.60,58.60,63.00,6.00,7683.00,7470.00,865,2022-03-08 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-07,500.00,52.00,48.00,64.00,7.00,6575.00,6521.00,866,2022-03-07 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-06,496.00,57.50,56.50,63.00,7.00,7235.00,7201.00,867,2022-03-06 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-05,495.00,46.40,46.40,70.00,9.00,5715.00,5821.00,868,2022-03-05 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-04,495.00,57.00,56.00,63.00,5.00,7288.00,7138.00,869,2022-03-04 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-03,494.00,51.80,50.80,67.00,5.00,6504.00,6492.00,870,2022-03-03 00:00:00,1,0,2024-07-20 10:08:19,0,2024-07-20 10:08:19,,,
2022-03-02,493.00,44.60,44.60,70.00,7.00,5398.00,5586.00,871,2022-03-02 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-03-01,493.00,54.60,53.60,64.00,13.00,6905.00,6851.00,872,2022-03-01 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-28,492.00,50.00,49.50,66.00,10.00,6404.00,6273.00,873,2022-02-28 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-27,491.50,51.40,50.40,65.00,4.00,6459.00,6423.00,874,2022-02-27 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-26,490.50,43.20,43.20,66.00,6.00,5363.00,5408.00,875,2022-02-26 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-25,490.50,47.00,46.50,54.00,13.00,5928.00,5886.00,876,2022-02-25 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-24,490.00,45.30,45.30,49.00,10.00,5586.00,5689.00,877,2022-02-24 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-23,490.00,42.10,48.10,49.00,5.00,5423.00,5280.00,878,2022-02-23 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-22,496.00,51.80,53.30,47.00,11.00,6494.00,6485.00,879,2022-02-22 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-21,497.50,54.70,54.20,51.00,8.00,6723.00,6843.00,880,2022-02-21 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-20,497.00,42.60,46.60,49.00,8.00,5406.00,5334.00,881,2022-02-20 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-19,501.00,46.90,47.90,48.00,9.00,5682.00,5890.00,882,2022-02-19 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-18,502.00,50.10,50.10,45.00,11.00,6329.00,6278.00,883,2022-02-18 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-17,502.00,50.30,51.30,47.00,12.00,6147.00,6306.00,884,2022-02-17 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-16,503.00,45.80,46.80,51.00,7.00,5547.00,5737.00,885,2022-02-16 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-15,504.00,48.90,49.90,54.00,4.00,6398.00,6128.00,886,2022-02-15 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-14,505.00,49.00,44.00,50.00,8.00,6032.00,6137.00,887,2022-02-14 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-13,500.00,50.00,50.50,54.00,7.00,6620.00,6252.00,888,2022-02-13 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-12,500.50,45.00,45.50,55.00,4.00,5540.00,5633.00,889,2022-02-12 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-11,501.00,55.30,44.30,53.00,7.00,6949.00,6914.00,890,2022-02-11 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-10,490.00,54.80,33.80,48.00,10.00,7003.00,6870.00,891,2022-02-10 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-09,469.00,48.10,39.10,48.00,8.00,6013.00,6013.00,892,2022-02-09 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-08,460.00,53.10,50.10,47.00,4.00,6586.00,6655.00,893,2022-02-08 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-07,457.00,56.20,49.20,48.00,5.00,6892.00,7039.00,894,2022-02-07 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-06,450.00,57.90,52.90,48.00,8.00,7154.00,7267.00,895,2022-02-06 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-05,445.00,40.50,35.50,47.00,7.00,5375.00,5076.00,896,2022-02-05 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-04,440.00,52.30,47.30,51.00,5.00,6529.00,6551.00,897,2022-02-04 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-03,435.00,55.80,50.80,50.00,7.00,6940.00,6993.00,898,2022-02-03 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-02,430.00,53.50,48.50,50.00,7.00,6648.00,6699.00,899,2022-02-02 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-02-01,425.00,51.10,43.10,43.00,14.00,6546.00,6390.00,900,2022-02-01 00:00:00,1,0,2024-07-20 10:08:23,0,2024-07-20 10:08:23,,,
2022-01-31,417.00,41.40,39.40,48.00,6.00,5175.00,5175.00,901,2022-01-31 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-30,415.00,43.50,35.50,47.00,9.00,5330.00,5435.00,902,2022-01-30 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-29,407.00,35.20,30.20,49.00,10.00,4521.00,4416.00,903,2022-01-29 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-28,402.00,36.70,36.70,46.00,8.00,4591.00,4591.00,904,2022-01-28 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-27,402.00,45.70,45.70,46.00,5.00,5632.00,5721.00,905,2022-01-27 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-26,402.00,40.50,48.50,45.00,10.00,4934.00,5061.00,906,2022-01-26 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-25,410.00,47.60,46.60,45.00,8.00,6159.00,5962.00,907,2022-01-25 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-24,409.00,38.20,39.20,47.00,8.00,4775.00,4777.00,908,2022-01-24 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-23,410.00,41.50,42.50,52.00,8.00,5125.00,5205.00,909,2022-01-23 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-22,411.00,42.10,41.10,42.00,19.00,5247.00,5267.00,910,2022-01-22 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-21,410.00,48.40,48.40,45.00,10.00,5974.00,6060.00,911,2022-01-21 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-20,410.00,48.30,47.30,46.00,7.00,6183.00,6053.00,912,2022-01-20 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-19,409.00,45.20,44.20,48.00,10.00,5668.00,5666.00,913,2022-01-19 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-18,408.00,50.20,49.20,42.00,7.00,6362.00,6287.00,914,2022-01-18 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-17,407.00,43.10,43.10,43.00,12.00,5133.00,5394.00,915,2022-01-17 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-16,407.00,44.50,43.50,42.00,11.00,5792.00,5569.00,916,2022-01-16 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-15,406.00,43.10,42.10,43.00,10.00,5439.00,5401.00,917,2022-01-15 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-14,405.00,40.00,45.00,38.00,7.00,4948.00,5002.00,918,2022-01-14 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-13,410.00,45.40,51.40,30.00,13.00,5700.00,5678.00,919,2022-01-13 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-12,416.00,38.00,52.00,28.00,14.00,4807.00,4775.00,920,2022-01-12 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-11,430.00,47.50,47.50,34.00,13.00,5903.00,5953.00,921,2022-01-11 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-10,430.00,37.40,47.40,26.00,14.00,4671.00,4685.00,922,2022-01-10 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-09,440.00,47.40,52.40,31.00,9.00,6000.00,5935.00,923,2022-01-09 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-08,445.00,32.50,36.50,36.00,10.00,4031.00,4068.00,924,2022-01-08 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-07,449.00,40.80,40.80,37.00,11.00,5115.00,5106.00,925,2022-01-07 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-06,449.00,41.40,40.40,43.00,8.00,5195.00,5167.00,926,2022-01-06 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-05,448.00,38.50,38.50,40.00,7.00,4667.00,4816.00,927,2022-01-05 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-04,448.00,44.20,53.20,39.00,8.00,5494.00,5550.00,928,2022-01-04 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-03,457.00,44.70,53.70,37.00,9.00,5458.00,5601.00,929,2022-01-03 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-02,466.00,37.20,48.20,42.00,8.00,4606.00,4665.00,930,2022-01-02 00:00:00,1,0,2024-07-20 10:08:26,0,2024-07-20 10:08:26,,,
2022-01-01,477.00,42.10,39.10,39.00,7.00,5401.00,5274.00,931,2022-01-01 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-31,474.00,41.50,44.50,39.00,8.00,5333.00,5199.00,932,2021-12-31 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-30,477.00,37.40,51.40,40.00,8.00,4776.00,4697.00,933,2021-12-30 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-29,491.00,44.90,54.90,41.00,15.00,5496.00,5624.00,934,2021-12-29 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-28,501.00,46.60,55.60,36.00,16.00,5707.00,5837.00,935,2021-12-28 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-27,510.00,52.00,54.00,40.00,14.00,6493.00,6503.00,936,2021-12-27 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-26,512.00,51.50,52.50,48.00,10.00,6693.00,6452.00,937,2021-12-26 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-25,513.00,37.20,33.20,51.00,10.00,4575.00,4657.00,938,2021-12-25 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-24,509.00,55.50,41.50,56.00,12.00,6848.00,6961.00,939,2021-12-24 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-23,495.00,55.10,52.10,50.00,12.00,6851.00,6906.00,940,2021-12-23 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-22,492.00,61.40,60.90,55.00,7.00,7763.00,7695.00,941,2021-12-22 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-21,491.50,56.80,56.30,56.00,5.00,7074.00,7121.00,942,2021-12-21 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-20,491.00,59.70,59.70,51.00,17.00,7384.00,7481.00,943,2021-12-20 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-19,491.00,58.60,57.60,45.00,5.00,7393.00,7347.00,944,2021-12-19 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-18,490.00,53.30,53.30,55.00,6.00,6503.00,6683.00,945,2021-12-18 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-17,490.00,58.60,53.60,55.00,9.00,7334.00,7347.00,946,2021-12-17 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-16,485.00,52.90,52.90,48.00,11.00,6806.00,6627.00,947,2021-12-16 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-15,485.00,62.30,57.30,47.00,10.00,7700.00,7811.00,948,2021-12-15 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-14,480.00,39.70,54.70,46.00,10.00,5182.00,4974.00,949,2021-12-14 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-13,495.00,60.80,65.80,47.00,6.00,7742.00,7626.00,950,2021-12-13 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-12,500.00,56.20,51.20,47.00,11.00,6733.00,7054.00,951,2021-12-12 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-11,495.00,55.90,47.90,50.00,8.00,7031.00,7018.00,952,2021-12-11 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-10,487.00,51.90,46.90,51.00,10.00,6569.00,6511.00,953,2021-12-10 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-09,482.00,48.10,53.10,46.00,5.00,6273.00,6030.00,954,2021-12-09 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-08,487.00,51.70,59.70,41.00,9.00,6328.00,6483.00,955,2021-12-08 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-07,495.00,50.60,58.60,50.00,7.00,6464.00,6345.00,956,2021-12-07 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-06,503.00,50.60,60.60,50.00,9.00,6187.00,6352.00,957,2021-12-06 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-05,513.00,44.90,50.90,52.00,11.00,5593.00,5631.00,958,2021-12-05 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-04,519.00,41.90,52.90,45.00,18.00,5323.00,5271.00,959,2021-12-04 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-03,530.00,48.40,51.40,44.00,12.00,5859.00,6067.00,960,2021-12-03 00:00:00,1,0,2024-07-20 10:08:30,0,2024-07-20 10:08:30,,,
2021-12-02,533.00,51.00,52.00,42.00,11.00,6604.00,6392.00,961,2021-12-02 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-12-01,534.00,52.80,58.80,49.00,9.00,6454.00,6620.00,962,2021-12-01 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-30,540.00,49.60,57.60,57.00,6.00,6266.00,6221.00,963,2021-11-30 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-29,548.00,49.10,60.10,63.00,6.00,6489.00,6156.00,964,2021-11-29 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-28,559.00,62.40,56.40,62.00,10.00,7848.00,7826.00,965,2021-11-28 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-27,553.00,52.10,61.10,59.00,5.00,6382.00,6533.00,966,2021-11-27 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-26,562.00,51.90,58.90,52.00,13.00,6628.00,6497.00,967,2021-11-26 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-25,569.00,51.20,54.20,52.00,9.00,6180.00,6416.00,968,2021-11-25 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
2021-11-24,572.00,54.70,50.70,51.00,14.00,7001.00,6848.00,969,2021-11-24 00:00:00,1,0,2024-07-20 10:08:34,0,2024-07-20 10:08:34,,,
