period_id,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,发电量1,发电量2,发电量3,发电量4,发电量5,发电量6,总发电量
20250315,4183.15,10.94,5.833422,1201,18754,286.505686,10.003125,4.212866,12092.25324,185.6284,17511,72.647196,289.070515,5.062754,223.0764,18712,57.37274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.74,6.18,9322,20.216667,4.379225,3478.386286,53.12,100,304.39,5.792251,70.26,84.236111,24,1165.91,5.49,9432,20.45,3.764466,3409.936977,46.19,100,292.47,4.97881,61.09,85.208333,24,944.74,0,0,9.992646,5.134776,2619.197176,51.31,100,277.24,5.456473,54.5246,41.636025,24,929.76,0,0,9.669618,3.620619,2584.7328,35.01,100,278,3.847287,37.2018,40.290075,24,0,0,1213,1227,999.2646,966.9618,4406.2264
20250316,3927.35,11.05,5.971359,1178,18505,287.29562,9.425712,4.410833,11389.49627,182.93105,16554,72.727273,290.004615,5.303752,219.9632,17732,54.001474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.04,6.27,9163,20.15,4.44086,3465.217996,53.69,100,304.49,5.869313,70.96,83.958333,24,1147.81,5.68,9342,20.166667,3.88843,3357.803374,47.05,100,292.54,5.139669,62.19,84.027778,24,810.27,0,0,8.5941,5.413016,2251.416222,46.52,100,277.86,5.717876,49.14,35.80875,24,831.23,0,0,8.689032,4.105175,2315.058673,35.67,100,278.51,4.335719,37.6732,36.2043,24,0,0,1209,1210,859.41,868.9032,4147.3132
20250317,4770.05,10.72,5.669558,1184,18908,279.862926,11.36817,1.939626,13727.20598,97.02,19335,72.727273,287.77908,4.63695,231.94,20519,65.130141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.29,5.95,9377,20.45,4.220864,3524.487549,51.79,100,304.81,5.762836,70.71,85.208333,24,1159.26,5.4,9531,20.35,3.704341,3395.356614,45.23,100,292.89,5.056511,61.74,84.791667,24,1220.81,0,0,12.795084,4.24538,3380.911214,54.32,100,276.94,4.587574,58.6984,53.31285,24,1233.69,0,0,12.744864,2.961977,3426.450606,37.75,100,277.74,3.201007,40.7964,53.1036,24,0,0,1227,1221,1279.5084,1274.4864,5001.9948
20250318,5134.7,6.34,5.964813,680,10629,285.214434,12.231294,3.748767,14774.16303,201.75,20852,71.761364,287.731767,4.590869,247.07,21532,71.018335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.36,6.38,4888,22.35,4.512304,3835.103772,60.51,100,304.77,6.162565,82.64,93.125,24,1251.59,5.61,5741,22.016667,3.847086,3671.038629,50.82,100,293.31,5.254353,69.41,91.736111,24,1189.81,0,0,12.459906,4.290562,3291.371403,53.46,95.75,276.63,4.50891,56.1806,54.220653,22.98,1434.94,0,0,14.737788,2.507839,3976.649222,36.96,100,277.13,2.635321,38.8388,61.40745,24,0,0,1341,1321,1245.9906,1473.7788,5381.7694
20250319,4127.05,6.4,6.213592,647,10300,289.663386,9.894945,3.945829,12113.67426,171.792563,18067,60.085227,293.518961,5.207567,226.7258,18714,68.617428,631.89,0,0,11.416667,5.613139,1909.634769,38.45,73.958333,302.21,7.753285,53.11,64.319249,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.62,6.58,4676,18.916667,4.680176,3267.560198,53.12,100,307.79,6.465198,73.38,78.819444,24,1074.29,5.9,5624,18.966667,4.052724,3173.667518,46.12,100,295.42,5.598418,63.71,79.027778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1359.25,0,0,13.957758,2.443802,3762.811775,34.11,100,276.83,2.616882,36.5258,58.157325,24,685,0,1135,1138,0,1395.7758,4353.7758
20250320,4876.9,6.62,6.217714,684,10647,288.296061,11.613649,3.639911,14195.71522,185.999633,20792,63.636364,291.080712,4.561748,233.1056,21476,76.04175,1084.67,6.21,3971,19.15,4.312446,3232.533534,49.55,100,298.02,5.598782,64.33,79.791667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,964.63,6.87,2443,17.166667,4.88835,2961.4141,50.35,100,307,6.346602,65.37,71.527778,24,1073.85,5.85,4233,18.883333,4.021183,3158.085465,45.56,100,294.09,5.220653,59.15,78.680556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1753.75,0,0,17.980056,2.254164,4843.682125,40.53,100,276.19,2.461372,44.2556,74.9169,24,1149,0,1030,1133,0,1798.0056,5110.0056
20250321,4964.3,6.46,6.068007,674,10646,288.218277,11.834009,3.709455,14450.72776,193.15,21018,63.636364,291.092959,4.66037,242.6638,21692,77.48458,1116.66,6.58,4889,19.783333,4.556024,3326.083476,54.08,100,297.86,5.925864,70.34,82.430556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,940.07,0,0,16.783333,5.110228,2895.4156,51.46,100,308,6.646475,66.93,69.930556,24,1124.32,5.63,5757,19.733333,3.875,3307.637008,45.88,100,294.19,5.040541,59.68,82.222222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.25,0,0,18.289638,2.28162,4921.591675,41.73,100,275.99,2.499437,45.7138,76.206825,24,1187,0,1007,1184,0,1828.9638,5206.9638
20250322,4377.5,6.57,6.294309,645,10438,289.265744,10.461495,3.83897,12803.90848,176.71,18500,63.636364,292.493626,4.900221,225.56,19145,68.497887,1024.58,6.74,5033,18.2,4.663919,3060.93275,50.93,100,298.75,6.173993,67.42,75.833333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,848.74,0,0,15.166667,5.085714,2623.87971,46.28,100,309.15,6.731868,61.26,63.194444,24,1034.43,5.88,5405,18.216667,4.047575,3050.53407,44.24,100,294.9,5.358646,58.57,75.902778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1469.75,0,0,15.08058,2.338106,4068.56195,35.26,100,276.82,2.540221,38.308,62.83575,24,1092,0,910,1093,0,1508.058,4603.058
20250323,4050,6.78,6.196874,672,10941,291.688668,9.693578,4.419749,11891.16807,188.51,17217,63.636364,293.609088,5.044914,215.1744,17889,63.469857,1020.29,6.66,5344,18.1,4.615101,3044.749418,50.12,100,298.42,6.050645,65.71,75.416667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,858.35,0,0,15.3,4.956427,2650.75647,45.5,100,308.82,6.497821,59.65,63.75,24,1023.87,5.76,5597,18,3.963889,3016.628181,42.81,100,294.63,5.197222,56.13,75,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.5,0,0,11.811744,2.669377,3179.034,31.53,100,277.04,2.850925,33.6744,49.2156,24,1086,0,918,1080,0,1181.1744,4265.1744
20250324,4531.8,6.73,6.172613,667,10903,289.857862,10.787984,4.006983,13207.41117,190.2,18828,63.636364,291.438527,4.527617,214.913,19495,70.63561,1023.74,6.88,4841,18.15,4.756657,3045.933622,51.8,100,297.53,5.992654,65.26,75.625,24,0,0,0,0,0,0,0,0,0,0,0,0,0,903.62,0,0,16.033333,4.816008,2780.077292,46.33,100,307.66,6.068607,58.38,66.805556,24,1033.19,5.6,6062,18.1,3.859116,3034.065754,41.91,100,293.66,4.862799,52.81,75.416667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.25,0,0,16.09713,2.178649,4347.3345,35.07,100,276.68,2.389432,38.463,67.071375,24,1089,0,962,1086,0,1609.713,4746.713
20250325,4412.4,6.42,6.054319,659,10604,289.185734,10.528283,3.773801,12890.8167,174.819218,18420,63.636364,292.149776,4.750075,220.0446,19079,68.935188,1025.95,6.28,4673,18.133333,4.361213,3062.87113,47.45,100,298.54,5.703125,62.05,75.555556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,851.29,0,0,15.183333,5.012075,2628.528133,45.66,100,308.77,6.554336,59.71,63.263889,24,1027.66,5.88,5931,18.083333,4.041475,3026.355934,43.85,100,294.49,5.284793,57.34,75.347222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.5,0,0,15.484446,2.445034,4173.0615,37.86,100,276.82,2.644241,40.9446,64.518525,24,1088,0,911,1085,0,1548.4446,4632.4446
20250326,4358.4,7,6.088545,717,11497,288.662439,10.408075,3.69806,12730.58626,169.354609,18265,63.636364,292.093113,4.829139,221.153,18982,68.14811,958.12,6.67,4997,17.05,4.632454,2877.138548,47.39,100,300.29,6.342131,64.88,71.041667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,812.66,0,0,14.55,5.04811,2517.701946,44.07,100,309.81,6.911798,60.34,60.625,24,967.62,5.65,6500,17.033333,3.886497,2856.607764,39.72,100,295.22,5.320939,54.38,70.972222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,16.61553,2.297248,4479.138,38.17,100,276.49,2.500853,41.553,69.231375,24,1023,0,873,1022,0,1661.553,4579.553
20250327,4288.1,6.4,5.774089,697,11084,289.021594,10.24068,3.732884,12536.8868,168.2,18258,63.636364,292.364609,4.833664,217.8,18955,67.052068,985.21,6.21,4580,17.45,4.328558,2955.235916,45.32,100,299.96,5.901624,61.79,72.708333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,778.67,0,0,13.966667,5.192124,2414.422069,43.51,100,310.07,7.079952,59.33,58.194444,24,981.72,5.47,6504,17.25,3.775845,2898.822816,39.08,100,295.28,5.147826,53.28,71.875,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.5,0,0,15.85899,2.540515,4268.406,40.29,100,276.72,2.736555,43.399,66.079125,24,1047,0,838,1035,0,1585.899,4505.899
20250328,5091.05,7.1,5.967389,756,11898,288.410273,12.161278,4.282033,14771.89083,229.13,21320,70.738636,290.15411,4.857444,259.92,22076,71.632696,1088.77,6.37,4599,19.366667,4.418244,3260.648396,51.34,100,299.48,6.302065,73.23,80.694444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,970.42,6.58,1834,17.333333,4.690385,2996.559918,48.78,100,308.79,6.690385,69.58,72.222222,24,1100.1,5.42,5465,19.366667,3.734079,3251.78559,43.39,100,295.59,5.327022,61.9,80.694444,24,301.28,0,0,3.309336,13.897048,820.355312,45.99,31.25,272.29,8.960589,29.6536,44.12448,7.5,1630.47,0,0,16.560288,2.393074,4442.541609,39.63,100,272.47,1.543379,25.5588,69.0012,24,1162,0,1040,1162,330.9336,1656.0288,5350.9624
20250329,5437.7,7.71,5.565581,930,13853,286.832081,12.897523,3.603228,15690.94898,204.479941,23869,86.363636,288.558563,4.179982,237.2102,24799,62.224893,1152,5.89,7060,20.183333,4.100743,3417.2928,49.66,100,296.64,4.872007,59,84.097222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,619.79,0,0,11.116667,5.958021,1920.915147,39.74,100,309.93,7.077961,47.21,46.319444,24,1155.15,5.22,6793,20.116667,3.615576,3389.094585,43.64,100,293.39,4.295775,51.85,83.819444,24,1245.21,0,0,12.823434,2.613185,3448.609095,33.51,100,276.95,2.895745,37.1334,53.430975,24,1265.54,0,0,13.075668,2.900043,3515.03735,37.92,100,277.75,3.214123,42.0268,54.48195,24,1211,0,667,1207,1282.3434,1307.5668,5674.9102
20250330,4383,8.48,5.803052,949,14613,287.944186,10.461593,4.089912,12712.26995,188.262794,19770,86.363636,290.035819,4.781581,220.101,20719,50.472599,967.82,6.11,8415,17.016667,4.263467,2887.297406,43.53,100,298.33,5.208619,53.18,70.902778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,539.59,0,0,9.733333,6.224315,1683.143087,36.35,100,311.93,7.604452,44.41,40.555556,24,973.59,5.39,6198,17,3.72451,2861.283651,37.99,100,293.89,4.55,46.41,70.833333,24,894.84,0,0,9.301554,3.512316,2482.554612,32.67,100,277.43,3.79672,35.3154,38.756475,24,1007.16,0,0,10.479456,3.600378,2797.991196,37.73,100,277.81,3.891958,40.7856,43.6644,24,1021,0,584,1020,930.1554,1047.9456,4603.101
20250331,4291.1,8.04,5.870756,877,13695,288.502286,10.25789,4.210949,12473.14189,190.06,19098,86.363636,290.674696,4.926846,222.3718,19975,49.489822,967.37,6.24,6491,17.033333,4.355186,2888.373346,44.51,100,298.58,5.345401,54.63,70.972222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,590.81,0,0,10.616667,5.908948,1838.128072,37.64,100,311.12,7.251177,46.19,44.236111,24,972.17,5.54,7204,17,3.821569,2854.388337,38.98,100,293.61,4.689216,47.83,70.833333,24,854.35,0,0,8.887644,3.620757,2372.18821,32.18,100,277.66,3.872162,34.4144,37.03185,24,906.4,0,0,9.457074,3.887037,2520.06392,36.76,100,278.03,4.156402,39.3074,39.404475,24,1022,0,637,1020,888.7644,945.7074,4513.4718
20250401,5297.95,7.43,6.30623,774,11782,286.746535,12.577721,3.703157,15281.46035,204.94,22742,86.363636,288.441007,4.268861,236.2472,23516,60.681987,710.51,0,0,12.633333,5.325858,2122.577574,40.37,100,298.74,6.265172,47.49,52.638889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.27,6.88,6498,18.066667,4.840406,3112.096561,52.47,100,304.43,5.694649,61.73,75.277778,24,1042.67,5.61,5284,18.2,3.839744,3051.269488,41.93,100,292.64,4.517399,49.33,75.833333,24,1262.04,0,0,13.0005,2.640668,3494.841168,34.33,100,276.92,2.923734,38.01,54.16875,24,1260.46,0,0,13.001472,2.756611,3500.675558,35.84,100,277.73,3.052516,39.6872,54.1728,24,758,0,1084,1092,1300.05,1300.1472,5534.1972
20250402,5920.75,5.29,5.974026,579,8855,286.193666,14.037308,3.577965,17044.05087,220.99,24365,86.363636,287.869795,4.139385,255.6656,24944,67.723855,936.68,0,0,16.583333,4.952764,2792.149412,49.28,100,298.09,5.861307,58.32,69.097222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.66,6.25,4969,18.3,4.412568,3165.479588,48.45,100,304.18,5.222222,57.34,76.25,24,1051.9,5.63,3886,18.366667,3.842105,3073.96737,42.34,100,292.23,4.546279,50.1,76.527778,24,1626.5,0,0,16.718886,2.443345,4497.2725,40.85,100,276.5,2.71481,45.3886,69.662025,24,1265,0,0,13.09527,3.059883,3515.182,40.07,100,277.88,3.400235,44.527,54.563625,24,995,0,1098,1102,1671.8886,1309.527,6176.4156
20250403,5603.45,4.74,5.966016,522,7945,285.872679,13.28507,3.563296,16115.04487,208.29,22804,85.511364,287.591481,4.139654,241.9806,23326,64.733451,1000.93,6.77,2652,17.666667,4.676415,2985.473911,49.57,100,298.27,5.572642,59.07,73.611111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,629.84,0,0,11.233333,5.498516,1951.937144,37.06,93.75,309.91,6.551929,44.16,49.925926,22.5,1015.69,5.55,5293,17.733333,3.81015,2983.183099,40.54,100,293.71,4.540414,48.31,73.888889,24,1549.12,0,0,15.937236,2.510473,4286.879776,40.01,100,276.73,2.798704,44.6036,66.40515,24,1407.88,0,0,14.53707,2.827943,3907.57094,41.11,100,277.55,3.152423,45.827,60.571125,24,1060,0,674,1064,1593.7236,1453.707,5845.4306
20250404,3810.85,4.59,5.866564,517,7824,285.682242,9.083416,3.748089,10989.91872,149.8,15603,72.727273,288.384972,4.650083,185.85,16120,52.040404,716.11,7.37,1707,12.85,5.137484,2184.994832,39.61,100,305.12,7.119326,54.89,53.541667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.24,5.44,6117,17.766667,3.775797,3023.64832,40.25,100,299.3,5.230769,55.76,74.027778,24,1039.49,0,0,10.730232,2.906741,2879.3873,31.19,100,277,3.125114,33.5332,44.7093,24,1045.01,0,0,10.866798,3.565908,2901.888269,38.75,100,277.69,3.834598,41.6698,45.278325,24,771,0,0,1066,1073.0232,1086.6798,3996.703
20250405,6896.6,4.73,5.553599,574,8517,280.099096,16.288177,3.068139,19458.23347,219.887322,27364,72.727273,282.14241,3.770133,270.1978,27938,93.31768,1267.38,6.28,2827,22.433333,4.355126,3800.365668,58.62,100,299.86,5.84101,78.62,93.472222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.22,5.19,5690,22.366667,3.599851,3799.346334,48.31,100,297.47,4.827124,64.78,93.194444,24,2179.1,0,0,22.386618,2.370613,5928.67737,53.07,100,272.07,2.660598,59.5618,93.277575,24,2172.9,0,0,22.40136,2.673945,5929.8441,59.9,100,272.9,3.001425,67.236,93.339,24,1346,0,0,1342,2238.6618,2240.136,7166.7978
20250406,6353.05,5.3,5.72973,600,9250,282.856557,15.054532,3.54016,18073.10327,234.5,26171,76.107955,284.47916,4.090432,270.95,26771,82.418741,1243.75,6.3,4171,21.866667,4.385671,3728.638125,57.54,100,299.79,5.201982,68.25,91.111111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,87.09,0,0,2.033333,24.122951,365.063862,29.43,24.791667,419.18,28.614754,34.91,34.173669,5.95,1250.21,5.27,5079,21.783333,3.662586,3719.37475,47.87,100,297.5,4.345065,56.79,90.763889,24,1649.16,0,0,17.405118,2.391251,4564.87488,41.62,100,276.8,5.24856,91.3518,72.521325,24,2077.84,0,0,21.424824,2.709007,5695.151656,58.04,100,274.09,3.017173,64.6424,89.2701,24,1312,0,122,1307,1740.5118,2142.4824,6623.9942
20250407,5713.7,5.1,5.981002,565,8527,285.856823,13.553015,3.599836,16432.9277,214.67,24002,86.363636,287.605714,4.185919,249.62,24567,65.387355,1017.46,6.44,3732,17.916667,4.453023,3031.827308,47.87,100,297.98,5.352558,57.54,74.652778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,680.78,0,0,12.15,5.503429,2102.58903,40.12,100,308.85,6.61454,48.22,50.625,24,1023.21,5.63,4795,17.883333,3.860205,3008.032758,41.42,100,293.98,4.640261,49.79,74.513889,24,1443.43,0,0,14.877918,2.702663,3994.981211,40.21,100,276.77,2.981721,44.3618,61.991325,24,1548.82,0,0,15.98535,2.818831,4295.497388,45.06,100,277.34,3.110035,49.715,66.605625,24,1075,0,729,1073,1487.7918,1598.535,5963.3268
20250408,8154.3,4.63,5.917689,508,7824,282.581561,19.27466,3.361515,23159.7212,285.085022,33205,86.363636,284.018508,3.850442,326.5502,33713,92.991779,1273.73,6.46,1612,22.383333,4.426657,3751.262223,59.45,100,294.51,5.157856,69.27,93.263889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.68,6.23,2933,22.516667,4.403405,3891.308648,59.49,100,303.61,5.131014,69.32,93.819444,24,1296.9,5.37,3279,22.583333,3.679705,3789.80118,49.86,100,292.22,4.287823,58.1,94.097222,24,2035.9,0,0,20.93607,2.468467,5559.02495,51.68,100,273.05,2.756343,57.707,87.233625,24,2266.1,0,0,23.382432,2.762758,6168.3242,64.6,100,272.2,3.085359,72.1432,97.4268,24,1343,0,1351,1355,2093.607,2338.2432,8480.8502
20250409,8487.2,5.63,6.238227,592,9025,282.142308,20.070127,3.429697,24061.05189,302.87164,34352,86.363636,283.498114,3.891537,343.656,34944,96.829561,1325.62,6.31,3105,23.25,4.321864,3897.455362,60.29,100,294.01,4.973477,69.38,96.875,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.6,6.3,5181,23.316667,4.435311,4018.24692,62.05,100,302.67,5.103645,71.4,97.152778,24,1298.23,5.49,739,22.616667,3.764186,3795.505228,51.08,100,292.36,4.330877,58.77,94.236111,24,2279.84,0,0,23.54022,2.8309,6198.428992,66.64,100,271.88,3.151287,74.182,98.08425,24,2255.91,0,0,23.25834,2.700537,6151.415388,62.81,100,272.68,3.006405,69.924,96.90975,24,1395,0,1399,1357,2354.022,2325.834,8830.856
20250410,8010.15,5.67,6.075217,588,9333,282.58617,18.937712,3.38166,22750.48521,281.78,31251,86.363636,284.020714,3.869664,322.4434,31839,91.366156,1237.46,6.49,2832,21.75,4.440613,3643.824716,57.95,100,294.46,5.175479,67.54,90.625,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.85,6.31,4336,22.233333,4.447526,3836.79599,59.33,100,303.34,5.183658,69.15,92.638889,24,1259.83,5.06,2165,21.883333,3.474486,3682.987022,45.62,100,292.34,4.049505,53.17,91.180556,24,2120.2,0,0,21.884256,2.79516,5773.94066,61.17,100,272.33,3.117565,68.2256,91.1844,24,2127.8,0,0,21.921678,2.63301,5812.93682,57.72,100,273.19,2.936262,64.3678,91.340325,24,1305,0,1334,1313,2188.4256,2192.1678,8332.5934
20250411,8301.64,5.18,5.750444,553,9008,282.166189,19.62401,3.386506,23538.73915,292.41,33034,86.363636,283.543241,3.855717,332.9244,33587,94.677241,1274.87,6.28,1900,22.366667,4.303279,3753.089793,57.75,100,294.39,5.002235,67.13,93.194444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.22,6.17,3694,22.283333,4.361257,3851.067324,58.31,100,303.42,5.069559,67.78,92.847222,24,1302.81,5,3414,22.616667,3.43552,3806.289696,46.62,100,292.16,3.993368,54.19,94.236111,24,2301.37,0,0,23.779008,2.902981,6252.82229,69.03,100,271.7,3.218419,76.5308,99.0792,24,2153.37,0,0,22.206636,2.732967,5875.470045,60.69,100,272.85,3.030337,67.2936,92.52765,24,1342,0,1337,1357,2377.9008,2220.6636,8634.5644
20250412,7279.9,5.95,5.931612,627,10031,282.973183,17.20943,3.337097,20712.10724,252.69,28668,86.363636,284.510876,3.859538,292.25,29295,83.027954,1010.25,6.36,2585,17.766667,4.383677,2997.108675,46.73,100,296.67,5.229831,55.75,74.027778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.74,6.46,3684,19.383333,4.558899,3348.378378,53.02,100,304.47,5.439381,63.26,80.763889,24,1118.17,5.11,3765,19.45,3.507284,3269.976348,40.93,100,292.44,4.184233,48.83,81.041667,24,2034.61,0,0,21.020472,2.888613,5562.216818,60.72,100,273.38,3.208168,67.4372,87.5853,24,2017.14,0,0,20.741022,2.472877,5534.427018,51.29,100,274.37,2.746355,56.9622,86.420925,24,1066,0,1163,1167,2102.0472,2074.1022,7572.1494
20250413,6873.65,5.81,5.776496,607,10058,283.585581,16.25806,3.396777,19597.34093,242.99,26954,86.363636,285.108217,3.912692,279.8962,27561,78.438007,991.17,6.27,1169,17.416667,4.333971,2946.847527,45.29,100,297.31,5.151196,53.83,72.569444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.9,6.38,3944,17.75,4.510798,3070.26498,48.04,100,304.62,5.361502,57.1,73.958333,24,1019.08,5.18,4945,17.733333,3.551692,2978.872748,37.79,100,292.31,4.221805,44.92,73.888889,24,2214.82,0,0,22.887684,2.914231,6040.92155,66.7,100,272.75,3.230925,73.9484,95.36535,24,1640.68,0,0,16.907778,2.672143,4560.434128,45.18,100,277.96,2.963003,50.0978,70.449075,24,1045,0,1065,1064,2288.7684,1690.7778,7153.5462
20250414,7078.7,5.51,5.80856,567,9486,284.621957,16.747684,3.442592,20251.69721,253.683933,27921,86.363636,286.093452,3.939226,290.2808,28488,80.800228,1074.77,6.37,1973,18.883333,4.39188,3183.791171,49.76,100,296.23,5.139453,58.23,78.680556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1147.01,6.49,2953,20.2,4.581683,3489.892626,55.53,100,304.26,5.362211,64.99,84.166667,24,1164.16,5.12,4560,20.233333,3.508237,3400.045696,42.59,100,292.06,4.105437,49.84,84.305556,24,2061.24,0,0,21.280968,2.835867,5643.67512,60.35,100,273.8,3.141624,66.8568,88.6707,24,1631.51,0,0,16.81884,2.702921,4534.292592,45.46,100,277.92,2.995094,50.374,70.0785,24,1133,0,1212,1214,2128.0968,1681.884,7368.9808
20250415,7113.4,5.47,5.870358,566,9318,285.068287,16.82391,3.384732,20387.98337,250.555451,28237,86.363636,286.613762,3.9057,289.1202,28803,81.167985,1114.19,6.48,1831,19.6,4.457483,3300.342199,52.42,100,296.21,5.255952,61.81,81.666667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.81,6.52,3165,20.95,4.601432,3614.576805,57.84,100,304.05,5.424821,68.19,87.291667,24,1208.65,5.14,4322,21.016667,3.521015,3532.279625,44.4,100,292.25,4.151467,52.35,87.569444,24,1911.87,0,0,19.6911,2.610824,5257.451313,51.41,100,274.99,2.906897,57.24,82.04625,24,1689.88,0,0,17.394102,2.557189,4683.333432,44.48,100,277.14,2.847528,49.5302,72.475425,24,1176,0,1257,1261,1969.11,1739.4102,7402.5202
20250416,7516.25,6.02,6.119752,618,9837,283.886681,17.75722,3.330912,21441.75267,260.25,29631,86.363636,285.271946,3.800375,296.93,30249,85.670796,1198.04,6.29,4360,21.016667,4.315623,3531.702116,54.42,100,294.79,4.992863,62.96,87.569444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.74,6.44,3200,21,4.546032,3627.298364,57.28,100,303.86,5.25873,66.26,87.5,24,1182.71,5.34,2277,20.583333,3.659919,3457.534414,45.2,100,292.34,4.234008,52.29,85.763889,24,2236.99,0,0,23.028138,2.858677,6094.679255,65.83,100,272.45,2.858407,65.8238,95.950575,24,1704.76,0,0,17.543628,2.827237,4730.538524,49.6,100,277.49,2.827397,49.6028,73.09845,24,1261,0,1260,1235,2302.8138,1754.3628,7813.1766
