period_id,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供煤量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_开机率,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_供热用厂用电率,漳平_漳平#5_供热量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_开机率,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#6_上网电量,漳平_漳平#6_供热用厂用电率,漳平_漳平#6_供热量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_开机率,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,发电量5,发电量6,总发电量
20240805,1127.39,4.83,8.27799,369,5834.75,0,324.715137,20.281667,6.69488,3686.913084,81.47,5963,100,1216.9,327.030849,7.356397,89.52,6332,84.506944,571.98,0,0,20.545667,6.859792,1866.256344,42.2817,100,326.28,7.201843,44.39,85.606944,24,555.4,8.28,5834.75,20.017667,6.525669,1820.65674,39.1886,100,327.81,7.515028,45.13,83.406944,24,616.37,600.53,1216.9
20240806,1231.45,4.24,8.392766,325,5051.97,0,328.197209,22.178333,6.752837,4072.402242,89.86,6627,100,1330.69,330.699764,7.457729,99.24,6952,92.409722,646.61,0,0,23.241333,6.911953,2110.147074,48.1929,100,326.34,7.261488,50.63,96.838889,24,584.84,8.4,5051.97,21.115333,6.577606,1962.255168,41.6665,100,335.52,7.675307,48.62,87.980556,24,697.24,633.46,1330.7
20240807,1129.31,4.29,8.212601,318,5223.68,0,326.316542,20.314333,6.684935,3711.45909,81.48,5874,100,1218.86,328.648386,7.347029,89.55,6192,84.643056,571.21,0,0,20.517667,6.838351,1875.053946,42.0921,100,328.26,7.200299,44.32,85.490278,24,558.11,8.22,5223.68,20.111,6.528467,1836.405144,39.3882,100,329.04,7.495069,45.22,83.795833,24,615.53,603.33,1218.86
20240808,1115.11,4.32,8.170707,335,5287.18,0,326.401045,20.0185,6.524798,3664.635097,78.37,5977,100,1201.11,328.634404,7.160044,86,6312,83.410417,558.81,0,0,20.027333,6.656386,1834.964397,39.9929,100,328.37,6.992111,42.01,83.447222,24,556.3,8.18,5287.18,20.009667,6.39261,1829.6707,38.3742,100,328.9,7.328125,43.99,83.373611,24,600.82,600.29,1201.11
20240809,1030.21,2.74,5.019878,212,5458.3,0,327.295103,18.539333,6.78827,3393.559272,75.51,5728,100,1112.36,329.404614,7.386098,82.16,5940,77.247222,484.32,0,0,17.428667,7.021861,1597.723248,36.7145,100,329.89,7.370998,38.54,72.619444,24,545.88,5.02,5458.3,19.65,6.581866,1795.836024,38.8001,100,328.98,7.399491,43.62,81.875,24,522.86,589.5,1112.36
20240810,1107.74,4.47,8.2379,331,5426.14,0,326.424117,19.927,6.664325,3642.697296,79.68,5921,100,1195.62,328.840459,7.350161,87.88,6252,83.029167,548.91,0,0,19.714667,6.863942,1806.572592,40.5961,100,329.12,7.190924,42.53,82.144444,24,558.84,8.23,5426.14,20.139333,6.468586,1836.124704,39.0819,100,328.56,7.504386,45.34,83.913889,24,591.44,604.18,1195.62
20240811,1024.43,4.07,8.056375,305,5051.9,0,329.590824,18.415833,6.606634,3401.21251,73,5471,100,1104.94,332.010241,7.287208,80.52,5776,76.732639,481.98,0,0,17.319333,6.8999,1667.6508,35.8505,100,346,7.236614,37.6,72.163889,24,542.45,8.05,5051.9,19.512333,6.346396,1733.56171,37.1499,100,319.58,7.332115,42.92,81.301389,24,519.58,585.37,1104.95
20240812,1179.97,4.33,8.303673,339,5214.56,0,336.268401,21.214833,6.583444,3998.533926,83.8,6309,100,1272.89,338.867423,7.299924,92.92,6648,88.395139,602.82,0,0,21.629,6.756623,2013.599646,43.8417,100,334.03,7.096953,46.05,90.120833,24,577.15,8.3,5214.56,20.800667,6.403849,1984.93428,39.9613,100,343.92,7.510977,46.87,86.669444,24,648.87,624.02,1272.89
20240813,1155.792,4.56,8.430207,330,5409.12,0,331.069521,20.7925,6.699635,3853.545598,83.5813,5990,100,1247.55,333.411686,7.355216,91.76,6320,86.635417,587.48,0,0,21.077333,6.777217,1957.7771,42.8537,100,333.25,7.091346,44.84,87.822222,24,568.31,8.43,5409.12,20.507667,6.619898,1895.768498,40.7276,100,333.58,7.626416,46.92,85.448611,24,632.32,615.23,1247.55
20240814,1175.17,4.73,8.283394,360,5710.22,0,328.807674,21.117667,6.605054,3891.011368,83.69,6200,100,1267.06,331.102,7.252222,91.89,6560,87.990278,606.14,0,0,21.756333,6.810706,2011.960502,44.4528,100,331.93,7.132023,46.55,90.651389,24,569.03,8.28,5710.22,20.479,6.38721,1879.050866,39.2411,100,330.22,7.379918,45.34,85.329167,24,652.69,614.37,1267.06
20240815,1213.79,4.64,8.213073,354,5649.53,0,339.195718,21.825833,6.654194,4146.362375,87.14,6462,100,1309.55,341.604592,7.312436,95.76,6816,90.940972,638.23,0,0,22.918,6.845362,2182.172193,47.0646,100,341.91,7.171946,49.31,95.491667,24,575.57,8.21,5649.53,20.733667,6.442437,1964.190182,40.0726,100,341.26,7.466118,46.44,86.390278,24,687.54,622.01,1309.55
20240816,1211.94,4.44,8.300074,353,5349.35,0,336.690752,21.805333,6.662743,4111.499121,87.17,6475,100,1308.32,339.249395,7.366699,96.38,6828,90.855556,637.57,0,0,22.897333,6.862648,2091.612142,47.1409,100,328.06,7.184243,49.35,95.405556,24,574.37,8.31,5349.35,20.713333,6.44234,2019.886979,40.0327,100,351.67,7.568394,47.03,86.305556,24,686.92,621.4,1308.32
20240817,1119.78,4.41,8.120366,345,5430.79,0,331.612948,20.1335,6.621634,3740.660378,79.99,6131,100,1208.01,334.053151,7.303747,88.23,6476,83.889583,566.86,0,0,20.357333,6.851732,1877.043518,41.8449,100,331.13,7.181687,43.86,84.822222,24,552.92,8.12,5430.79,19.909667,6.386462,1863.61686,38.1457,100,337.05,7.428552,44.37,82.956944,24,610.72,597.29,1208.01
20240818,996.49,4.71,8.077115,345,5831.29,0,327.630722,17.922833,6.642365,3289.215869,71.43,5375,100,1075.37,330.080168,7.33515,78.88,5720,74.678472,469.81,0,0,16.881,6.912742,1561.883345,35.0082,100,332.45,7.231009,36.62,70.3375,24,526.69,8.07,5831.29,18.964667,6.402204,1727.332524,36.4247,100,327.96,7.426091,42.25,79.019444,24,506.43,568.94,1075.37
20240819,884.72,4.54,7.944758,357,5714.46,0,325.996297,15.968167,6.846956,2909.484353,65.6,4875,100,958.09,328.85934,7.658988,73.38,5232,66.534028,368.99,0,0,13.378667,7.687836,1214.382989,30.8559,100,329.11,8.065079,32.37,55.744444,24,515.73,7.91,5714.46,18.557667,6.24132,1695.101364,34.7473,100,328.68,7.364432,41,77.323611,24,401.36,556.73,958.09
20240820,814.44,5.38,8.010065,394,6716.55,0,325.842381,14.7475,6.969543,2682.26931,61.67,4532,100,884.86,329.339093,7.958411,70.42,4926,61.447917,294.71,9.72,0,10.763667,8.311697,972.513529,26.8393,100,329.99,8.733084,28.2,44.848611,24,519.73,7.97,6716.55,18.731333,6.197672,1709.755781,34.8272,100,328.97,7.511478,42.21,78.047222,24,322.91,561.94,884.85
20240821,807.44,5.66,8.102266,431,6985.7,0,323.341256,14.623,7.009506,2638.076638,61.5,4481,100,877.38,326.721074,7.97146,69.94,4912,60.929167,306.22,0,0,11.144333,8.043849,999.287726,26.893,100,326.33,8.40786,28.11,46.434722,24,501.22,8.1,6985.7,18.101667,6.373152,1638.788912,34.6094,100,326.96,7.70279,41.83,75.423611,24,334.33,543.05,877.38
20240822,869.67,6.22,8.306058,488,7488.51,0,328.030787,15.7365,6.958345,2881.717659,65.7,5212,100,944.2,331.357602,7.893538,74.53,5700,65.56875,353.53,8.64,627.43,12.803667,7.567207,1184.855795,29.0664,100,335.15,7.961261,30.58,53.348611,24,516.14,8.06,6861.08,18.669333,6.539959,1696.861864,36.629,100,328.76,7.845308,43.94,77.788889,24,384.11,560.08,944.19
20240823,1187.47,5.78,8.667889,480,6668.29,0,326.10832,21.399167,6.717551,3905.799353,86.25,7076,100,1283.95,328.917729,7.513532,96.47,7556,89.163194,618.66,8.77,1096.86,22.243,6.814908,2035.267668,45.4752,100,328.98,7.287686,48.63,92.679167,24,568.81,8.64,5571.43,20.555333,6.612899,1870.531685,40.7791,100,328.85,7.759543,47.85,85.647222,24,667.29,616.66,1283.95
20240824,1164.82,5.13,8.609434,420,5958.58,0,326.281562,20.984167,6.841666,3826.989064,86.14,6964,100,1259.05,328.547678,7.484214,94.23,7384,87.434028,600.76,8.66,494.8,21.593667,6.888023,1974.277588,44.6213,100,328.63,7.262932,47.05,89.973611,24,564.06,8.61,5463.78,20.374667,6.792815,1852.711476,41.5204,100,328.46,7.718736,47.18,84.894444,24,647.81,611.24,1259.05
20240825,1030.5,4.67,8.292389,418,5631.67,0,320.626258,18.665833,6.756552,3348.23589,75.67,6674,100,1119.95,324.913721,7.986964,89.45,7092,77.774306,571.17,8.83,1622.75,20.683667,6.94432,1855.045926,43.0902,100,324.78,7.951524,49.34,86.181944,24,459.33,8.07,4008.92,16.648,6.523847,1493.189964,32.5827,100,325.08,8.030995,40.11,69.366667,24,620.51,499.44,1119.95
20240826,786.96,5.7,8.248079,505,6910.7,0,321.99626,14.470667,5.801391,2633.510808,50.37,4637,100,868.24,334.643541,9.361467,81.28,5142,60.294444,565.32,8.25,6910.7,20.940333,6.243883,1974.153972,39.2247,100,349.21,10.010984,62.89,87.251389,24,221.64,0,0,8.001,4.644211,659.356836,11.1475,100,297.49,7.661542,18.39,33.3375,24,628.21,240.03,868.24
20240827,1143.57,6.08,8.958303,485,6787,0,324.427057,20.6765,7.024077,3742.103893,87.14,4637,100,1240.59,327.229981,7.820473,97.02,5122,86.152083,570.98,8.86,6858.41,20.684667,6.662278,1888.80184,41.3421,100,330.8,7.986592,49.56,86.186111,24,572.59,0,0,20.668333,7.385566,1853.302053,45.7942,100,323.67,7.654221,47.46,86.118056,24,620.54,620.05,1240.59
20240828,1162.76,5.19,7.648155,425,6785.95,0,327.303215,20.984167,6.936976,3835.044502,87.34,7135,100,1259.05,329.822534,7.647035,96.28,7560,87.434028,550.74,8.78,6785.95,19.930667,7.409821,1824.436398,44.3048,100,331.27,7.890688,47.18,83.044444,24,612.02,0,0,22.037667,6.509446,2010.608104,43.0359,100,328.52,7.428191,49.11,91.823611,24,597.92,661.13,1259.05
20240829,1193.28,6.27,8.895876,510,7048.21,0,324.899215,21.5132,6.23958,3932.099244,80.54,6562,100,1290.792,329.52025,7.011199,90.5,7072,89.638333,604.403886,8.97,7048.21,21.8633,6.168587,1989.455831,40.4597,100,329.16,7.851074,51.495114,91.097083,24,588.876114,0,0,21.1631,6.312717,1942.643412,40.079,100,329.89,7.247975,46.016886,88.179583,24,655.899,634.893,1290.792
20240830,1209.384,6.17,8.955176,498,6889.87,0,324.996138,21.921,6.918784,3978.797717,91,7270,100,1315.26,328.993745,8.050119,105.88,7768,91.3375,570.3088,8.98,6889.87,20.7332,6.758613,1876.943292,42.0383,100,329.11,8.309893,51.6872,86.388333,24,639.0752,0,0,23.1088,7.062865,2101.854425,48.9643,100,328.89,7.816474,54.1888,96.286667,24,621.996,693.264,1315.26
20240831,1250.9376,6.38,8.91054,513,7160.06,0,322.22205,22.5381,6.146629,4089.532707,83.12,6819,100,1352.286,326.917402,6.976335,94.34,7332,93.90875,620.544168,8.98,6302.56,22.4199,6.085605,2038.673755,40.9316,100,328.53,7.739082,52.052832,93.41625,24,630.393432,8.39,857.5,22.6563,6.206338,2050.858953,42.1838,100,325.33,7.252665,49.295568,94.40125,24,672.597,679.689,1352.286
20240901,1065.13,6.31,8.726462,492,7230.88,0,324.181914,19.241,6.893266,3484.56656,79.58,6256,100,1154.46,327.149415,7.737817,89.33,6748,80.170833,541.8,8.75,6098.37,19.606333,6.648209,1780.57152,39.1041,100,328.64,7.886907,46.39,81.693056,24,523.34,8.64,1132.51,18.875667,7.147174,1703.99504,40.4723,100,325.6,7.581189,42.93,78.648611,24,588.19,566.27,1154.46
20240902,1189.56,6.95,8.929501,582,7783.19,0,325.866581,21.478167,6.771993,3915.02628,87.27,7272,100,1288.69,329.115495,7.692308,99.13,7854,89.492361,571.74,8.97,7221.52,20.721667,6.657621,1879.30938,41.3871,100,328.7,8.028633,49.91,86.340278,24,617.82,8.51,561.67,22.234667,6.878058,2035.7169,45.8794,100,329.5,7.378868,49.22,92.644444,24,621.65,667.04,1288.69
20240903,1083.14,6.9,8.90001,551,7752.8,0,325.691437,19.5605,6.802825,3562.380372,79.84,6519,100,1173.63,328.893806,7.710266,90.49,7070,81.502083,543.5,8.98,6855.09,19.707,6.697434,1785.7236,39.5959,100,328.56,8.069891,47.71,82.1125,24,539.64,8.29,897.71,19.414,6.910563,1776.656772,40.2485,100,329.23,7.345215,42.78,80.891667,24,591.21,582.42,1173.63
20240904,953.2,6.95,8.670571,565,8015.62,0,322.387012,17.2305,6.839616,3104.973786,70.71,5823,100,1033.83,325.742109,7.799155,80.63,6388,71.79375,515.03,8.71,6941.71,18.654333,6.563926,1672.508422,36.7337,100,324.74,7.969551,44.6,77.726389,24,438.17,8.4,1073.91,15.806667,7.164888,1432.465364,33.9759,100,326.92,7.59806,36.03,65.861111,24,559.63,474.2,1033.83
20240905,1033.38,6.64,8.563422,558,7753.91,0,323.80472,18.650667,6.747748,3378.999399,75.51,6338,100,1119.04,326.985175,7.654776,85.66,6896,77.711111,536.07,8.62,4158.54,19.33,6.61233,1744.639815,38.3449,100,325.45,7.5582,43.83,80.541667,24,497.31,8.49,3595.37,17.971333,6.89307,1634.359584,37.1633,100,328.64,7.758653,41.83,74.880556,24,579.9,539.14,1119.04
20240906,1133.56,4.99,8.756829,409,5698.41,0,328.743716,20.437,6.882941,3753.661496,84.4,6675,100,1226.23,331.139198,7.556556,92.66,7084,85.154167,560.96,8.75,5038.07,20.264667,6.670083,1860.760416,40.5501,100,331.71,7.727736,46.98,84.436111,24,572.6,8.59,660.34,20.609333,7.094375,1892.90108,43.8631,100,330.58,7.388238,45.68,85.872222,24,607.94,618.28,1226.22
20240907,1190.508,5.14,8.672544,414,5926.75,0,328.729725,21.455,6.823685,3942.977289,87.8413,6858,100,1287.306,331.201243,7.519615,96.8,7272,89.395833,573.79,8.68,5926.75,20.733333,6.603923,1897.810425,41.0764,100,330.75,7.750804,48.21,86.388889,24,616.72,0,0,22.176667,7.029145,2045.166864,46.7649,100,331.62,7.301969,48.58,92.402778,24,622,665.3,1287.3
20240908,1221.42,4.25,6.94617,358,6118.48,0,327.652583,22.016167,6.95171,4027.308958,91.83,7454,100,1320.97,329.723515,7.535372,99.54,7812,91.734028,577.16,6.95,6118.48,20.868333,6.821085,1902.088496,42.7034,100,329.56,7.80928,48.89,86.951389,24,644.26,0,0,23.164,7.069361,2125.220462,49.1264,100,329.87,7.290048,50.66,96.516667,24,626.05,694.92,1320.97
20240909,1171.02,5.34,8.786638,422,6077.41,0,326.274787,21.095167,6.682415,3853.729397,84.58,6754,100,1265.71,329.091681,7.481177,94.69,7176,87.896528,574.49,8.79,6077.41,20.75,6.595277,1890.933835,41.0556,100,329.15,7.71245,48.01,86.458333,24,596.54,0,0,21.440333,6.766561,1962.795562,43.5232,100,329.03,7.255795,46.67,89.334722,24,622.5,643.21,1265.71
20240910,1235.68,5.9,8.792846,479,6710,0,323.74694,22.271,6.784608,4032.591881,90.66,7077,100,1336.26,326.34597,7.526978,100.58,7556,92.795833,582.15,8.79,6710,21.042,6.527374,1907.181615,41.2047,100,327.61,7.779679,49.11,87.675,24,653.53,0,0,23.5,7.01444,2125.410266,49.4518,100,325.22,7.300709,51.47,97.916667,24,631.26,705,1336.26
20240911,1219.36,6.36,8.786387,509,7238.47,0,323.900902,21.997667,6.903763,3979.899946,91.12,7049,100,1319.86,326.392529,7.614444,100.5,7558,91.656944,576.12,8.78,7238.47,20.855333,6.569159,1888.694196,41.1006,100,327.83,7.918039,49.54,86.897222,24,643.25,0,0,23.14,7.204927,2091.20575,50.0166,100,325.1,7.339383,50.95,96.416667,24,625.66,694.2,1319.86
20240912,1226.7,6.38,8.877127,517,7187.01,0,325.795527,22.126667,6.798735,4031.198378,90.26,7151,100,1327.6,328.621373,7.600181,100.9,7668,92.194444,578.5,8.87,7187.01,20.945333,6.5818,1900.66175,41.3574,100,328.55,7.934942,49.86,87.272222,24,648.21,0,0,23.308,6.993665,2130.536628,48.9025,100,328.68,7.297923,51.03,97.116667,24,628.36,699.24,1327.6
20240913,1227.36,6.21,8.86497,515,7005.1,0,325.696709,22.131167,6.827476,4029.552251,90.66,7193,100,1327.87,328.310541,7.568512,100.5,7708,92.213194,581.71,8.88,6446.95,21.037,1.042607,1909.463075,6.58,100,328.25,7.827479,49.4,87.654167,24,645.66,8.59,558.15,23.225333,1.011826,2120.089176,7.05,100,328.36,7.333946,51.1,96.772222,24,631.11,696.76,1327.87
20240914,1186.94,6.17,8.803407,505,7008.65,0,303.015709,21.382,6.644218,3629.158545,85.24,6871,100,1282.91,305.75754,7.480591,95.97,7376,89.091667,563.4,8.91,5740.84,20.355667,6.58367,1753.5825,40.2045,100,311.25,7.740678,47.27,84.815278,24,623.55,8.3,1267.81,22.408333,6.699576,1875.576045,45.0379,100,300.79,7.244329,48.7,93.368056,24,610.67,672.25,1282.92
20240915,1101.67,5.87,8.559172,465,6858.14,0,308.163873,19.8455,6.684135,3424.132063,79.59,6279,100,1190.72,310.812863,7.478606,89.05,6744,82.689583,532.89,8.74,38.54,19.220667,6.683015,1740.258873,38.5356,100,326.57,7.583851,43.73,80.086111,24,568.78,8.3,41.06,20.470333,6.685431,1683.87319,41.0559,100,296.05,7.381414,45.33,85.293056,24,576.62,614.11,1190.73
20240916,1163.95,5.87,8.559172,445,6858.14,0,326.582389,20.989167,6.792393,3833.456745,85.54,6391,100,1259.36,329.348919,7.576131,95.41,6836,87.454861,552.28,8.92,6579.32,19.968667,6.509882,1832.133672,38.9981,100,331.74,7.808901,46.78,83.202778,24,611.67,0,0,22.009667,7.048918,2001.323073,46.5433,100,327.19,7.363431,48.62,91.706944,24,599.06,660.29,1259.35
20240917,941.13,5.49,8.65693,410,6341.74,0,325.805378,17.014833,7.023284,3092.512065,71.7,5698,100,1020.89,328.595631,7.811811,79.75,6108,70.895139,525.72,8.66,6341.74,19.015667,6.56613,1720.786704,37.4578,100,327.32,7.844409,44.75,79.231944,24,415.41,0,0,15.014,7.601194,1371.725361,34.2373,100,330.21,7.772745,35.01,62.558333,24,570.47,450.42,1020.89
20240918,1087.89,5.86,8.703388,442,6733.01,0,326.900769,19.595667,6.642625,3588.193599,78.1,6090,100,1175.74,329.830553,7.47189,87.85,6532,81.648611,551.46,8.7,6733.01,19.930667,6.464912,1819.101102,38.655,100,329.87,7.77027,46.46,83.044444,24,536.43,0,0,19.260667,6.826763,1769.092497,39.4464,100,329.79,7.16313,41.39,80.252778,24,597.92,577.82,1175.74
20240919,1240.0344,6.17,8.862714,463,6961.75,0,326.662808,22.361667,6.849065,4082.651696,91.8939,6697,100,1341.696,329.236971,7.576955,101.66,7160,93.173611,585.02,8.86,6961.75,21.160333,6.546825,1926.587864,41.5599,100,329.32,7.843292,49.79,88.168056,24,655.02,0,0,23.563,7.120486,2156.063832,50.334,100,329.16,7.337775,51.87,98.179167,24,634.81,706.89,1341.7
20240920,1244.42,5.93,8.886318,472,6673.18,0,325.072104,22.443667,6.846029,4077.801988,92.19,7104,100,1346.62,327.686954,7.589372,102.2,7576,93.515278,590.58,8.88,6673.18,21.354667,6.571631,1937.456748,42.1005,100,328.06,7.814061,50.06,88.977778,24,653.84,0,0,23.532667,7.095456,2140.34524,50.0925,100,327.35,7.385478,52.14,98.052778,24,640.64,705.98,1346.62
20240921,1249.2,4.7,8.928673,374,5263.94,0,324.560756,22.527667,6.889306,4084.726934,93.12,7266,100,1351.66,326.987427,7.581048,102.47,7640,93.865278,592.82,8.92,5263.94,21.438667,6.760962,1944.271754,43.4838,100,327.97,7.826979,50.34,89.327778,24,656.38,0,0,23.616667,7.005166,2140.45518,49.6316,100,326.1,7.356387,52.12,98.402778,24,643.16,708.5,1351.66
20240922,955.79,4.62,8.58476,370,5381.63,0,326.631626,17.2675,7.057574,3145.233921,73.12,5770,100,1036.05,329.07165,7.74673,80.26,6140,71.947917,525.52,8.59,5381.63,18.980333,6.574893,1727.279136,37.4381,100,328.68,7.707978,43.89,79.084722,24,430.27,0,0,15.554667,7.646323,1417.954785,35.6808,100,329.55,7.794017,36.37,64.811111,24,569.41,466.64,1036.05
20240923,1130.2104,4.52,8.405502,379,5377.43,0,320.887418,20.3595,5.33985,3710.549569,65.23,4541,97.375,1221.57,328.30609,5.979191,73.04,4920,87.1181,632.674245,8.4,5377.43,22.8167,5.255098,2081.11866,35.9712,100,328.94,7.571465,51.826756,95.069583,24,497.536156,0,0,17.9023,5.447214,1629.430909,29.2553,94.75,327.5,7.36085,39.532845,78.726033,22.74,684.501,537.069,1221.57
20240924,527.37,4.66,8.59097,364,5424.3,0,315.25468,9.600667,6.513437,1697.709504,37.52,2932,50,576.04,321.92,8.449066,48.67,3296,80.005556,527.37,8.6,5424.3,19.201333,6.513072,1697.709504,37.5179,100,321.92,8.449066,48.67,80.005556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,576.04,0,576.04
20240925,563.61,4.94,8.719842,410,5665.24,0,320.033638,10.2505,6.583419,1838.721264,40.49,3366,50,615.03,326.24,8.360568,51.42,3776,85.420833,563.61,8.71,5665.24,20.501,6.583484,1838.721264,40.4904,100,326.24,8.360568,51.42,85.420833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,615.03,0,615.03
20240926,558.94,4.92,8.659929,375,5681.34,0,320.233384,10.1865,6.582241,1828.404528,40.23,3069,50,611.19,327.12,8.548896,52.25,3444,84.8875,558.94,8.66,5681.34,20.373,6.581947,1828.404528,40.2282,100,327.12,8.548896,52.25,84.8875,24,0,0,0,0,0,0,0,0,0,0,0,0,0,611.19,0,611.19
20240927,572.09,5.02,8.783241,392,5715.43,0,321.520061,10.393333,6.605196,1872.564988,41.19,3216,50,623.6,327.32,8.261706,51.52,3608,86.611111,572.09,8.78,5715.43,20.786667,6.604763,1872.564988,41.1873,100,327.32,8.260103,51.51,86.611111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,623.6,0,623.6
20240928,545.53,4.86,8.563092,410,5675.52,0,323.466471,9.898833,6.418871,1797.84735,38.1236,3210,50,593.934,329.559758,8.149108,48.4,3620,82.490278,545.5296,8.57,5675.52,19.797667,6.418871,1797.84735,38.1236,100,329.56,8.149176,48.4004,82.490278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,593.93,0,593.93
20240929,542.41,5.4,8.27623,468,6524.71,0,323.707211,9.824667,6.227523,1789.356349,36.71,3184,50,589.48,329.89,7.985004,47.07,3652,81.872222,542.41,8.28,6524.71,19.649333,6.228099,1789.356349,36.7134,100,329.89,7.985004,47.07,81.872222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,589.48,0,589.48
20240930,546.51,4.92,8.467911,446,5810.17,0,324.335268,9.894667,6.309797,1804.017626,37.46,3398,50,593.68,330.097826,7.945358,47.17,3844,82.455556,546.5064,8.46,5810.17,19.789333,6.310538,1804.017626,37.4644,100,330.1,7.945964,47.1736,82.455556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,593.68,0,593.68
20241001,515.64,1.99,8.015693,173,2482.63,0,323.629584,9.2945,6.31377,1690.835124,35.21,3059,50,557.67,327.91,7.536715,42.03,3232,77.454167,515.64,8.01,2482.63,18.589,6.313644,1690.835124,35.2093,100,327.91,7.536715,42.03,77.454167,24,0,0,0,0,0,0,0,0,0,0,0,0,0,557.67,0,557.67
20241002,511.08,4.53,8.012693,408,5653.53,0,323.254906,9.224667,6.030932,1681.248768,33.38,3004,50,553.48,328.96,7.66062,42.4,3412,76.872222,511.08,8.01,5653.53,18.449333,6.031799,1681.248768,33.3848,100,328.96,7.66062,42.4,76.872222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,553.48,0,553.48
20241003,516.75,5.53,7.962781,502,6944.81,0,322.392611,9.336833,5.938844,1698.815625,33.27,3024,50,560.21,328.75,7.757805,43.46,3526,77.806944,516.75,7.96,6944.81,18.673667,5.939648,1698.815625,33.2745,100,328.75,7.757805,43.46,77.806944,24,0,0,0,0,0,0,0,0,0,0,0,0,0,560.21,0,560.21
20241004,533.18,6.61,8.086982,585,8173.63,0,320.588877,9.443833,5.905088,1709.283718,33.46,2959,50,566.63,320.582865,7.856979,44.52,3544,78.698611,522.11,8.08,8173.63,18.887667,5.904435,1709.283718,33.4563,100,327.38,7.856979,44.52,78.698611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,566.63,0,566.63
20241005,560.74,6.71,8.311399,557,8073.25,0,320.737716,10.147,5.975494,1836.030982,36.38,3023,50,608.82,327.43,7.897244,48.08,3580,84.558333,560.74,8.31,8073.25,20.294,5.975953,1836.030982,36.3828,100,327.43,7.897244,48.08,84.558333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,608.82,0,608.82
20241006,566.25,7.04,8.318386,543,8463.18,0,320.709092,10.254833,6.070308,1853.506125,37.35,2881,50,615.29,327.33,7.970225,49.04,3424,85.456944,566.25,8.32,8463.18,20.509667,0.986527,1853.506125,6.07,100,327.33,7.970225,49.04,85.456944,24,0,0,0,0,0,0,0,0,0,0,0,0,0,615.29,0,615.29
20241007,568.18,6.99,8.275147,588,8446.98,0,323.389051,10.285167,6.052406,1874.880364,37.35,3140,50,617.11,329.98,7.928894,48.93,3728,85.709722,568.18,8.28,8446.98,20.570333,6.052632,1874.880364,37.3514,100,329.98,7.928894,48.93,85.709722,24,0,0,0,0,0,0,0,0,0,0,0,0,0,617.11,0,617.11
20241008,523.67,6.29,8.353941,515,7529.38,0,323.068527,9.499,6.178352,1727.534963,35.2129,2885,50,569.94,329.89,8.118398,46.27,3400,79.158333,523.67,8.36,7529.38,18.998,6.178352,1727.534963,35.2129,100,329.89,8.118398,46.27,79.158333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,569.94,0,569.94
20241009,529.16,6.11,8.265324,522,7392.33,0,323.228036,9.577167,6.017785,1745.593008,34.58,2954,50,574.63,329.88,7.911178,45.46,3476,79.809722,529.16,8.27,7392.33,19.154333,6.01782,1745.593008,34.5802,100,329.88,7.912918,45.47,79.809722,24,0,0,0,0,0,0,0,0,0,0,0,0,0,574.63,0,574.63
