period_id,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#7_上网电量,永安_永安#7_利用小时,永安_永安#7_发电厂用电率,永安_永安#7_发电标煤量,永安_永安#7_发电用厂用电量,永安_永安#7_开机率,永安_永安#7_综合供电煤耗,永安_永安#7_综合厂用电率,永安_永安#7_综合厂用电量,永安_永安#7_负荷率,永安_永安#7_运行小时,永安_永安#8_上网电量,永安_永安#8_利用小时,永安_永安#8_发电厂用电率,永安_永安#8_发电标煤量,永安_永安#8_发电用厂用电量,永安_永安#8_开机率,永安_永安#8_综合供电煤耗,永安_永安#8_综合厂用电率,永安_永安#8_综合厂用电量,永安_永安#8_负荷率,永安_永安#8_运行小时,发电量7,发电量8,总发电量
20240101,836.5,9.43,7.80279,15.012833,5.769508,2639.060181,51.97,100,863.7,315.488366,7.135007,64.27,5282,62.553472,299.3459,10.847667,6.201856,958.535506,20.1827,100,320.21,8.015272,26.0841,45.198611,24,537.1491,19.178,5.524299,1680.524674,31.7835,100,312.86,6.637971,38.1909,79.908333,24,325.43,575.34,900.77
20240102,956.23,10.27,7.263515,17.071333,5.33155,3001.616644,54.61,100,993.1,313.901116,6.643691,68.05,6195,71.130556,419.778,14.965333,5.16565,1325.365079,23.1917,100,315.73,6.499911,29.182,62.355556,24,536.452,19.177333,5.461587,1676.251564,31.4216,100,312.47,6.755892,38.868,79.905556,24,448.96,575.32,1024.28
20240103,972.29,11.04,7.235862,17.365667,5.321804,3045.997323,55.45,100,1001.7,313.280742,6.684646,69.65,6242,72.356944,428.7949,15.302667,5.245513,1349.803466,24.0811,100,314.79,6.596911,30.2851,63.761111,24,543.4951,19.428667,5.382665,1696.193858,31.3734,100,312.09,6.753749,39.3649,80.952778,24,459.08,582.86,1041.94
20240104,995.94,10.48,6.769632,17.797833,5.4295,3114.956858,57.98,100,1067.1,312.765514,6.735839,71.93,6394,74.157639,546.911,19.449333,4.668335,1699.033713,27.2388,100,310.66,6.267396,36.569,81.038889,24,449.029,16.146333,6.346126,1415.923146,30.74,100,315.33,7.300109,35.361,67.276389,24,583.48,484.39,1067.87
20240105,1161.71,10.53,6.598836,20.705333,5.343229,3628.702446,66.38,100,1253.1,312.358717,6.488666,80.61,7480,86.272222,538.8742,19.207,4.623991,1652.942721,26.6439,100,306.74,6.479547,37.3358,80.029167,24,622.8358,22.203667,5.965261,1975.759725,39.7352,100,317.22,6.496555,43.2742,92.515278,24,576.21,666.11,1242.32
20240106,982.03,10.73,6.967745,17.517167,5.246282,3051.584121,55.14,100,1051.9,310.742454,6.56594,69.01,5785,72.988194,445.1325,15.844667,4.72628,1375.459425,22.4659,100,309,6.354925,30.2075,66.019444,24,536.8925,19.189667,5.675485,1676.124696,32.6732,100,312.19,6.739304,38.7975,79.956944,24,475.34,575.69,1051.03
20240107,931.59,10.49,7.181454,16.632667,5.297808,2913.178449,52.87,100,997.8,312.710361,6.650567,66.37,6071,69.302778,393.5395,14.079333,5.146006,1232.093467,21.7357,100,313.08,6.828093,28.8405,58.663889,24,538.0505,19.186,5.40851,1681.084982,31.1303,100,312.44,6.520293,37.5295,79.941667,24,422.38,575.58,997.96
20240108,989.84,10.82,7.040943,17.649167,5.193824,3104.460506,55,100,1061,313.632557,6.52722,69.12,6605,73.538194,452.3212,16.118,4.926542,1412.689572,23.8218,100,312.32,6.456301,31.2188,67.158333,24,537.5138,19.180333,5.418119,1691.770934,31.1764,100,314.74,6.585947,37.8962,79.918056,24,483.54,575.41,1058.95
20240109,1025.59,9.21,6.984384,18.265,5.286066,3217.040723,57.93,100,1095.6,313.677076,6.415731,70.31,7088,76.104167,485.2216,17.244333,4.929813,1516.463066,25.5034,100,312.53,6.206561,32.1084,71.851389,24,540.3634,19.285667,5.604508,1700.577656,32.426,100,314.71,6.603626,38.2066,80.356944,24,517.33,578.57,1095.9
20240110,1020.14,11.02,6.730215,18.150833,5.012626,3201.2303,54.59,100,1090.3,313.803037,6.326615,68.9,7176,75.628472,468.1043,16.646333,4.665552,1467.506981,23.2993,100,313.5,6.264783,31.2857,69.359722,24,552.0357,19.655333,5.30621,1733.723319,31.2886,100,314.06,6.380677,37.6243,81.897222,24,499.39,589.66,1089.05
20240111,988.35,10.26,6.864855,17.596833,5.118345,3110.416496,54.04,100,1055.7,314.707998,6.090111,64.3,6807,73.320139,448.0376,15.949333,4.80553,1410.377561,22.9935,100,314.79,6.362314,30.4424,66.455556,24,540.3124,19.244333,5.377063,1700.038935,31.0434,100,314.64,6.411862,37.0176,80.184722,24,478.48,577.33,1055.81
20240112,1005.95,9.96,6.762597,17.89,5.060555,3177.767476,54.32,100,1075.3,315.897159,6.283771,67.45,6919,74.541667,462.7146,16.473333,4.889397,1466.250024,24.1634,100,316.88,6.370983,31.4854,68.638889,24,543.2354,19.306667,5.205887,1711.517451,30.1525,100,315.06,6.209358,35.9646,80.444444,24,494.2,579.2,1073.4
20240113,999.19,9.96,6.666662,17.786167,5.126643,3161.008941,54.71,100,1069.3,316.357143,6.371056,67.99,6815,74.109028,447.1399,15.949,4.993082,1415.331925,23.8904,100,316.53,6.547976,31.3301,66.454167,24,552.0451,19.623333,5.235774,1745.677015,30.823,100,316.22,6.226414,36.6549,81.763889,24,478.47,588.7,1067.17
20240114,1025.86,9.59,7.08253,18.272833,5.323021,3260.397381,58.36,100,1098.6,317.82089,6.431223,70.51,7330,76.136806,470.312,16.763333,5.15516,1495.921378,25.9253,100,318.07,6.480016,32.588,69.847222,24,555.548,19.782333,5.465398,1764.476003,32.4355,100,317.61,6.389876,37.922,82.426389,24,502.9,593.47,1096.37
20240115,955.63,9.79,6.581517,17.016667,5.143976,3045.661029,52.52,100,1023.4,318.707139,6.403526,65.38,7007,70.902778,419.5719,14.962667,4.913852,1339.18959,22.0573,100,319.18,6.529161,29.3081,62.344444,24,536.0531,19.070667,5.324914,1706.471439,30.4649,100,318.34,6.30408,36.0669,79.461111,24,448.88,572.12,1021
20240116,941.05,9.63,7.012781,16.777167,5.252178,2971.826626,52.87,100,1011.3,315.799015,6.514807,65.58,6930,69.904861,405.9487,14.519,5.244645,1279.996846,22.8441,100,315.31,6.800583,29.6213,60.495833,24,535.1013,19.035333,5.257994,1691.82978,30.0263,100,316.17,6.296834,35.9587,79.313889,24,435.57,571.06,1006.63
20240117,1067.72,8.17,6.580595,18.988,5.251562,3352.750125,59.83,100,1147.3,314.010239,6.282038,71.57,7531,79.116667,492.3666,17.565667,4.871663,1544.947917,25.6722,100,313.78,6.566484,34.6034,73.190278,24,575.3484,20.410333,5.579265,1807.802208,34.1624,100,314.21,6.036419,36.9616,85.043056,24,526.97,612.31,1139.28
20240118,1002.1,7.78,6.646602,17.815,5.226869,3150.794306,55.87,100,1070.6,314.41915,6.249415,66.8,7095,74.229167,463.8176,16.519333,4.859962,1456.711936,24.085,100,314.07,6.409137,31.7624,68.830556,24,538.2824,19.110667,5.543327,1694.082369,31.781,100,314.72,6.111351,35.0376,79.627778,24,495.58,573.32,1068.9
20240119,1014.86,7.82,6.788053,18.064833,5.34187,3186.17279,57.9,100,1081.8,313.951953,6.368727,69.03,7035,75.270139,520.7019,18.556,5.004868,1631.254912,27.8611,100,313.28,6.462977,35.9781,77.316667,24,494.1581,17.573667,5.698071,1554.917877,30.0408,100,314.66,6.26921,33.0519,73.223611,24,556.68,527.21,1083.89
20240120,950.24,8.19,6.98467,16.916833,5.279751,2965.761821,53.59,100,1014.3,312.106607,6.381218,64.77,6471,70.486806,456.4303,16.251333,4.909402,1432.004423,23.9353,100,313.74,6.380953,31.1097,67.713889,24,493.8047,17.582333,5.62214,1533.757398,29.6551,100,310.6,6.38241,33.6653,73.259722,24,487.54,527.47,1015.01
20240121,882.42,7.84,7.510132,15.732167,5.387052,2751.679501,50.85,100,944.8,311.833311,6.516373,61.51,5892,65.550694,389.8193,13.914667,5.352649,1224.617331,22.3441,100,314.15,6.616687,27.6207,57.977778,24,492.6007,17.549667,5.414462,1527.06217,28.5066,100,310,6.436836,33.8893,73.123611,24,417.44,526.49,943.93
20240122,851.4,8.43,7.510865,15.2475,5.645734,2642.869233,51.65,100,924.2,310.414521,6.935563,63.45,5970,63.53125,363.4038,13.011667,6.081875,1139.743338,23.7406,100,313.63,6.903087,26.9462,54.215278,24,487.9962,17.483333,5.320934,1503.125895,27.9083,100,308.02,6.959733,36.5038,72.847222,24,390.35,524.5,914.85
20240123,859.65,8.18,6.984272,15.372333,5.506646,2711.222493,50.79,100,917.6,315.386785,6.796843,62.69,5488,64.051389,391.2244,13.947667,6.06816,1239.007675,25.391,100,316.7,6.501828,27.2056,58.115278,24,468.4256,16.797,5.041118,1472.214818,25.4027,100,314.29,7.041813,35.4844,69.9875,24,418.43,503.91,922.34
20240124,864.71,8.17,7.162432,15.464833,5.529211,2726.110054,51.305,100,923.5,315.262927,6.808997,63.18,5439,64.436806,398.1496,14.166667,5.916071,1264.562945,25.1433,100,317.61,6.317741,26.8504,59.027778,24,466.5604,16.763,5.202271,1461.547109,26.1617,100,313.26,7.224164,36.3296,69.845833,24,425,502.89,927.89
20240125,865.21,7.34,7.22564,15.470167,5.605413,2730.084348,52.03,100,924,315.540082,6.788335,63.01,5932,64.459028,397.4844,14.153333,5.993523,1265.510833,25.4485,100,318.38,6.386152,27.1156,58.972222,24,467.7206,16.787,5.278271,1464.573515,26.5819,100,313.13,7.126427,35.8894,69.945833,24,424.6,503.61,928.21
20240126,652.85,7.29,7.324727,11.774333,6.137644,2056.961293,43.36,77.083333,745.4,315.074105,7.58854,53.61,4737,63.645045,185.7754,6.775333,8.185378,592.121932,16.6376,54.166667,318.73,8.602086,17.4846,52.117949,13,467.0746,16.773333,5.310473,1464.839361,26.7223,100,313.62,7.179134,36.1254,69.888889,24,203.26,503.2,706.46
20240127,462.44,8.13,7.999606,8.391,5.642951,1449.51818,28.41,50,504,313.45,8.147618,41.02,3464,69.925,0,0,0,0,0,0,0,0,0,0,0,462.44,16.782,5.642434,1449.51818,28.4074,100,313.45,8.147618,41.02,69.925,24,0,503.46,503.46
20240128,476.85,7.93,7.75648,8.624667,5.464946,1493.351145,28.28,50,520,313.17,7.851511,40.63,3571,71.872222,0,0,0,0,0,0,0,0,0,0,0,476.85,17.249333,5.465139,1493.351145,28.281,100,313.17,7.851511,40.63,71.872222,24,0,517.48,517.48
20240129,464.15,7.37,7.613125,8.394833,5.451766,1454.444772,27.46,50,504,313.356624,7.852052,39.55,3424,69.956944,0,0,0,0,0,0,0,0,0,0,0,464.145,16.789667,5.452381,1454.444772,27.4631,100,313.36,7.851059,39.545,69.956944,24,0,503.69,503.69
20240130,482.41,6.78,7.368892,8.790667,5.511527,1513.352726,29.07,50,528,313.706749,8.53936,45.04,3399,73.255556,0,0,0,0,0,0,0,0,0,0,0,482.405,17.581333,5.510845,1513.352726,29.0664,100,313.71,8.538412,45.035,73.255556,24,0,527.44,527.44
20240131,487.96,6.11,7.321644,8.7915,5.416216,1535.414936,28.57,50,528,314.66,7.493981,39.53,3085,73.2625,0,0,0,0,0,0,0,0,0,0,0,487.96,17.583,5.415515,1535.414936,28.5663,100,314.66,7.493981,39.53,73.2625,24,0,527.49,527.49
20240201,485.32,5.66,7.73484,8.763167,5.627722,1529.194788,29.59,50,528,315.09,7.696989,40.47,3092,73.026389,0,0,0,0,0,0,0,0,0,0,0,485.32,17.526333,5.628483,1529.194788,29.594,100,315.09,7.696989,40.47,73.026389,24,0,525.79,525.79
20240202,486.48,4.53,7.813982,8.783667,5.741718,1540.17985,30.26,50,528,316.596746,7.694205,40.55,2954,73.197222,0,0,0,0,0,0,0,0,0,0,0,486.475,17.567333,5.742287,1540.17985,30.263,100,316.6,7.693256,40.545,73.197222,24,0,527.02,527.02
20240203,489.17,4.36,7.388516,8.799667,5.545665,1553.457169,29.28,50,528,317.57,7.350657,38.81,3016,73.330556,0,0,0,0,0,0,0,0,0,0,0,489.17,17.599333,5.54593,1553.457169,29.2814,100,317.57,7.350657,38.81,73.330556,24,0,527.98,527.98
20240204,399.68,1.71,8.618995,7.1755,6.691752,1063.878605,28.81,41.666667,424.5,266.182597,7.880984,33.93,2109,71.755,0,0,0,0,0,0,0,0,0,0,0,399.6839,14.351,6.691682,1063.878605,28.8097,83.333333,266.18,7.164681,30.8461,71.755,20,0,430.53,430.53
20240205,0,0,0,0,0,0,0,0,0,0,0,11.6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240206,0,0,0,0,0,0,0,0,0,0,0,9.8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240207,0,0,0,0,0,0,0,0,0,0,0,13.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240208,0,0,0,0,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240209,0,0,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240210,0,0,0,0,0,0,0,0,0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240211,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240212,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240213,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240214,0,0,0,0,0,0,0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240215,0,0,0,0,0,0,0,0,0,0,0,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240216,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240217,93.06,0,0,1.744667,22.592663,477.811242,23.65,18.4375,126.4,513.444275,25.343905,26.53,899,39.427495,93.0644,3.489333,22.590466,477.811242,23.6477,36.875,513.42,11.096293,11.6156,39.427495,8.85,0,0,0,0,0,0,0,0,0,0,0,104.68,0,104.68
20240218,390.06,2.05,8.014731,6.991667,5.947557,1263.677382,24.95,50,509.6,323.97,7.017878,29.44,2334,58.263889,390.06,13.983333,5.94758,1263.677382,24.9501,100,323.97,7.017878,29.44,58.263889,24,0,0,0,0,0,0,0,0,0,0,0,419.5,0,419.5
20240219,477.58,3.8,7.114919,8.545333,5.422063,1535.527112,27.8,50,517.6,321.522491,6.851693,35.13,2871,71.211111,477.5837,17.090667,5.422277,1535.527112,27.8011,100,321.52,6.852922,35.1363,71.211111,24,0,0,0,0,0,0,0,0,0,0,0,512.72,0,512.72
20240220,488.18,6.13,7.126324,8.761167,5.374094,1558.807558,28.25,50,536.6,319.31,7.131851,37.49,3127,73.009722,488.18,17.522333,5.374284,1558.807558,28.251,100,319.31,7.131851,37.49,73.009722,24,0,0,0,0,0,0,0,0,0,0,0,525.67,0,525.67
20240221,528.66,6.88,7.034484,9.495667,5.211149,1686.4254,29.69,50,573.6,319,7.210306,41.08,3524,79.130556,528.66,18.991333,5.210359,1686.4254,29.6855,100,319,7.210306,41.08,79.130556,24,0,0,0,0,0,0,0,0,0,0,0,569.74,0,569.74
20240222,514.25,7.39,6.550234,9.205,4.839761,1624.464325,26.73,50,552.1,315.89,6.889372,38.05,3450,76.708333,514.25,18.41,4.839091,1624.464325,26.7263,100,315.89,6.889372,38.05,76.708333,24,0,0,0,0,0,0,0,0,0,0,0,552.3,0,552.3
20240223,383.63,5.52,7.399642,6.920333,5.541641,1223.687025,23.01,50,439.3,318.975843,7.608015,31.59,2880,57.669444,383.625,13.840667,5.542508,1223.687025,23.0136,100,318.98,7.609219,31.595,57.669444,24,0,0,0,0,0,0,0,0,0,0,0,415.22,0,415.22
20240224,410.52,5.81,7.191582,7.392667,5.383714,1303.934676,23.88,50,445.9,317.63,7.448823,33.04,3019,61.605556,410.52,14.785333,5.384007,1303.934676,23.8813,100,317.63,7.448823,33.04,61.605556,24,0,0,0,0,0,0,0,0,0,0,0,443.56,0,443.56
20240225,512.49,8.03,6.185192,9.161833,4.615161,1622.54334,25.37,50,552,316.6,6.770843,37.22,4000,76.348611,512.49,18.323667,4.615252,1622.54334,25.3705,100,316.6,6.770843,37.22,76.348611,24,0,0,0,0,0,0,0,0,0,0,0,549.71,0,549.71
20240226,505.89,8.41,6.3064,9.172667,4.736899,1618.797411,26.07,50,552,319.99,8.080166,44.47,4094,76.438889,505.89,18.345333,4.737699,1618.797411,26.0744,100,319.99,8.080166,44.47,76.438889,24,0,0,0,0,0,0,0,0,0,0,0,550.36,0,550.36
20240227,656.87,8.08,5.965539,11.969,6.947113,2226.57699,49.89,72.916667,716.1,338.967679,8.531763,61.27,4743,68.394286,507.3425,18.078333,4.494957,1617.661561,24.3784,100,318.85,6.45478,35.0075,75.326389,24,149.5225,5.859667,8.254167,608.915429,14.51,45.833333,407.24,14.942545,26.2675,53.269697,11,542.35,175.79,718.14
20240228,1027.18,8.84,7.451282,18.331167,5.443371,3265.88302,59.87,100,1128.8,317.946516,6.608963,72.69,6274,76.379861,516.362,18.286667,5.343584,1657.470384,29.3149,100,320.99,5.876413,32.238,76.194444,24,510.818,18.375667,5.54349,1608.412637,30.5596,100,314.87,7.337965,40.452,76.565278,24,548.6,551.27,1099.87
20240229,1121.18,11.47,7.466281,19.9845,5.158164,3534.816784,61.85,100,1199.2,315.276475,6.496702,77.9,6849,83.26875,609.6306,21.516667,5.126259,1943.197538,33.09,100,318.75,5.55684,35.8694,89.652778,24,511.5444,18.452333,5.195531,1591.619246,28.7609,100,311.14,7.591741,42.0256,76.884722,24,645.5,553.57,1199.07
20240301,970.31,9.97,7.384594,17.352167,5.43544,3061.113588,56.59,100,1043.5,315.477898,6.802225,70.82,6220,72.300694,459.4338,16.342667,5.245064,1455.991656,25.7155,100,316.91,6.291548,30.8462,68.094444,24,510.8762,18.361667,5.604284,1605.121933,30.8712,100,314.19,7.256749,39.9738,76.506944,24,490.28,550.85,1041.13
20240302,935.605,9.97,7.0918,16.7408,5.474131,2954.625914,54.9848,100,1074.9,315.798431,6.853814,68.843,6011,69.753333,472.1447,16.8036,4.778837,1482.676001,24.0905,100,314.03,6.340566,31.9633,70.015,24,463.4603,16.678,6.174661,1471.949913,30.8943,100,317.6,7.370928,36.8797,69.491667,24,504.108,500.34,1004.448
20240303,816.04,7.93,5.937615,14.6485,5.827673,2567.495899,51.22,100,871.8,314.628682,7.153178,62.87,5238,61.035417,516.324,18.348667,4.333067,1596.73197,23.8518,100,309.25,6.201359,34.136,76.452778,24,299.711,10.948333,8.332501,970.763929,27.3681,100,323.9,8.749886,28.739,45.618056,24,550.46,328.45,878.91
20240304,794.04,9.29,6.58159,14.341167,6.229154,2534.493803,53.6,100,870.4,319.189689,7.721362,66.44,5332,59.754861,490.2776,17.557667,4.740702,1492.454042,24.9707,100,304.41,6.92051,36.4524,73.156944,24,303.7574,11.124667,8.578145,1042.039761,28.6287,100,343.05,8.98382,29.9826,46.352778,24,526.73,333.74,860.47
20240305,786.39,8.74,6.27489,14.179333,6.125112,2527.003967,52.11,100,851,321.342332,7.566176,64.37,5284,59.080556,483.0575,17.255,4.576818,1467.190545,23.6919,100,303.73,6.682604,34.5925,71.895833,24,303.3325,11.103667,8.531776,1059.813422,28.4202,100,349.39,8.939239,29.7775,46.265278,24,517.65,333.11,850.76
20240306,785.785,8.92,6.074097,14.156833,6.036049,2527.005459,51.2708,100,839.9,321.589933,7.490258,63.623,5224,58.986806,475.8357,16.989667,4.483588,1445.065437,22.8524,100,303.69,6.642135,33.8543,70.790278,24,309.9493,11.324,8.365242,1081.940022,28.4184,100,349.07,8.763305,29.7707,47.183333,24,509.69,339.72,849.41
20240307,821.1,8.77,5.953512,14.761833,5.895835,2625.475708,52.22,100,887.7,319.75103,7.295842,64.62,5358,61.507639,514.2133,18.318667,4.423084,1552.924166,24.3075,100,302,6.431818,35.3467,76.327778,24,306.8817,11.205,8.302514,1072.551542,27.9089,100,349.5,8.706917,29.2683,46.6875,24,549.56,336.15,885.71
20240308,819.61,8.74,6.037117,14.740667,5.93709,2625.29831,52.51,100,887.9,320.310673,7.330062,64.83,5627,61.419444,513.3303,18.294333,4.46723,1553.748152,24.5175,100,302.68,6.468251,35.4997,76.226389,24,306.2797,11.187,8.340604,1071.550158,27.9919,100,349.86,8.7394,29.3303,46.6125,24,548.83,335.61,884.44
20240309,823.9,8.25,5.781862,14.783,5.776906,2634.057696,51.24,100,888,319.705995,7.110645,63.07,5509,61.595833,515.9553,18.331667,4.273061,1561.332333,23.4997,100,302.61,6.181416,33.9947,76.381944,24,307.9447,11.234333,8.231908,1072.725362,27.744,100,348.35,8.629885,29.0853,46.809722,24,549.95,337.03,886.98
20240310,824.51,8.2,5.834692,14.7975,5.806161,2634.305125,51.55,100,888,319.499475,7.135214,63.35,5268,61.65625,517.4248,18.389333,4.313279,1565.727445,23.7955,100,302.6,6.209252,34.2552,76.622222,24,307.0802,11.205667,8.25612,1068.57768,27.7546,100,347.98,8.6533,29.0898,46.690278,24,551.68,336.17,887.85
20240311,758.45,8.8,5.936115,13.666667,6.052439,2176.884838,49.63,91.666667,875.6,287.01758,7.506098,61.55,4911,62.121212,512.8002,18.262667,4.410856,1553.425646,24.1662,100,302.93,6.402825,35.0798,76.094444,24,245.6498,9.070667,9.357085,623.459192,25.4625,83.333333,253.8,9.7274,26.4702,45.353333,20,547.88,272.12,820
20240312,506.66,10.5,6.972463,9.174333,5.148421,1546.731648,28.34,50,552,305.28,7.956981,43.8,3817,76.452778,506.66,18.348667,5.149057,1546.731648,28.3435,100,305.28,7.956981,43.8,76.452778,24,0,0,0,0,0,0,0,0,0,0,0,550.46,0,550.46
20240313,502.43,10.55,7.02634,9.156833,5.129139,1534.20498,28.18,50,552,305.356961,8.552811,46.99,3743,76.306944,502.425,18.313667,5.129321,1534.20498,28.181,100,305.36,8.551901,46.985,76.306944,24,0,0,0,0,0,0,0,0,0,0,0,549.41,0,549.41
20240314,505.95,9.87,6.62954,9.166667,4.861818,1543.840573,26.74,50,552,305.136984,8.009091,44.05,3864,76.388889,505.945,18.333333,4.861745,1543.840573,26.7396,100,305.14,8.01,44.055,76.388889,24,0,0,0,0,0,0,0,0,0,0,0,550,0,550
20240315,506.17,10.4,6.633245,9.147167,4.874005,1541.221809,26.75,50,552,304.486992,7.772899,42.66,3849,76.226389,506.165,18.294333,4.873786,1541.221809,26.7488,100,304.49,7.77381,42.665,76.226389,24,0,0,0,0,0,0,0,0,0,0,0,548.83,0,548.83
20240316,508.2,10.16,6.667253,9.1625,4.920418,1548.43458,27.05,50,552,304.69,7.557981,41.55,3773,76.354167,508.2,18.325,4.919891,1548.43458,27.0471,100,304.69,7.557981,41.55,76.354167,24,0,0,0,0,0,0,0,0,0,0,0,549.75,0,549.75
20240317,507.32,9.6,6.818899,9.149333,5.045905,1550.471384,27.7,50,552,305.62,7.585252,41.64,3635,76.244444,507.32,18.298667,5.04514,1550.471384,27.6958,100,305.62,7.585252,41.64,76.244444,24,0,0,0,0,0,0,0,0,0,0,0,548.96,0,548.96
20240318,507.6,10.08,6.791624,9.153167,5.005554,1544.611585,27.49,50,552,304.297003,7.574792,41.6,3838,76.276389,507.595,18.306333,5.005135,1544.611585,27.4877,100,304.3,7.573882,41.595,76.276389,24,0,0,0,0,0,0,0,0,0,0,0,549.19,0,549.19
20240319,454.8,10.89,7.180374,8.239333,5.190549,1392.764208,25.66,50,494.9,306.236633,8.002266,39.56,3307,68.661111,454.795,16.478667,5.190994,1392.764208,25.6622,100,306.24,8.003277,39.565,68.661111,24,0,0,0,0,0,0,0,0,0,0,0,494.36,0,494.36
20240320,509.8,9.79,6.218025,9.117833,4.566143,1548.604272,24.98,50,546.7,303.767021,6.814484,37.28,4071,75.981944,509.795,18.235667,4.567039,1548.604272,24.9849,100,303.77,6.81357,37.275,75.981944,24,0,0,0,0,0,0,0,0,0,0,0,547.07,0,547.07
20240321,511.83,10.58,6.62845,9.166333,4.565621,1557.805788,25.11,50,552,304.36,6.936616,38.15,4309,76.386111,511.83,18.332667,4.566457,1557.805788,25.1146,100,304.36,6.936616,38.15,76.386111,24,0,0,0,0,0,0,0,0,0,0,0,549.98,0,549.98
20240322,511.72,10.45,6.723695,9.166167,4.623889,1562.79288,25.43,50,552,305.4,6.954925,38.25,4143,76.384722,511.72,18.332333,4.624561,1562.79288,25.4337,100,305.4,6.954925,38.25,76.384722,24,0,0,0,0,0,0,0,0,0,0,0,549.97,0,549.97
20240323,510.73,10.75,6.925792,9.168667,4.766233,1563.85526,26.22,50,552,306.2,7.160256,39.39,4012,76.405556,510.73,18.337333,4.766106,1563.85526,26.2193,100,306.2,7.160256,39.39,76.405556,24,0,0,0,0,0,0,0,0,0,0,0,550.12,0,550.12
20240324,509.36,10.61,7.194493,9.164,4.988724,1568.25311,27.43,50,552,307.886978,7.36396,40.49,3984,76.366667,509.355,18.328,4.989615,1568.25311,27.4349,100,307.89,7.363051,40.485,76.366667,24,0,0,0,0,0,0,0,0,0,0,0,549.84,0,549.84
20240325,510.18,11.1,7.208752,9.187833,4.941317,1566.405654,27.24,50,552,307.03,7.453698,41.09,4032,76.565278,510.18,18.375667,4.940592,1566.405654,27.236,100,307.03,7.453698,41.09,76.565278,24,0,0,0,0,0,0,0,0,0,0,0,551.27,0,551.27
20240326,510.35,10.81,7.043612,9.1735,4.794608,1566.75915,26.39,50,552,306.996992,7.280028,40.07,4030,76.445833,510.345,18.347,4.795262,1566.75915,26.3936,100,307,7.279119,40.065,76.445833,24,0,0,0,0,0,0,0,0,0,0,0,550.41,0,550.41
20240327,510.13,10.81,7.081661,9.1775,4.865159,1563.329075,26.79,50,552,306.456996,7.360392,40.53,4118,76.479167,510.125,18.355,4.866049,1563.329075,26.7949,100,306.46,7.359484,40.525,76.479167,24,0,0,0,0,0,0,0,0,0,0,0,550.65,0,550.65
20240328,509.58,10.6,6.895529,9.160667,4.874099,1553.847048,26.79,50,552,304.927008,7.290226,40.07,4038,76.338889,509.575,18.321333,4.873699,1553.847048,26.7878,100,304.93,7.289317,40.065,76.338889,24,0,0,0,0,0,0,0,0,0,0,0,549.64,0,549.64
20240329,510.79,10.4,6.783583,9.178,4.745042,1555.697875,26.13,50,552,304.567019,7.245587,39.9,4306,76.483333,510.785,18.356,4.744207,1555.697875,26.1254,100,304.57,7.244679,39.895,76.483333,24,0,0,0,0,0,0,0,0,0,0,0,550.68,0,550.68
20240330,506.55,10.99,7.196445,9.139333,4.998541,1544.015055,27.41,50,552,304.81,7.624553,41.81,4122,76.161111,506.55,18.278667,4.997976,1544.015055,27.4069,100,304.81,7.624553,41.81,76.161111,24,0,0,0,0,0,0,0,0,0,0,0,548.36,0,548.36
