period_id,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,发电量3,发电量4,总发电量
20250125,769.8,285.117717,6.189394,4.910649,2215.02252,40.12,3510,50,5.777234,47.2,3510,51.578283,769.8,12.378788,4.910649,2215.02252,40.12,100,5.777234,47.2,51.578283,24,0,0,0,0,0,0,0,0,0,0,817,0,817
20250126,967.48,283.01908,7.727273,4.478431,2757.511496,45.68,3785,50,6.604902,67.37,3785,64.393939,967.48,15.454545,4.478431,2757.511496,45.68,100,5.14902,52.52,64.393939,24,0,0,0,0,0,0,0,0,0,0,1020,0,1020
20250127,898.03,283.06333,7.083333,4.705882,2522.09427,44,3142,50,3.954011,36.97,3142,59.027778,883.179,14.166667,4.705882,2522.09427,44,100,5.542353,51.821,59.027778,24,0,0,0,0,0,0,0,0,0,0,935,0,935
20250128,927.23,283.388795,7.424242,4.706122,2646.511283,46.12,4108,50,5.384694,52.77,4108,61.868687,927.234,14.848485,4.706122,2646.511283,46.12,100,5.384286,52.766,61.868687,24,0,0,0,0,0,0,0,0,0,0,980,0,980
20250129,895.75,283.529294,7.189394,4.758693,2562.651175,45.16,3868,50,5.61117,53.25,3868,59.911616,895.75,14.378788,4.758693,2562.651175,45.16,100,5.61117,53.25,59.911616,24,0,0,0,0,0,0,0,0,0,0,949,0,949
20250130,899.05,283.522901,7.219697,4.826863,2571.552715,46,3723,50,5.66107,53.95,3723,60.164141,899.05,14.439394,4.826863,2571.552715,46,100,5.66107,53.95,60.164141,24,0,0,0,0,0,0,0,0,0,0,953,0,953
20250131,1186.09,281.756452,9.44697,4.214916,3365.411766,52.56,4160,50,4.884523,60.91,4160,78.724747,1186.09,18.893939,4.214916,3365.411766,52.56,100,4.884523,60.91,78.724747,24,0,0,0,0,0,0,0,0,0,0,1247,0,1247
20250201,1074.68,281.968928,8.606061,4.394366,3062.408128,49.92,4890,50,5.397887,61.32,4890,71.717172,1074.68,17.212121,4.394366,3062.408128,49.92,100,5.397887,61.32,71.717172,24,0,0,0,0,0,0,0,0,0,0,1136,0,1136
20250202,926.838,282.949614,7.439394,4.696538,2648.06885,46.12,3489,50,5.617108,55.16,3489,61.994949,926.838,14.878788,4.696538,2648.06885,46.12,100,5.617312,55.162,61.994949,24,0,0,0,0,0,0,0,0,0,0,982,0,982
20250203,834.11,283.822492,6.704545,4.867797,2389.558328,43.08,3040,50,5.750282,50.89,3040,55.871212,834.11,13.409091,4.867797,2389.558328,43.08,100,5.750282,50.89,55.871212,24,0,0,0,0,0,0,0,0,0,0,885,0,885
20250204,946.94,283.46032,7.575758,4.648,2702.850842,46.48,3798,50,5.306,53.06,3798,63.131313,946.94,15.151515,4.648,2702.850842,46.48,100,5.306,53.06,63.131313,24,0,0,0,0,0,0,0,0,0,0,1000,0,1000
20250205,998.88,282.505106,7.992424,4.496682,2846.408448,47.44,4059,50,5.319431,56.12,4059,66.603535,998.88,15.984848,4.496682,2846.408448,47.44,100,5.319431,56.12,66.603535,24,0,0,0,0,0,0,0,0,0,0,1055,0,1055
20250206,934.362,282.857148,7.5,4.751515,2667.229765,47.04,4050,50,5.620202,55.64,4050,62.5,934.362,15,4.751515,2667.229765,47.04,100,5.62,55.638,62.5,24,0,0,0,0,0,0,0,0,0,0,990,0,990
20250207,693.066,289.381596,5.606061,5.427027,2025.208159,40.16,2696,50,6.341892,46.93,2696,46.717172,693.066,11.212121,5.427027,2025.208159,40.16,100,6.342432,46.934,46.717172,24,0,0,0,0,0,0,0,0,0,0,740,0,740
20250208,818.2,285.801585,6.583333,4.920598,2361.40702,42.76,3838,50,5.8458,50.8,3838,54.861111,818.2,13.166667,4.920598,2361.40702,42.76,100,5.8458,50.8,54.861111,24,0,0,0,0,0,0,0,0,0,0,869,0,869
20250209,825.86,284.864038,6.651515,5.061503,2374.512672,44.44,3465,50,5.938497,52.14,3465,55.429293,825.86,13.30303,5.061503,2374.512672,44.44,100,5.938497,52.14,55.429293,24,0,0,0,0,0,0,0,0,0,0,878,0,878
20250210,1027.75,285.598585,8.212121,4.464945,2957.65895,48.4,3994,50,5.189114,56.25,3994,68.434343,1027.75,16.424242,4.464945,2957.65895,48.4,100,5.189114,56.25,68.434343,24,0,0,0,0,0,0,0,0,0,0,1084,0,1084
20250211,1133.65,281.895122,9.045455,4.264657,3222.28676,50.92,4855,50,5.054439,60.35,4855,75.378788,1133.65,18.090909,4.264657,3222.28676,50.92,100,5.054439,60.35,75.378788,24,0,0,0,0,0,0,0,0,0,0,1194,0,1194
20250212,1091.11,281.934832,8.719697,4.347524,3103.989728,50.04,4609,50,5.203301,59.89,4609,72.664141,1091.11,17.439394,4.347524,3103.989728,50.04,100,5.203301,59.89,72.664141,24,0,0,0,0,0,0,0,0,0,0,1151,0,1151
20250213,860.08,283.00579,6.924242,4.730853,2464.301216,43.24,4583,50,5.899344,53.92,4583,57.70202,860.08,13.848485,4.730853,2464.301216,43.24,100,5.899344,53.92,57.70202,24,0,0,0,0,0,0,0,0,0,0,914,0,914
20250214,1146.09,272.438673,9.363636,4.359223,3220.552045,53.88,6409,52.083333,7.274272,89.91,6409,74.909091,1134.117,18.545455,4.401961,3220.552045,53.88,100,7.343382,89.883,77.272727,24,11.97,0.181818,0,0,0,4.166667,0.25,0.03,18.181818,1,1224,12,1236
20250215,2322.97,282.834881,18.462121,4.334838,6593.899277,105.64,9275,100,4.679114,114.03,9275,76.925505,1209.96,19.257576,4.415421,3426.60672,56.12,100,4.802518,61.04,80.239899,24,1113.01,17.666667,4.246998,3167.292557,49.52,100,4.544597,52.99,73.611111,24,1271,1166,2437
20250216,2176.515,284.085338,17.280303,4.352477,6197.946631,99.28,9138,100,4.580886,104.49,9138,72.001263,1086.552543,17.272727,4.477193,3096.131471,51.04,100,4.688373,53.447457,71.969697,24,1089.962457,17.287879,4.22787,3101.81516,48.24,100,4.473054,51.037543,72.032828,24,1140,1141,2281
20250217,1638.714,288.375405,13.098485,4.980914,4737.661846,86.12,7314,100,5.221515,90.28,7314,54.57702,816.937098,13.060606,5.016241,2365.931528,43.24,100,5.227715,45.062903,54.419192,24,821.776903,13.136364,4.94579,2371.730318,42.88,100,5.216044,45.223098,54.734848,24,862,867,1729
20250218,1638.55,288.495733,13.098485,4.953152,4741.023475,85.64,7961,100,5.231348,90.45,7961,54.57702,812.18,12.984848,4.947491,2352.235716,42.4,100,5.229872,44.82,54.103535,24,826.37,13.212121,4.958716,2388.787759,43.24,100,5.232798,45.63,55.050505,24,857,872,1729
20250219,1635.29,288.669836,13.068182,4.973913,4731.875958,85.8,7756,100,5.20058,89.71,7756,54.450758,819.68,13.090909,4.967593,2371.989984,42.92,100,5.12963,44.32,54.545455,24,815.61,13.045455,4.980256,2359.885974,42.88,100,5.271777,45.39,54.356061,24,864,861,1725
20250220,1991.55,285.202802,15.863636,4.622732,5696.070356,96.8,8216,100,4.89255,102.45,8216,66.098485,1078.52,17.166667,4.533098,3074.213408,51.36,100,4.808473,54.48,71.527778,24,913.03,14.560606,4.728408,2621.856948,45.44,100,4.991675,47.97,60.669192,24,1133,961,2094
20250221,1750.88,287.864754,13.962121,4.742268,5053.753624,87.4,8345,100,4.998372,92.12,8345,58.175505,865.9,13.818182,4.789474,2500.02648,43.68,100,5.054825,46.1,57.575758,24,884.99,14.106061,4.696026,2553.727144,43.72,100,4.941998,46.01,58.775253,24,912,931,1843
20250222,1822.78,287.258372,14.515152,4.615866,5249.819106,88.44,7918,100,4.865344,93.22,7918,60.479798,947.2,15.075758,4.570854,2726.89408,45.48,100,4.80402,47.8,62.815657,24,875.59,13.954545,4.664495,2522.925026,42.96,100,4.93051,45.41,58.143939,24,995,921,1916
20250223,1624.23,288.718845,12.954545,4.816374,4699.303409,82.36,7232,100,5.074269,86.77,7232,53.977273,811.73,12.939394,4.777518,2348.578409,40.8,100,4.949649,42.27,53.914141,24,812.5,12.969697,4.85514,2350.725,41.56,100,5.081776,43.5,54.040404,24,854,856,1710
20250224,1411.21,289.687097,11.310606,5.232418,4098.724792,78.12,6073,100,5.478232,81.79,6073,47.127525,691.5,11.075758,5.23119,2008.9458,38.24,100,5.403557,39.5,46.14899,24,719.72,11.545455,5.233596,2089.778992,39.88,100,5.548556,42.28,48.106061,24,731,762,1493
20250225,2210.67,282.355424,17.560606,4.352028,6260.158586,100.88,9058,100,4.630285,107.33,9058,73.169192,1110.56,17.636364,4.353952,3143.106912,50.68,100,4.591065,53.44,73.484848,24,1100.11,17.484848,4.350087,3117.051674,50.2,100,4.669844,53.89,72.853535,24,1164,1154,2318
20250226,2381.874,282.890783,18.878788,4.176565,6755.20559,104.08,9789,100,4.419342,110.13,9789,78.661616,1127.734995,17.893939,4.291279,3200.850236,50.68,100,4.510161,53.265005,74.558081,24,1254.139005,19.863636,4.073227,3554.355354,53.4,100,4.337223,56.860995,82.765152,24,1181,1311,2492
20250227,2385.207,282.852935,18.931818,4.262505,6767.1999,106.52,10159,100,4.553421,113.79,10159,78.882576,1199.176667,19.030303,4.305732,3403.143463,54.08,100,4.524151,56.823333,79.292929,24,1186.030333,18.833333,4.218825,3364.056437,52.44,100,4.58324,56.969667,78.472222,24,1256,1243,2499
20250228,2129.89,283.280261,16.939394,4.49195,6049.619933,100.44,9300,100,4.745528,106.11,9300,70.580808,1053.01,16.757576,4.611212,2991.496109,51,100,4.791139,52.99,69.823232,24,1076.88,17.121212,4.375221,3058.123824,49.44,100,4.700885,53.12,71.338384,24,1106,1130,2236
20250301,1483.88,290.188782,11.878788,5.137755,4316.384015,80.56,7239,100,5.364796,84.12,7239,49.494949,742.13,11.893939,5.233121,2158.11404,41.08,100,5.461146,42.87,49.558081,24,741.75,11.863636,5.042146,2158.269975,39.48,100,5.268199,41.25,49.431818,24,785,783,1568
20250302,1657.72,287.93658,13.227273,4.831615,4784.469388,84.36,7082,100,5.057274,88.3,7082,55.113636,840.52,13.409091,4.881356,2427.337708,43.2,100,5.025989,44.48,55.871212,24,817.2,13.045455,4.780488,2357.13168,41.16,100,5.087108,43.8,54.356061,24,885,861,1746
20250303,1954.62,287.062304,15.560606,4.609542,5624.469132,94.68,7678,100,4.838364,99.38,7678,64.835859,954.62,15.19697,4.697906,2747.969132,47.12,100,4.823529,48.38,63.320707,24,1000,15.924242,4.525214,2876.5,47.56,100,4.852521,51,66.35101,24,1003,1051,2054
20250304,1974.09,286.275909,15.712121,4.437801,5673.874008,92.04,7116,97.5,4.817261,99.91,7116,67.145817,923.25,14.69697,4.404124,2659.3293,42.72,95,4.819588,46.75,64.460393,22.8,1050.84,16.727273,4.467391,3014.544708,49.32,100,4.815217,53.16,69.69697,24,970,1104,2074
20250305,1048.31,277.899016,8.484848,4.339286,2977.410062,48.6,5062,50,6.400893,71.69,5062,70.707071,0,0,0,0,0,0,0,0,0,0,1048.31,16.969697,4.339286,2977.410062,48.6,100,6.400893,71.69,70.707071,24,0,1120,1120
20250306,1072.5,277.660642,8.651515,4.171629,3038.607,47.64,4360,50,6.085814,69.5,4360,72.09596,0,0,0,0,0,0,0,0,0,0,1072.5,17.30303,4.171629,3038.607,47.64,100,6.085814,69.5,72.09596,24,0,1142,1142
20250307,1217.87,278.234393,9.757576,3.978261,3441.091685,51.24,5043,50,5.445652,70.14,5043,81.313131,0,0,0,0,0,0,0,0,0,0,1217.87,19.515152,3.978261,3441.091685,51.24,100,5.444876,70.13,81.313131,24,0,1288,1288
20250308,1226.379,279.029459,9.795455,3.931941,3465.99233,50.84,5318,50,5.152436,66.621,5318,81.628788,0,0,0,0,0,0,0,0,0,0,1226.379,19.590909,3.931941,3465.99233,50.84,100,5.152436,66.621,81.628788,24,0,1293,1293
20250309,1035.111,280.745536,8.310606,4.386509,2944.683773,48.12,4669,50,5.64175,61.89,4669,69.255051,0,0,0,0,0,0,0,0,0,0,1035.111,16.621212,4.386509,2944.683773,48.12,100,5.641659,61.889,69.255051,24,0,1097,1097
20250310,1329.97,279.755999,10.590909,3.939914,3756.899256,55.08,5449,50,4.866237,68.03,5449,88.257576,0,0,0,0,0,0,0,0,0,0,1329.97,21.181818,3.939914,3756.899256,55.08,100,4.866237,68.03,88.257576,24,0,1398,1398
20250311,1286.74,280.819252,10.227273,3.976296,3640.316134,53.68,5434,50,4.685926,63.26,5434,85.227273,0,0,0,0,0,0,0,0,0,0,1286.74,20.454545,3.976296,3640.316134,53.68,100,4.685926,63.26,85.227273,24,0,1350,1350
20250312,1164.64,281.472863,9.287879,4.290375,3302.802576,52.6,5165,50,5.004894,61.36,5165,77.39899,0,0,0,0,0,0,0,0,0,0,1164.64,18.575758,4.290375,3302.802576,52.6,100,5.004894,61.36,77.39899,24,0,1226,1226
20250313,940.14,284.607967,7.530303,4.68008,2696.603562,46.52,4212,50,5.418511,53.86,4212,62.752525,0,0,0,0,0,0,0,0,0,0,940.14,15.060606,4.68008,2696.603562,46.52,100,5.418511,53.86,62.752525,24,0,994,994
20250314,735.64,287.556086,5.787879,4.591623,2096.053824,35.08,3028,35.166667,3.712042,28.36,3028,68.576763,0,0,0,0,0,0,0,0,0,0,722.08,11.575758,4.591623,2096.053824,35.08,70.333333,5.486911,41.92,68.576763,16.88,0,764,764
20250315,273.54,341.779521,2.257576,5.355705,963.95496,15.96,2141,26.1875,8.208054,24.46,2141,35.92006,0,0,0,0,0,0,0,0,0,0,273.54,4.515152,5.355705,963.95496,15.96,52.375,8.208054,24.46,35.92006,12.57,0,298,298
20250316,554.5,285.668882,4.537879,6.317195,1603.0595,37.84,2734,50,7.429048,44.5,2734,37.815657,0,0,0,0,0,0,0,0,0,0,554.5,9.075758,6.317195,1603.0595,37.84,100,7.429048,44.5,37.815657,24,0,599,599
20250317,1055.77,281.723518,8.44697,4.520179,2999.228575,50.4,4220,50,5.312108,59.23,4220,70.391414,0,0,0,0,0,0,0,0,0,0,1055.769,16.893939,4.520179,2999.228575,50.4,100,5.312197,59.231,70.391414,24,0,1115,1115
20250318,1261.887,281.094373,10.045455,4.135747,3573.159229,54.84,5510,50,4.835068,64.113,5510,83.712121,0,0,0,0,0,0,0,0,0,0,1261.887,20.090909,4.135747,3573.159229,54.84,100,4.835068,64.113,83.712121,24,0,1326,1326
20250319,1211.133,279.912306,9.69697,4.184375,3432.956489,53.56,5295,50,5.380469,68.87,5295,80.808081,0,0,0,0,0,0,0,0,0,0,1211.133,19.393939,4.184375,3432.956489,53.56,100,5.380234,68.867,80.808081,24,0,1280,1280
20250320,1054.22,279.509333,8.530303,4.404973,3008.638458,49.6,5419,50,6.374778,71.78,5419,71.085859,0,0,0,0,0,0,0,0,0,0,1054.22,17.060606,4.404973,3008.638458,49.6,100,6.374778,71.78,71.085859,24,0,1126,1126
20250321,1541.6,286.305169,12.462121,4.60304,4492.929758,75.72,6812,79.708333,6.285714,103.4,6812,65.144387,594.42,9.606061,4.580442,1780.58511,29.04,61.25,6.242902,39.58,65.347351,14.7,947.18,15.318182,4.617211,2712.344648,46.68,98.166667,6.312562,63.82,65.01775,23.56,634,1011,1645
20250322,1321.72,277.383364,10.674242,4.420156,3735.577236,62.28,5632,50,6.194464,87.28,5632,88.95202,1321.72,21.348485,4.420156,3735.577236,62.28,100,6.194464,87.28,88.95202,24,0,0,0,0,0,0,0,0,0,0,1409,0,1409
20250323,1314.23,279.572743,10.537879,4.370956,3718.876631,60.8,5674,50,5.519051,76.77,5674,87.815657,1314.23,21.075758,4.370956,3718.876631,60.8,100,5.519051,76.77,87.815657,24,0,0,0,0,0,0,0,0,0,0,1391,0,1391
20250324,1300.53,278.979507,10.439394,4.319303,3678.288999,59.52,5380,50,5.621916,77.47,5380,86.994949,1300.53,20.878788,4.319303,3678.288999,59.52,100,5.621916,77.47,86.994949,24,0,0,0,0,0,0,0,0,0,0,1378,0,1378
20250325,1213.81,279.563183,9.772727,4.564341,3441.758255,58.88,5132,50,5.906202,76.19,5132,81.439394,1213.81,19.545455,4.564341,3441.758255,58.88,100,5.906202,76.19,81.439394,24,0,0,0,0,0,0,0,0,0,0,1290,0,1290
20250326,1122.56,281.045778,9.037879,4.925398,3187.733632,58.76,5044,50,5.904443,70.44,5044,75.315657,1122.56,18.075758,4.925398,3187.733632,58.76,100,5.904443,70.44,75.315657,24,0,0,0,0,0,0,0,0,0,0,1193,0,1193
20250327,1128.77,281.636573,9.068182,5.00919,3202.32049,59.96,4685,50,5.700084,68.23,4685,75.568182,1128.77,18.136364,5.00919,3202.32049,59.96,100,5.700084,68.23,75.568182,24,0,0,0,0,0,0,0,0,0,0,1197,0,1197
20250328,1222.386,281.765717,9.765152,4.574088,3465.831026,58.96,5018,50,5.167882,66.614,5018,81.376263,1222.386,19.530303,4.574088,3465.831026,58.96,100,5.167882,66.614,81.376263,24,0,0,0,0,0,0,0,0,0,0,1289,0,1289
20250329,970.596,284.444287,7.780303,4.825706,2780.272242,49.56,4232,50,5.492113,56.404,4232,64.835859,970.596,15.560606,4.825706,2780.272242,49.56,100,5.492113,56.404,64.835859,24,0,0,0,0,0,0,0,0,0,0,1027,0,1027
20250330,813.29,290.304804,6.55303,5.234682,2379.68654,45.28,3526,50,5.978035,51.71,3526,54.608586,813.29,13.106061,5.234682,2379.68654,45.28,100,5.978035,51.71,54.608586,24,0,0,0,0,0,0,0,0,0,0,865,0,865
20250331,884.33,286.120779,7.083333,4.718717,2548.992792,44.12,3454,50,5.419251,50.67,3454,59.027778,884.33,14.166667,4.718717,2548.992792,44.12,100,5.419251,50.67,59.027778,24,0,0,0,0,0,0,0,0,0,0,935,0,935
20250401,867.54,286.202136,6.962121,4.792165,2504.15421,44.04,3454,50,5.599565,51.46,3454,58.017677,867.54,13.924242,4.792165,2504.15421,44.04,100,5.599565,51.46,58.017677,24,0,0,0,0,0,0,0,0,0,0,919,0,919
20250402,964.99,284.395119,7.727273,4.686275,2764.889348,47.8,3768,50,5.393137,55.01,3768,64.393939,964.99,15.454545,4.686275,2764.889348,47.8,100,5.393137,55.01,64.393939,24,0,0,0,0,0,0,0,0,0,0,1020,0,1020
20250403,931.29,285.299606,7.462121,4.726904,2677.365621,46.56,4119,50,5.452792,53.71,4119,62.184343,931.29,14.924242,4.726904,2677.365621,46.56,100,5.452792,53.71,62.184343,24,0,0,0,0,0,0,0,0,0,0,985,0,985
20250404,709.86,287.085919,5.742424,5.335092,2060.01372,40.44,2960,50,6.350923,48.14,2960,47.853535,709.86,11.484848,5.335092,2060.01372,40.44,100,6.350923,48.14,47.853535,24,0,0,0,0,0,0,0,0,0,0,758,0,758
20250405,1387.62,279.766895,11.098485,4.475085,3915.16983,65.56,7037,50,5.281911,77.38,7037,92.487374,1387.62,22.19697,4.475085,3915.16983,65.56,100,5.281911,77.38,92.487374,24,0,0,0,0,0,0,0,0,0,0,1465,0,1465
20250406,1315.58,282.177111,10.666667,4.548295,3792.347507,64.04,6602,61.666667,6.56392,92.42,6602,72.072072,1130.41,18.348485,4.601156,3214.320835,55.72,100,6.654831,80.59,76.45202,24,185.17,2.984848,4.22335,578.026672,8.32,23.333333,6.005076,11.83,53.300866,5.6,1211,197,1408
20250407,1526.547,289.485944,12.265152,5.479926,4429.945497,88.72,7666,100,5.710315,92.45,7666,51.104798,967.357765,15.454545,4.968627,2792.47166,50.68,100,5.161003,52.642235,64.393939,24,559.189235,9.075758,6.350584,1637.473837,38.04,100,6.646205,39.810765,37.815657,24,1020,599,1619
20250408,2412.201,282.978842,19.242424,4.770079,6844.805424,121.16,10548,100,5.031496,127.8,10548,80.176768,1396.236367,22.257576,4.669843,3947.57908,68.6,100,4.953277,72.763633,92.739899,24,1015.964633,16.227273,4.907563,2897.226344,52.56,100,5.13869,55.035367,67.613636,24,1469,1071,2540
20250409,1985.48,285.249705,15.848485,4.843212,5678.408832,101.32,8639,100,5.091778,106.52,8639,66.035354,916.2,14.651515,5.038263,2628.39456,48.72,100,5.253361,50.8,61.04798,24,1069.28,17.045455,4.675556,3050.014272,52.6,100,4.952889,55.72,71.022727,24,967,1125,2092
20250410,2204.43,284.089722,17.530303,4.579084,6272.814691,105.96,9252,100,4.735091,109.57,9252,73.042929,1100.65,17.515152,4.615917,3132.339835,53.36,100,4.788062,55.35,72.979798,24,1103.78,17.545455,4.542314,3140.474856,52.6,100,4.682211,54.22,73.106061,24,1156,1158,2314
20250411,2137.67,283.797038,17.015152,4.552093,6083.927391,102.24,8660,100,4.823241,108.33,8660,70.896465,1064.16,16.954545,4.65773,3027.322368,52.12,100,4.900804,54.84,70.643939,24,1073.51,17.075758,4.447205,3056.605023,50.12,100,4.746229,53.49,71.14899,24,1119,1127,2246
20250412,1169.55,288.868055,9.454545,6.032051,3387.61346,75.28,6142,100,6.285256,78.44,6142,39.393939,575.82,9.318182,6.120325,1660.780044,37.64,100,6.370732,39.18,38.825758,24,593.74,9.590909,5.946288,1726.833416,37.64,100,6.202212,39.26,39.962121,24,615,633,1248
20250413,1118.79,288.84443,9.068182,6.248956,3241.41219,74.8,4738,100,6.533835,78.21,4738,37.784091,594.98,9.621212,5.984252,1715.02985,38,100,6.302362,40.02,40.088384,24,523.81,8.515152,6.548043,1526.38234,36.8,100,6.795374,38.19,35.479798,24,635,562,1197
20250414,1266.18,288.495325,10.204545,5.841128,3659.043912,78.68,5238,100,6,80.82,5238,42.518939,690.55,11.090909,5.551913,1987.471955,40.64,100,5.662568,41.45,46.212121,24,575.63,9.318182,6.185366,1671.571957,38.04,100,6.401626,39.37,38.825758,24,732,615,1347
20250415,1507.97,286.864851,12.083333,5.273981,4334.18366,84.12,7011,100,5.456426,87.03,7011,50.347222,772.55,12.363636,5.132353,2216.90948,41.88,100,5.324755,43.45,51.515152,24,735.42,11.80303,5.422336,2117.27418,42.24,100,5.594352,43.58,49.179293,24,816,779,1595
20250416,1223.38,287.757703,9.909091,6.100917,3534.240104,79.8,5829,100,6.469419,84.62,5829,41.287879,666.57,10.757576,5.712676,1918.321803,40.56,100,6.116901,43.43,44.823232,24,556.81,9.060606,6.561873,1615.918301,39.24,100,6.88796,41.19,37.752525,24,710,598,1308
20250417,1457.247,287.358201,11.712121,5.611902,4193.245816,86.76,5821,100,5.740621,88.75,5821,48.800505,747.688483,12.045455,5.841509,2150.426846,46.44,100,5.951134,47.311517,50.189394,24,709.558517,11.378788,5.368842,2042.81897,40.32,100,5.518174,41.441483,47.411616,24,795,751,1546
20250418,2174.007,282.851325,17.378788,4.972973,6165.932597,114.08,10094,100,5.231037,120,10094,72.411616,1110.242411,17.818182,5.363946,3149.202599,63.08,100,5.591632,65.757589,74.242424,24,1063.764589,16.939394,4.561717,3016.729998,51,100,4.85111,54.235411,70.580808,24,1176,1118,2294
20250419,1972.28,285.944625,15.742424,4.692974,5663.076108,97.52,7490,96.666667,5.087584,105.72,7490,67.855277,1035.67,16.575758,4.939671,2950.934531,54.04,100,5.33181,58.33,69.065657,24,936.61,14.909091,4.418699,2712.141577,43.48,93.333333,4.816057,47.39,66.558442,22.4,1094,984,2078
20250420,1302.08,277.567265,10.568182,5.089606,3674.990592,71,6062,50,6.660932,92.92,6062,88.068182,1302.08,21.136364,5.089606,3674.990592,71,100,6.660932,92.92,88.068182,24,0,0,0,0,0,0,0,0,0,0,1395,0,1395
20250421,1338.12,278.401732,10.810606,4.955851,3775.907016,70.72,5455,50,6.228451,88.88,5455,90.088384,1338.12,21.621212,4.955851,3775.907016,70.72,100,6.228451,88.88,90.088384,24,0,0,0,0,0,0,0,0,0,0,1427,0,1427
20250422,1188.23,279.545829,9.613636,5.037037,3368.750873,63.92,5386,50,6.364854,80.77,5386,80.113636,1188.23,19.227273,5.037037,3368.750873,63.92,100,6.364854,80.77,80.113636,24,0,0,0,0,0,0,0,0,0,0,1269,0,1269
20250423,1384.48,279.172129,11.159091,5.023761,3905.61808,74,5308,50,6.009504,88.52,5308,92.992424,1384.48,22.318182,5.023761,3905.61808,74,100,6.009504,88.52,92.992424,24,0,0,0,0,0,0,0,0,0,0,1473,0,1473
20250424,1318.65,279.450842,10.613636,4.925054,3722.28522,69,5187,50,5.877944,82.35,5187,88.44697,1318.65,21.227273,4.925054,3722.28522,69,100,5.877944,82.35,88.44697,24,0,0,0,0,0,0,0,0,0,0,1401,0,1401
20250425,1295.71,280.218427,10.409091,4.983988,3658.307614,68.48,5113,50,5.697962,78.29,5113,86.742424,1295.71,20.818182,4.983988,3658.307614,68.48,100,5.697962,78.29,86.742424,24,0,0,0,0,0,0,0,0,0,0,1374,0,1374
20250426,920.07,284.882785,7.386364,4.886154,2641.888998,47.64,3629,50,5.633846,54.93,3629,61.55303,920.07,14.772727,4.886154,2641.888998,47.64,100,5.633846,54.93,61.55303,24,0,0,0,0,0,0,0,0,0,0,975,0,975
20250427,1007.886,284.034648,8.068182,4.604695,2885.678407,49.04,3902,50,5.362817,57.114,3902,67.234848,1007.886,16.136364,4.604695,2885.678407,49.04,100,5.362817,57.114,67.234848,24,0,0,0,0,0,0,0,0,0,0,1065,0,1065
20250428,1227.435,281.238382,9.80303,4.44204,3477.568842,57.48,5078,50,5.144513,66.57,5078,81.691919,1227.435,19.606061,4.44204,3477.568842,57.48,100,5.144127,66.565,81.691919,24,0,0,0,0,0,0,0,0,0,0,1294,0,1294
20250429,1064.91,283.625134,8.545455,4.929078,3041.595942,55.6,3951,50,5.593085,63.09,3951,71.212121,1064.91,17.090909,4.929078,3041.595942,55.6,100,5.593085,63.09,71.212121,24,0,0,0,0,0,0,0,0,0,0,1128,0,1128
20250430,1251.53,281.097769,10.030303,4.803625,3542.956277,63.6,4509,50,5.473565,72.47,4509,83.585859,1251.53,20.060606,4.803625,3542.956277,63.6,100,5.473565,72.47,83.585859,24,0,0,0,0,0,0,0,0,0,0,1324,0,1324
20250501,1030.92,284.412612,8.272727,4.930403,2952.657972,53.84,5123,50,5.593407,61.08,5123,68.939394,1030.92,16.545455,4.930403,2952.657972,53.84,100,5.593407,61.08,68.939394,24,0,0,0,0,0,0,0,0,0,0,1092,0,1092
20250502,870.38,285.103588,7.007576,5.275676,2498.077638,48.8,4355,50,5.904865,54.62,4355,58.396465,870.38,14.015152,5.275676,2498.077638,48.8,100,5.904865,54.62,58.396465,24,0,0,0,0,0,0,0,0,0,0,925,0,925
20250503,1246.81,281.306314,10,4.942424,3529.71911,65.24,5613,50,5.544697,73.19,5613,83.333333,1246.81,20,4.942424,3529.71911,65.24,100,5.544697,73.19,83.333333,24,0,0,0,0,0,0,0,0,0,0,1320,0,1320
20250504,1101.84,282.553135,8.833333,4.878216,3133.853328,56.88,4917,50,5.502573,64.16,4917,73.611111,1101.84,17.666667,4.878216,3133.853328,56.88,100,5.502573,64.16,73.611111,24,0,0,0,0,0,0,0,0,0,0,1166,0,1166
